Hospital,Hospital type,Control type,REIMBURSEMENT SETTLEMENT: Subtotal,IPPS Interim payment,Urban (1) and Rural (2) Indicator,NUMBER OF BEDS: Adults & Pediatrics,Total Costs,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Total cost of charity care,Number of Interns & Residents,Cost of Uncompensated Care,Cost To Charge Ratio,NUMBER OF BEDS: Total Hospital,HAC reduction adjustment amount,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,State,Medicaid charges,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total discharges,REIMBURSEMENT SETTLEMENT: Interim payments,FTE Employees on Payroll,Total Salaries,IPPS Payment amount (unadjusted),Fiscal Year End Date,Net Revenue from Medicaid,Fiscal Year Begin Date,NUMBER OF BEDS: ICU,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),BALANCE SHEET: Total Assets (G_C1THRU4_36),"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),BALANCE SHEET: Inventory (G_C1THRU4_7),Total Charges,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),Total Bad Debt expense,Total Inpatient Days,HVBP payment adjustment amount,Total Liabilities,"Donations, Land Improvements",BED DAYS: Total Hospital,Total Days Title XVIII,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
ROLLINS BROOK COMMUNITY HOSPITAL CAH (451323),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,1055660.0,,1.0,25.0,13443818.0,,,2489968.0,1182662.0,88.05,1669313.0,0.301867,25.0,,,,,TX,4102044.0,13310705.0,161555.0,721.0,1121430.0,,4768079.0,,2014-09-30,692063.0,2013-10-01 00:00:00,,13313620.0,18321714.0,845223.0,3179808.0,357740.0,44535615.0,10724017.0,1817634.0,3240.0,,3206770.0,,9125.0,2346.0,2013,2014,15114944.0,1238271.716148,10724017.0,0.0121345659557656,-295430.0,-0.022190058000754114,4.1860090294759935,4.206398625325805,,3.372536014753092,0.21215890710544477,0.17502565535080397,0.8249743446491961,,15114944.0,0.7266579971720987,5.3469040565983175,non-profit
ROME MEMORIAL HOSPITAL  INC. (330215),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4388702.0,8757436.0,2.0,81.0,72474569.0,,32685840.0,13807512.0,484357.0,650.45,2509723.0,0.270071,92.0,,2798365.0,,,NY,60995448.0,19598459.0,-3384261.0,3304.0,4292408.0,,36751977.0,10442622.0,2014-12-31,9870411.0,2014-01-01 00:00:00,11.0,72414604.0,59290032.0,42447.0,21728473.0,1780511.0,268354258.0,3603844.0,7471939.0,14971.0,-31855.0,45758972.0,,33830.0,6537.0,2014,2014,13531060.0,16473101.636808,3603844.0,-0.04673450951965435,-5613096.0,-0.07751331485566089,0.9019712982131787,0.6455628520237018,0.6912396927294431,0.16585813462363416,3.3817728987972857,0.7717818738907073,0.2282181261092927,,13531060.0,1.2213622013224752,5.244580196634991,non-profit
RONALD REAGAN UCLA MEDICAL CENTER (050262),General Short Term (Acute Care Hospitals),Governmental-State,79249301.0,233022884.0,1.0,291.0,1389767075.0,,608095640.0,291240000.0,7715148.0,6511.66,21246709.0,0.383556,452.0,2052792.0,,13399756.0,,CA,613508288.0,1027310000.0,175817488.0,23759.0,78398090.0,642.19,648023059.0,242908303.0,2015-06-30,174064466.0,2014-07-01 00:00:00,120.0,1639244508.0,2805210000.0,32059877.0,263950000.0,,3623374381.0,689530000.0,35531441.0,163241.0,74244.0,2092950000.0,,167732.0,42671.0,2014,2014,712260000.0,235314784.912128,689530000.0,0.10725519417143596,33847488.0,0.020648224126915908,3.892062890698996,4.3818431066489865,,2.6123508240197006,2.938463482436189,0.746093875324842,0.253906124675158,4.918549636276959,712260000.0,0.584357145454351,5.62850057684384,govt
ROOKS COUNTY HEALTH CENTER (171311),General Short Term (Critical Access Hospitals),Governmental-Hospital District,1830728.0,,2.0,15.0,11610597.0,,,1786317.0,107616.0,116.75,690468.0,0.589236,15.0,,167017.0,607329.0,,KS,1288381.0,4534332.0,207332.0,327.0,1990835.0,,5637262.0,,2014-12-31,81835.0,2014-01-01 00:00:00,,12760324.0,20885113.0,1467102.0,2408798.0,223356.0,19704491.0,1881448.0,1113572.0,2562.0,,15373798.0,,5475.0,1960.0,2014,2014,5511315.0,759160.466916,1881448.0,0.016248176770433102,-864835.0,-0.06777531667691196,1.8824044191335263,1.6087264270395443,1.7203430922808804,0.781073381827783,2.7894972433983543,0.7361127517002183,0.2638872482997818,0.991665143604208,5511315.0,0.6109770150633133,7.1433704096193456,govt
ROOSEVELT GENERAL HOSPITAL (320084),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1632401.0,2068357.0,2.0,24.0,24140106.0,,8878862.0,10691325.0,148301.0,158.25,1278452.0,0.387005,24.0,18443.0,319699.0,158581.0,,NM,14069830.0,10486746.0,1352404.0,659.0,1599731.0,,12843569.0,1984655.0,2015-06-30,3725176.0,2014-07-01 00:00:00,,23536745.0,21009187.0,2102489.0,4374745.0,1625798.0,62376682.0,2947328.0,2924678.0,1773.0,,8776279.0,,8760.0,944.0,2014,2014,12232908.0,5445094.55915,2947328.0,0.05745926210272491,-2680367.0,-0.11388010534166895,2.397110231567783,3.426727043519108,1.9523992827010488,0.673714239344236,0.717431946680217,0.41773529837208834,0.5822647016279117,-3.644055719159294,12232908.0,1.120307273194341,2.2014806396774955,for-profit
ROOSEVELT MEDICAL CENTER (271308),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,374880.0,,2.0,25.0,5167153.0,,,793972.0,28002.0,50.78,281923.0,1.035574,25.0,,63400.0,2482.0,,MT,876158.0,2018354.0,-79358.0,20.0,366808.0,,2972996.0,,2015-04-30,858020.0,2014-05-01 00:00:00,,4693232.0,3150440.0,216387.0,701366.0,111568.0,4989649.0,1008985.0,246080.0,8477.0,,904057.0,,9125.0,378.0,2014,2014,2246383.0,907326.444692,1008985.0,-0.016909029854053667,-814564.0,-0.17356141780333895,2.877747139154165,2.4574886721055766,2.6282796713841274,1.4385998180693105,0.40245007196012433,0.2869621386219068,0.7130378613780932,-241.00604351329574,2246383.0,1.489706834600881,5.911079987707375,non-profit
ROOSEVELT WARM SPRINGS LTAC HOSPITAL (112000),General Long Term,Governmental-State,,,2.0,32.0,4345533.0,,,3965761.0,,41.83,,,32.0,,,,,GA,,4496034.0,-810841.0,82.0,,,972092.0,,2014-12-31,,2014-07-01 00:00:00,,2292627.0,4573118.0,128041.0,5142853.0,120063.0,5461214.0,180020.0,,2551.0,,5142853.0,,11680.0,1681.0,2014,2014,-569735.0,,180020.0,-0.3536733188608526,-6779286.0,-2.956994748818713,0.8742295375737942,0.6484610779269795,,0.03500391708648876,-9.026745767769226,1.1245834898640272,-0.12458348986402712,,-569735.0,0.5013268846331977,0.5781051858647054,govt
ROOSEVELT WARM SPRINGS REHAB HOSP (113028),Rehabilitation,Governmental-State,869.0,,2.0,52.0,9403255.0,,,,,99.46,,,52.0,,,,,GA,,,-1616760.0,357.0,852.0,,2920956.0,,2015-06-30,,2014-07-01 00:00:00,,9456019.0,1.0,310723.0,2867875.0,,14796180.0,,,5664.0,,2867875.0,,18980.0,1738.0,2014,2014,-2867874.0,,0.0,-0.17097681381562368,-1616760.0,-0.17097681381562368,,-0.5637484199973848,,0.0,-1.000000348690354,2867875.0,-2867874.0,,-2867874.0,9456019.0,inf,govt
ROPER HOSPITAL (420087),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,24255279.0,59981319.0,1.0,278.0,304898880.0,,92190904.0,54566380.0,29153701.0,1600.62,33970098.0,0.270717,316.0,,1999214.0,,,SC,73131003.0,204335369.0,57591461.0,11360.0,24210006.0,,105410186.0,64652414.0,2014-12-31,19511575.0,2014-01-01 00:00:00,38.0,369529538.0,380884876.0,33988298.0,-309997286.0,6470925.0,1126263174.0,6380.0,17424747.0,53463.0,142129.0,-308957745.0,,115340.0,28284.0,2014,2014,380884876.0,19797805.739150997,6380.0,0.15585076449287796,49863016.0,0.13493648239832995,inf,inf,inf,inf,0.0,0.0,1.0,,380884876.0,0.9701869548634953,6.772110189460983,non-profit
ROPER ST. FRANCIS MT PLEASANT HOSPIT (420104),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,3500358.0,3262762.0,1.0,75.0,45399318.0,,14745793.0,6528469.0,4249903.0,235.86,5182922.0,0.314477,85.0,,185933.0,,,SC,8145635.0,14067194.0,5289537.0,1656.0,3466140.0,,14490732.0,3902321.0,2014-12-31,2900489.0,2014-01-01 00:00:00,10.0,53264722.0,127672571.0,10182594.0,137264673.0,1093569.0,144364323.0,638.0,2956979.0,5673.0,18329.0,137577690.0,,31025.0,1704.0,2014,2014,-9905119.0,2561614.857895,638.0,0.09930657293208063,5254276.0,0.09864457754984622,0.10248226067605902,0.08610113397494489,0.09316083825879948,4.6479548310292484e-06,-13.889554481879522,1.0775822004869002,-0.07758220048690019,,-9905119.0,0.41719784901958307,8.158838159452086,non-profit
ROSE MEDICAL CENTER (060032),General Short Term (Acute Care Hospitals),Proprietary-Corporation,9035479.0,35654708.0,1.0,185.0,201618016.0,,66749563.0,52577297.0,3646227.0,994.09,5605502.0,0.138527,244.0,96173.0,1709568.0,,,CO,210068780.0,45783123.0,88725485.0,12192.0,8637585.0,27.17,71180899.0,38439829.0,2014-12-31,14504667.0,2014-01-01 00:00:00,35.0,283941241.0,439874862.0,21471827.0,17771409.0,7245412.0,1455443286.0,151883.0,12887248.0,51980.0,186540.0,-850346357.0,,89060.0,11781.0,2014,2014,439874862.0,29100197.88706,151883.0,0.3124783306839178,87468282.0,0.30805064347802863,2.5762235847478383,7.959676410576112,2.072325441387343,0.008546480473214026,0.0,0.0,1.0,,439874862.0,0.6455045867112997,5.400453374390851,for-profit
ROSEBUD COMMUNITY HOSPITAL (271327),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,433910.0,,2.0,24.0,6618234.0,,,2062833.0,86507.0,53.91,358877.0,0.846691,25.0,,,4352.0,,MT,210826.0,1572222.0,420184.0,160.0,482598.0,,4280584.0,,2015-06-30,111717.0,2014-07-01 00:00:00,1.0,6020672.0,3582973.0,404263.0,1749558.0,137567.0,7816584.0,75370.0,321688.0,4513.0,,3915108.0,,9125.0,1070.0,2014,2014,-332135.0,178504.476766,75370.0,0.0697902161087666,-1212815.0,-0.20144179918786476,0.8986395421014908,1.462304764974925,,0.043079452067322145,-11.787700784319629,1.092698158763686,-0.09269815876368591,-185.78860294117646,-332135.0,1.6803565084079617,2.91864246887654,non-profit
ROSEBUD INDIAN HEALTH SERVICE (430084),General Short Term (Acute Care Hospitals),Governmental- Federal,1133768.0,1320348.0,2.0,35.0,18867399.0,,9721011.0,,,,,,35.0,,,,,SD,,,-38406294.0,953.0,928706.0,,15130977.0,1170738.0,2014-09-30,,2013-10-01 00:00:00,,,,994085.0,,,295793.0,,,2396.0,,,,12775.0,458.0,2013,2014,,,0.0,,,,,,,,,,,,,,,govt
ROSELAND COMMUNITY HOSPITAL (140068),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,519666.0,8721203.0,1.0,124.0,43483481.0,,23635513.0,75647356.0,1042442.0,428.0,7690881.0,0.323649,134.0,,111567.0,418833.0,,IL,31655629.0,2831299.0,-1117209.0,3694.0,509272.0,,24495415.0,9579728.0,2015-03-31,24253014.0,2014-04-01 00:00:00,10.0,27336527.0,29940308.0,1496677.0,15742642.0,242323.0,134353885.0,726403.0,20536545.0,18649.0,-40163.0,29296175.0,,48910.0,4980.0,2014,2014,644133.0,10245312.670221,726403.0,-0.04086872483838199,-20503332.0,-0.7500342673376176,0.17984903677540276,4.780426944854619,0.1573693284773928,0.046142381945800455,45.48156203765372,0.9784860930622357,0.0215139069377643,-45.380032136913755,644133.0,0.9130342613709919,0.36136791086260833,non-profit
ROSWELL PARK CANCER INSTITUTE (330354),Cancer (Acute Care Hospitals),Governmental-State,37596278.0,,1.0,117.0,355150267.0,29325835.0,,87567141.0,,2934.0,,,133.0,,7705152.0,,0.9,NY,,259564098.0,15318557.0,4452.0,35405256.0,51.22,244230759.0,,2015-03-31,,2014-04-01 00:00:00,16.0,421153933.0,858713114.0,35276768.0,142343037.0,6573161.0,952604707.0,144654528.0,,38072.0,,708690917.0,,48565.0,9576.0,2014,2014,150022197.0,,173980363.0,0.036372821905951425,-176845071.0,-0.4199060180686951,1.8235110299072796,1.7967450771757807,1.723201852156632,1.016238876510693,4.723907069565179,0.8252941587194627,0.17470584128053737,,150022197.0,0.49044777136127443,4.809497354721219,govt
ROTHMAN ORTHOPAEDIC SPECIALTY HOSPITAL (390322),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1384687.0,5452022.0,1.0,24.0,30183481.0,,6808747.0,21791470.0,193.0,94.19,17265.0,0.187515,24.0,,787802.0,379593.0,,PA,,12850581.0,6031784.0,1034.0,1356993.0,,6647211.0,6037268.0,2014-12-31,,2014-01-01 00:00:00,,38418477.0,24010230.0,2884495.0,7616267.0,759998.0,160965590.0,5912949.0,91046.0,1460.0,28102.0,8550192.0,,8760.0,641.0,2014,2014,15460038.0,,5912949.0,0.15700216330803535,4118046.0,0.10718920481933732,1.687254530336187,4.4294932149831405,1.4840316128623117,0.7763578929152563,0.5530511632636349,0.3561062097281034,0.6438937902718966,18.44749771465754,15460038.0,1.6000878375592404,1.7630052951911919,for-profit
ROUND ROCK HOSPITAL (670034),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,35093258.0,27288029.0,1.0,77.0,195683426.0,,59012219.0,20634462.0,2582956.0,1166.56,9173624.0,0.271523,91.0,,,,,TX,18614330.0,19871499.0,33389375.0,5841.0,34060177.0,,97313297.0,30699621.0,2015-05-31,2378554.0,2014-06-01 00:00:00,14.0,274674846.0,119531369.0,21397227.0,4972009.0,3752037.0,720689113.0,5483.0,24158789.0,21396.0,-19385.0,5310434.0,,33215.0,11927.0,2014,2014,114220935.0,5054218.724590001,5483.0,0.12155963855532662,31959564.0,0.11635417099678651,3.996673980276383,10.866698149580984,,0.001102773546870088,0.04649265040598731,0.044427116031775724,0.9555728839682243,,114220935.0,2.297931064438825,13.311461476436847,non-profit
ROUND ROCK MEDICAL CENTER (450718),General Short Term (Acute Care Hospitals),Proprietary-Corporation,6334117.0,22781666.0,1.0,116.0,117707357.0,,43744125.0,50193227.0,10179276.0,639.75,11668875.0,0.146909,142.0,,472749.0,,,TX,59333226.0,29020634.0,25663108.0,8212.0,6203702.0,,43608976.0,25161583.0,2015-02-28,6608385.0,2014-03-01 00:00:00,16.0,155290632.0,104617416.0,8656516.0,10271273.0,6214703.0,801226942.0,34416.0,9184641.0,36538.0,35953.0,-70149133.0,,51830.0,11342.0,2014,2014,104617416.0,8716584.898434,34416.0,0.16525857142496528,25031229.0,0.16118956229117543,2.825417453123873,7.388789101409339,2.1743343790005385,0.003350704435565095,0.0,0.0,1.0,,104617416.0,1.4843669241457846,3.0938563085413895,for-profit
ROUNDUP MEMORIAL HEALTHCARE (271346),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,399987.0,,2.0,25.0,5608830.0,3100.0,,1953605.0,320173.0,59.75,601796.0,0.74714,25.0,,22585.0,42820.0,,MT,1191175.0,1573512.0,919533.0,118.0,550844.0,,2823913.0,,2015-06-30,865333.0,2014-07-01 00:00:00,,5654048.0,3282464.0,248175.0,474181.0,113964.0,7507062.0,259026.0,385842.0,7811.0,,1568407.0,,9125.0,820.0,2014,2014,1714057.0,889974.4895,262126.0,0.16263268369847586,-481439.0,-0.08514943629767557,3.3183784251161477,6.6054186059753555,3.030410328545429,0.5462597615678402,0.9150261630739235,0.477813922711719,0.522186077288281,-5.447547874824848,1714057.0,1.7225011454809558,2.894161306917212,non-profit
ROWAN REGIONAL HOSPITAL (340015),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,10643096.0,24467090.0,2.0,161.0,159112005.0,,53010658.0,79645310.0,14206860.0,945.84,17761202.0,0.279843,181.0,,20749.0,34153.0,,NC,81340177.0,23986252.0,-3436483.0,8611.0,10778064.0,,56331628.0,27470888.0,2014-12-31,11409003.0,2014-01-01 00:00:00,20.0,172160596.0,133608760.0,8642232.0,25890211.0,3258562.0,568575941.0,29272.0,12403921.0,43557.0,3897.0,33326714.0,,66065.0,16604.0,2014,2014,100282046.0,22762479.152211,29272.0,-0.019960914865791938,-7051203.0,-0.040957124706979986,0.9264602748892236,2.9522461597551293,0.7997980781230404,0.0011306203723098279,0.33232981704421943,0.24943509692029175,0.7505649030797082,46.585336573653855,100282046.0,1.2885427272882406,2.1615911344936696,non-profit
ROXBOROUGH MEMORIAL HOSPITAL (390304),General Short Term (Acute Care Hospitals),Proprietary-Corporation,2636986.0,18676092.0,1.0,89.0,55901489.0,,24059198.0,135970481.0,9050.0,469.02,97331.0,0.165492,99.0,,261760.0,,,PA,53793275.0,50584013.0,-5518134.0,3783.0,2411745.0,27.38,30709276.0,19662731.0,2014-12-31,4987371.0,2014-01-01 00:00:00,10.0,63951819.0,93581409.0,3175413.0,56781939.0,550629.0,337790479.0,567651.0,420894.0,13859.0,-2561.0,86945724.0,,36135.0,5868.0,2014,2014,6635685.0,8902356.6663,567651.0,-0.08628580212863061,-5884367.0,-0.09201250397584469,0.8908468765041645,2.3722836763288413,0.8765397039364929,0.009997034444350341,13.102750356594685,0.929091845582278,0.07090815441772201,,6635685.0,0.6833816639798617,0.47033605036669685,for-profit
ROXBURY PSYCHIATRIC HOSPITAL (394050),Psychiatric,Proprietary-Corporation,,,2.0,52.0,10822626.0,,,1739329.0,,139.3,,,112.0,,59243.0,,,PA,,2067628.0,6089086.0,1432.0,,,5675329.0,,2014-12-31,,2014-01-01 00:00:00,60.0,18992444.0,7764368.0,573180.0,-27389363.0,35835.0,33404920.0,233221.0,,34619.0,,-27389363.0,,40880.0,1727.0,2014,2014,7764368.0,,233221.0,0.3206057103551286,6078196.0,0.3200323244338643,inf,inf,inf,inf,0.0,0.0,1.0,,7764368.0,2.446103018301039,10.919408576525775,for-profit
ROY L SCHNEIDER HOSPITAL (480001),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,3446830.0,,2.0,99.0,73030368.0,,,10497811.0,,618.0,,0.56118,107.0,,,20368.0,,VI,,14374226.0,-979504.0,4142.0,3160422.0,,28430124.0,,2014-09-30,,2013-10-01 00:00:00,8.0,46994372.0,64880667.0,3613133.0,27221186.0,1270497.0,130137066.0,2669233.0,,22212.0,,27221186.0,,39055.0,7634.0,2013,2014,37659481.0,,2669233.0,-0.020843006477456492,-38851684.0,-0.8267305710564661,0.5280528923317301,0.447722593717996,,0.09805718971980133,0.7228242470999534,0.41955773975011695,0.5804422602498831,-1730.0938236449333,37659481.0,0.7243201121838035,4.476587738148458,non-profit
ROYAL OAKS HOSPITAL (264020),Psychiatric,Voluntary Nonprofit-Other,,,2.0,41.0,11911434.0,,,1692401.0,,142.7,,,41.0,,48000.0,,,MO,,3106028.0,-498582.0,1267.0,,,6598584.0,,2015-06-30,,2014-07-01 00:00:00,,6812710.0,4844122.0,194939.0,6569432.0,2793.0,19512039.0,2404207.0,,9701.0,,7956864.0,,14965.0,477.0,2014,2014,-3112742.0,,2404207.0,-0.07318409267384052,-5667064.0,-0.8318369635578206,0.4728000837819769,0.7756946110409545,0.4650683651189327,0.3659687778182345,-2.556223419737325,1.642581256211136,-0.6425812562111359,,-3112742.0,1.4063869572236207,4.02547032293174,non-profit
RUBY VALLEY HOSPITAL (271319),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,975864.0,,2.0,10.0,4857684.0,,,622001.0,230501.0,39.27,245538.0,1.180206,10.0,,51811.0,5388.0,,MT,155177.0,1115321.0,-416448.0,93.0,917638.0,,3005771.0,,2014-10-31,153008.0,2013-11-01 00:00:00,,4099429.0,2539112.0,128872.0,871361.0,91006.0,4115963.0,183334.0,29349.0,695.0,,871361.0,,3650.0,521.0,2013,2014,1667751.0,183140.82646200003,183334.0,-0.10158683075130708,-860847.0,-0.2099919281441391,1.279975807960191,0.44629837690693064,1.1160747382542942,0.21039959327993793,0.5224766766741558,0.3431754881234069,0.6568245118765931,-135.85282108389012,1667751.0,1.6145128690660357,6.590711268952944,non-profit
RUMFORD HOSPITAL (201306),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,3723712.0,,2.0,23.0,33359970.0,2086600.0,,17389197.0,432926.0,191.76,1879594.0,0.516908,25.0,,514203.0,38916.0,,ME,8311047.0,11108024.0,-620329.0,930.0,3669017.0,1.73,15481320.0,,2015-06-30,5518846.0,2014-07-01 00:00:00,2.0,35989647.0,26952819.0,1441290.0,3798337.0,339970.0,64537571.0,2340075.0,3104268.0,4978.0,,8128206.0,,9125.0,3375.0,2014,2014,18824613.0,4296046.6826760005,4426675.0,-0.01723631798889275,-1961117.0,-0.054491142966753746,2.9244440395889044,5.030870878492351,2.699563256235558,0.6160788260757274,0.43178608771399446,0.3015716463647086,0.6984283536352913,-13.35766779730702,18824613.0,1.3352832221371724,2.069655487829599,non-profit
RUNNELLS SPECIALIZED HOSPITAL (314027),Psychiatric,Governmental-County,,,1.0,44.0,52945244.0,,9827231.0,,,92.0,-250995.0,1.179758,44.0,,,,,NJ,,,329735.0,384.0,,,21955252.0,,2014-12-31,,2014-01-01 00:00:00,,35734895.0,,1239510.0,,,44878038.0,,,15359.0,,,,16060.0,2959.0,2014,2014,,,0.0,0.009227255320045015,-18401313.0,-0.5149396129469528,,,,,,,,,,,inf,govt
RUSH COUNTY MEMORIAL HOSPITAL (171342),General Short Term (Critical Access Hospitals),Governmental-County,915842.0,,2.0,16.0,5581494.0,90375.0,,2645512.0,,47.76,43953.0,0.86016,16.0,,1276.0,,,KS,143259.0,2399127.0,35110.0,107.0,938519.0,,2540164.0,,2014-12-31,44552.0,2014-01-01 00:00:00,,5487158.0,7844070.0,542178.0,1493501.0,105021.0,6488899.0,215263.0,51099.0,1128.0,,6795967.0,,5840.0,978.0,2014,2014,1048103.0,123225.66144000001,305638.0,0.006398576457976971,-330685.0,-0.0602652593564829,1.606377899981319,1.9389910016799452,1.5352048642752834,0.14413314755062098,6.4840640662224995,0.8663827579305131,0.13361724206948689,,1048103.0,0.6995294534597473,2.0741383898466537,govt
RUSH FOUNDATION HOSPITAL (250069),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,12188951.0,22548618.0,2.0,154.0,106010411.0,,39694831.0,66245964.0,10755211.0,819.16,13605159.0,0.263309,182.0,,2357556.0,,,MS,35738126.0,52292550.0,-2615325.0,7700.0,11943636.0,,36566221.0,24906587.0,2014-12-31,22457189.0,2014-01-01 00:00:00,28.0,154237005.0,165594593.0,13751857.0,-42633781.0,3827061.0,402607682.0,1987533.0,10460804.0,31025.0,-51695.0,96838373.0,,66430.0,12930.0,2014,2014,68756220.0,9410170.218934001,1987533.0,-0.016956533874604218,-25276963.0,-0.16388390710776574,inf,inf,inf,inf,1.4084307281581216,0.5847918778362527,0.4152081221637472,,68756220.0,0.931413291978682,2.32824757444846,non-profit
RUSH MEMORIAL HOSPITAL (151304),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,2877563.0,,2.0,25.0,22163617.0,7337.0,,6712451.0,271902.0,274.9,1645242.0,0.427084,25.0,,,,,IN,3313954.0,9135756.0,-66724.0,412.0,2965700.0,,12675355.0,,2014-12-31,706768.0,2014-01-01 00:00:00,,25386196.0,25651801.0,1264678.0,8210607.0,,51895169.0,663382.0,3561363.0,2043.0,,13749025.0,,9125.0,1188.0,2014,2014,11902776.0,1415336.730136,670719.0,-0.002628357553057575,-2607236.0,-0.10270290200233229,1.1126772965750278,0.8716326332511104,,0.0807957316675856,1.155110790961705,0.535986732471533,0.4640132675284671,,11902776.0,0.9896457562570363,3.7819562481722397,non-profit
RUSH UNIVERSITY MEDICAL CENTER (140119),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,73214564.0,195876468.0,1.0,376.0,854771247.0,750220404.0,399644560.0,219559617.0,24237890.0,7820.8,29855344.0,0.251586,558.0,1714827.0,13896804.0,,,IL,695797196.0,1171099599.0,-22720636.0,29695.0,73208488.0,528.53,655666396.0,195951757.0,2015-06-30,119732447.0,2014-07-01 00:00:00,,1408739424.0,2998176767.0,100145415.0,445063886.0,21988764.0,3397536508.0,125881962.0,19652793.0,154363.0,459110.0,1388857135.0,,201758.0,47772.0,2014,2014,1609319632.0,175052833.35285598,876102366.0,-0.016128345393704266,-261690856.0,-0.18576242812666538,2.6313067310970273,0.7251115023068846,2.5506765808448453,0.2828402077988417,0.8630088811344345,0.46323390611478243,0.5367660938852176,,1609319632.0,0.4698653660136244,6.416204597405542,non-profit
RUSK COUNTY MEMORIAL HOSPITAL & NH (521328),General Short Term (Critical Access Hospitals),Governmental-County,2245064.0,,2.0,21.0,17235772.0,1041338.0,,3679441.0,159399.0,128.4,387816.0,0.687135,25.0,,311727.0,12089.0,,WI,4091920.0,9420706.0,-368698.0,342.0,2283777.0,,7806179.0,,2014-12-31,2007172.0,2014-01-01 00:00:00,4.0,19064348.0,14018031.0,930700.0,1858148.0,358705.0,25083541.0,4527195.0,503664.0,2345.0,,2081882.0,,9125.0,1599.0,2014,2014,11936149.0,2811701.4492,5568533.0,-0.019339659557200697,-798561.0,-0.041887663821495495,5.069943836551233,4.2222745443312375,4.7091372700129375,2.436401729033425,0.1744182315418482,0.14851458097075118,0.8514854190292488,10.930515344528084,11936149.0,1.359987576001223,5.181316401051138,govt
RUSK REHAB HOSPITAL (263027),Rehabilitation,Proprietary-Partnership,,,1.0,60.0,14903044.0,,8117115.0,3780222.0,,155.53,-43364.0,0.512765,60.0,,44747.0,227581.0,,MO,,95486.0,-673854.0,1059.0,,4.06,8146710.0,,2014-12-31,,2014-01-01 00:00:00,,18174863.0,10417644.0,1125245.0,1303296.0,99789.0,29064071.0,-2840956.0,,16489.0,,5545976.0,,21900.0,7942.0,2014,2014,4871668.0,,0.0,-0.03707615292615961,-329536.0,-0.01813141590118176,0.07326501424081713,2.38347083087802,-0.03763534914555097,0.0,1.1384141940706962,0.5323637475037543,0.4676362524962458,3.4963771140824584,4871668.0,1.7446231604765914,4.8078824471155395,for-profit
