Hospital,Hospital type,Control type,HAC reduction adjustment amount,Total Liabilities,Total discharges,IPPS Payment amount (unadjusted),Total Inpatient Days,Number of Interns & Residents,Urban (1) and Rural (2) Indicator,Fiscal Year Begin Date,BALANCE SHEET: Total Assets (G_C1THRU4_36),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Net Revenue from Medicaid,TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),NUMBER OF BEDS: Adults & Pediatrics,Cost To Charge Ratio,Total Salaries,Total Costs,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),REIMBURSEMENT SETTLEMENT: Subtotal,BALANCE SHEET: Inventory (G_C1THRU4_7),"Donations, Land Improvements",REIMBURSEMENT SETTLEMENT: Interim payments,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),Total cost of charity care,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Bad Debt expense,BED DAYS: Total Hospital,NUMBER OF BEDS: Total Hospital,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),State,HVBP payment adjustment amount,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),Total Charges,IPPS Interim payment,Medicaid charges,FTE Employees on Payroll,Cost of Uncompensated Care,Total Days Title XVIII,Fiscal Year End Date,NUMBER OF BEDS: ICU,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
UNION COUNTY GEN. HOSPITAL (321304),General Short Term (Critical Access Hospitals),Governmental-County,,10528668.0,263.0,,1151.0,103.9,2.0,2010-07-01 00:00:00,16000395.0,,2132884.0,101124.0,,25.0,0.723294,4018483.0,8057048.0,10406888.0,1590856.0,313782.0,,1498468.0,,666994.0,67079.0,1958131.0,959478.0,9125.0,25.0,,663629.0,683108.0,450696.0,NM,,2962441.0,11139381.0,,213787.0,,1341544.0,732.0,2011-06-30,,2010,2010,5471727.0,154630.854378,450696.0,0.06563998766970491,-825813.0,-0.07935254035596424,1.5128921405156244,1.6682683640675726,1.3183898319366785,0.2301664188963864,1.9241946829584151,0.6580255049953454,0.3419744950046546,,5471727.0,0.6504144428934411,4.879256443388389,govt
UNION GENERAL HOSPITAL  INC. (191301),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,779971.0,449.0,,2787.0,89.64,1.0,2010-07-01 00:00:00,6344533.0,,1409745.0,,20315.0,25.0,0.629879,4309221.0,10338414.0,8697250.0,1512595.0,156855.0,,1607390.0,,,37927.0,779971.0,,9125.0,25.0,,843605.0,206179.0,2772388.0,LA,,4376915.0,16413335.0,,,,-86048.0,2252.0,2011-06-30,,2010,2010,5564562.0,,2772388.0,0.02370622898042485,-2268928.0,-0.26087878352352756,5.611638125007212,5.626250206738455,5.361908327360889,3.5544757433289185,0.1401675459811572,0.12293591979110204,0.8770640802088979,-70.16111247846419,5564562.0,1.3708258748122202,6.169378149949104,non-profit
UNION GENERAL HOSPITAL (110051),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,7340572.0,1967.0,4964352.0,7274.0,361.06,2.0,2010-05-01 00:00:00,64762663.0,12097469.0,18771589.0,3327542.0,215162.0,40.0,0.487472,18132541.0,36456625.0,40829728.0,3579249.0,1029023.0,,3675872.0,11344656.0,897410.0,781554.0,2484296.0,,16425.0,45.0,,3553569.0,1707354.0,2738064.0,GA,,23694999.0,76399077.0,4567464.0,8887660.0,,860774.0,3023.0,2011-04-30,5.0,2010,2010,57422091.0,4332485.39552,14082720.0,0.04181644315631983,-1183593.0,-0.028988510528407146,9.53791295401192,9.345507540164297,8.809104068114266,1.102148858268097,0.1278353308311256,0.11334574058512696,0.8866542594148731,11.014844628698377,57422091.0,0.6304516539105256,2.1750810759813675,non-profit
UNION HOSPITAL  INC. (150023),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,337425972.0,16685.0,74621446.0,75461.0,1849.0,1.0,2010-09-01 00:00:00,464752225.0,77462360.0,49370995.0,16977176.0,,247.0,0.316897,93179552.0,313626266.0,384620666.0,36550059.0,4386794.0,,37355283.0,11415634.0,9387561.0,4366387.0,50253417.0,36284667.0,108052.0,296.0,,20865950.0,-1804476.0,30851734.0,IN,,101104934.0,989678090.0,68946169.0,,20.18,20334127.0,39015.0,2011-08-31,36.0,2010,2010,127326253.0,,42267368.0,-0.00469157317719376,-11096228.0,-0.028849796646132374,2.0119016782480683,1.5604561377388526,1.8377208658268949,0.6139231089499845,2.650089545947763,0.7260341185026065,0.2739658814973936,,127326253.0,0.8275821939314008,7.7904175518439525,non-profit
UNION HOSPITAL CLINTON (151326),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,,1296.0,,3591.0,167.1,2.0,2010-09-01 00:00:00,,,,935173.0,,19.0,0.332201,9545152.0,21827266.0,32938193.0,2420391.0,,,2998761.0,,1167763.0,,,5676728.0,9125.0,25.0,,952356.0,1341429.0,,IN,,,65705050.0,,10048725.0,,2711721.0,2329.0,2011-08-31,6.0,2010,2010,,3338196.4937250004,0.0,0.0407256402924107,1340343.0,0.04069266944911034,,,,,,,,,,,inf,non-profit
UNION HOSPITAL OF CECIL COUNTY (210032),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,87457012.0,7034.0,33419467.0,27880.0,869.56,1.0,2010-07-01 00:00:00,171527434.0,43505096.0,15631343.0,27743479.0,4730204.0,131.0,0.714188,53621708.0,98356438.0,,13579405.0,1990589.0,,13579405.0,48134088.0,,1797805.0,16195493.0,,51465.0,141.0,,8058115.0,-126780367.0,6711325.0,MD,,75456395.0,137717907.0,30640537.0,,,,13680.0,2011-06-30,10.0,2010,2010,84070422.0,,54845413.0,,,,4.659098367675501,-6.448565597848734,4.425181808296913,0.41439460966084823,1.040282776265831,0.5098718610808345,0.49012813891916557,,84070422.0,,,non-profit
UNION MEMORIAL HOSPITAL (210024),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,76275850.0,15034.0,88990277.0,62127.0,2041.8,1.0,2010-07-01 00:00:00,214237884.0,112319296.0,61824735.0,,,211.0,0.698865,150775384.0,289014284.0,397920300.0,34049254.0,6011820.0,,33432065.0,,8245811.0,,59826156.0,,98915.0,271.0,,16186016.0,21374365.0,4137.0,MD,,59600619.0,413548358.0,109298023.0,27328312.0,76.92,8245811.0,30468.0,2011-06-30,60.0,2010,2010,137962034.0,19098800.76588,4137.0,0.05371519120788761,521484.0,0.0013105237405580967,0.9962301271704637,1.3907501762272676,,6.915035624217609e-05,0.5528756556314616,0.3560334361778891,0.6439665638221109,,137962034.0,1.8573759811780068,6.436263738130054,non-profit
UNIONTOWN HOSPITAL (390041),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,84768332.0,9970.0,20836306.0,39589.0,1010.2,1.0,2010-07-01 00:00:00,130488052.0,45833876.0,12091029.0,17960637.0,,167.0,0.553594,48621911.0,121160852.0,124404555.0,4868499.0,2141569.0,,5069810.0,3092679.0,2666812.0,424652.0,18373946.0,,66795.0,183.0,,8540519.0,-5124355.0,4163472.0,PA,,26190967.0,218862365.0,18585015.0,44348375.0,,2395911.0,12562.0,2011-06-30,16.0,2010,2010,45719720.0,24550994.309750002,7256151.0,-0.041191056067038705,-9377123.0,-0.07537604230005887,1.4254405123428577,0.6057569778424297,1.2857742152937643,0.22659650790309277,1.8540868579247642,0.6496252392517899,0.3503747607482101,,45719720.0,0.9533788963299107,10.288996494839273,non-profit
UNITED HOSPITAL SYSTEM  INC. (520021),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,80483668.0,10377.0,34411657.0,44142.0,1891.0,1.0,2010-07-01 00:00:00,311712686.0,82854303.0,34535648.0,,1724642.0,197.0,0.340928,109675859.0,195075309.0,279050175.0,10224987.0,3582164.0,,10219130.0,1921230.0,,3612675.0,29507704.0,15951129.0,77745.0,213.0,,14453511.0,16976552.0,20231914.0,WI,,132870254.0,572189349.0,29765696.0,,,5298246.0,19971.0,2011-06-30,16.0,2010,2010,231229018.0,,22153144.0,0.06083691579838644,12748335.0,0.04568474110435516,4.502900462875729,2.595394307872954,4.259071292025974,0.685648534362416,0.3480690645842729,0.2581982434940104,0.7418017565059897,15.772459443757024,231229018.0,0.8952159714154206,8.080061940635948,non-profit
UNITED MEDICAL HEALTHWEST (193074),Rehabilitation,Proprietary-Corporation,,1914653.0,257.0,,3973.0,33.6,1.0,2010-07-01 00:00:00,1066619.0,1874022.0,476772.0,,,15.0,0.736356,1874022.0,3765779.0,4245194.0,,5000.0,,,,,,1914653.0,,5475.0,15.0,,12449.0,34662.0,97484.0,LA,,581556.0,5114077.0,,,,-44430.0,2432.0,2011-06-30,,2010,2010,-848034.0,,97484.0,0.00816499787759994,10976.0,0.002585511993091482,0.30373963323902553,0.31803047340693064,,0.05091470882713473,-2.2577549956723435,1.795067404574642,-0.795067404574642,,-848034.0,3.980047233360741,8.904033793930852,for-profit
UNITY MEDICAL CENTER (351320),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,3210387.0,217.0,,1618.0,62.55,2.0,2010-07-01 00:00:00,5218680.0,,2298041.0,313319.0,144430.0,17.0,0.81757,3822714.0,6986326.0,7618124.0,991365.0,105952.0,,887519.0,,38851.0,53256.0,945637.0,839697.0,6205.0,17.0,,635119.0,-385452.0,62020.0,ND,,1842633.0,8819557.0,,677581.0,,697525.0,1255.0,2011-06-30,,2010,2010,2008293.0,553969.8981700001,62020.0,-0.05059670858599834,-775917.0,-0.10185145319241325,1.9485627148683904,2.088125781880362,1.7802021283008174,0.06558542019823674,1.5985650500200916,0.6151722274598175,0.3848277725401826,-0.9748528699023749,2008293.0,1.4597798677060099,3.3150513850710235,non-profit
UNIV OF AR FOR MED SCI MED CENTER (040016),General Short Term (Acute Care Hospitals),Governmental-Other,,3412507.0,22996.0,103472177.0,135202.0,3188.4,1.0,2010-07-01 00:00:00,-70569130.0,158110089.0,67117261.0,1.0,,306.0,0.342532,169072387.0,460625457.0,561900538.0,39298307.0,18238502.0,,39390404.0,,35535787.0,129462.0,3412507.0,,154030.0,422.0,,26184542.0,3551445.0,-155763733.0,AR,,-70569130.0,1344767533.0,98571424.0,,266.2,35266400.0,38840.0,2011-06-30,28.0,2010,2010,-3412507.0,,0.0,0.006320415731653917,-44594124.0,-0.07936302064903879,0.0,20.70873583556019,-5.3825425120007075,0.0,-1.0,inf,-inf,,-3412507.0,inf,8.3719229543649,govt
UNIV OF MI HOSPITALS & HLTH CTRS (230046),General Short Term (Acute Care Hospitals),Governmental-Other,,1443719844.0,43160.0,277295235.0,257204.0,13578.4,1.0,2010-07-01 00:00:00,3167597407.0,723608439.0,196772847.0,202714387.0,19886195.0,655.0,0.407737,785953443.0,1800377154.0,1974881916.0,102678367.0,19315993.0,,104577469.0,,22743154.0,23631744.0,312639257.0,68924060.0,301260.0,825.0,,,251265918.0,120810686.0,MI,,373659100.0,4415531945.0,265223422.0,564667530.0,877.03,49337328.0,78591.0,2011-06-30,150.0,2010,2010,1723877563.0,230235844.67961,120810686.0,0.12723085667264777,-89177456.0,-0.045155842117701586,1.195176522569589,1.8195074299322558,1.0578049800060778,0.3864219969023276,0.8374839808736463,0.455777568452846,0.544222431547154,,1723877563.0,0.6234636736460746,10.036353826806195,govt
UNIV OF MISSOURI HEALTH CARE (260141),General Short Term (Acute Care Hospitals),Governmental-Other,,315783657.0,20649.0,96066292.0,94420.0,3996.61,1.0,2010-07-01 00:00:00,896159382.0,164022474.0,1079344229.0,92619422.0,9006277.0,288.0,0.346248,193188880.0,480265352.0,516794086.0,26829246.0,14863624.0,,27116190.0,1530000.0,22981011.0,2892866.0,99765657.0,62244554.0,150966.0,413.0,,32364595.0,44732503.0,78719529.0,MO,,205927377.0,1387054733.0,93657800.0,336178746.0,292.56,43818054.0,30081.0,2011-06-30,75.0,2010,2010,580375725.0,116401218.445008,80249529.0,0.08655769137420044,-63968856.0,-0.12378016260813016,2.0641108693345247,12.067841842609226,1.8861288810036103,0.7890443602250823,0.5441021107490325,0.35237443622500625,0.6476255637749938,-3.5091371273612837,580375725.0,0.5766765336391915,0.4788037700250677,govt
UNIV OF TOLEDO MEDL CENTER (360048),General Short Term (Acute Care Hospitals),Governmental-State,,85558758.0,10488.0,71922775.0,49725.0,1893.4,1.0,2010-07-01 00:00:00,265043444.0,96931299.0,45376419.0,32784002.0,,161.0,0.296985,109785952.0,231615966.0,255727141.0,13110902.0,,,12876406.0,,43382373.0,,20194553.0,13840548.0,67525.0,189.0,,13730711.0,36249568.0,87422252.0,OH,,144076390.0,779890799.0,67052710.0,118631448.0,178.35,47399358.0,21337.0,2011-06-30,,2010,2010,179484686.0,35231760.58428,87422252.0,0.14175096103702187,18456580.0,0.07217294154944626,7.134418375093522,8.370981967266124,,4.329001587705358,0.4766911311865348,0.32281031633440443,0.6771896836655956,,179484686.0,0.9648499021164244,5.635683613552669,govt
UNIVER.OF CINCINNATI MED CENTER LLC (360003),General Short Term (Acute Care Hospitals),Governmental-Other,,77761810.0,26588.0,126631424.0,125677.0,3892.0,1.0,2010-07-01 00:00:00,499012719.0,176756404.0,283094893.0,124708468.0,2643019.0,264.0,0.282191,218298516.0,498110806.0,657270630.0,19854849.0,2563358.0,,19990163.0,,71413953.0,,13947440.0,22503722.0,145818.0,400.0,,24948780.0,30229095.0,3741986.0,OH,,342203694.0,1765152697.0,120223155.0,453034782.0,374.99,77286617.0,31154.0,2011-06-30,93.0,2010,2010,421250909.0,127842338.167362,3741986.0,0.04599185422297053,7348511.0,0.011180342867290449,24.535233275783945,22.731911662642034,,0.2682919589544748,0.18459737021006642,0.15583131860011767,0.8441686813998823,12.219848211458185,421250909.0,1.3171420386180577,2.3217325577116648,govt
UNIVERSITY BEHAVIORAL HEALTHCARE (314011),Psychiatric,Governmental-State,,8748382.0,1291.0,,13911.0,651.88,1.0,2010-07-01 00:00:00,29529196.0,,6678924.0,2724317.0,,64.0,0.632585,51652745.0,55054062.0,24916856.0,1753799.0,58203.0,,1847470.0,,10402047.0,,8748382.0,3994332.0,23360.0,64.0,,1771588.0,-12551396.0,2395021.0,NJ,,12157639.0,87030325.0,,49033006.0,13.97,12840822.0,1268.0,2011-06-30,,2010,2010,20780814.0,31017544.100509997,2395021.0,-0.5037311288390478,-55951771.0,-2.2455389636637944,1.3897014327906578,-0.39749647420517303,,0.2737673092007185,0.42098360535828866,0.2962621129271518,0.7037378870728481,,20780814.0,0.8438040778353735,3.73066919162428,govt
UNIVERSITY DISTRICT HOSPITAL (400061),General Short Term (Acute Care Hospitals),Governmental-State,,42697256.0,10232.0,6851764.0,73905.0,1986.5,1.0,2010-07-01 00:00:00,43245680.0,70769056.0,,,,244.0,2.283642,80572436.0,132745779.0,58128985.0,151659.0,,,152113.0,,,,42697256.0,,89060.0,244.0,,4791983.0,-132375571.0,,PR,,,58128985.0,6671946.0,,98.73,-46241.0,6946.0,2011-06-30,,2010,2010,548424.0,,0.0,-2.277273050613218,-132547261.0,-2.2802266545682848,,-3.10032970268628,,0.0,77.85446297025659,0.9873184096076186,0.012681590392381389,,548424.0,1.3441570348760847,inf,govt
UNIVERSITY HEALTH LAKEWOOD MED CTR (260102),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,54573714.0,4730.0,8459660.0,21819.0,828.34,1.0,2010-07-01 00:00:00,81157735.0,35708268.0,23340208.0,21887300.0,,119.0,0.763264,47882111.0,105892836.0,96554295.0,2413306.0,581063.0,,2420409.0,,31250767.0,233585.0,8913013.0,4162105.0,38099.0,127.0,,8762171.0,-5522622.0,4081711.0,MO,,26649272.0,138736834.0,7997839.0,45181879.0,58.98,34161798.0,4132.0,2011-06-30,8.0,2010,2010,26584021.0,34485701.693056,4081711.0,-0.057197062026085946,-22478837.0,-0.23281032708073732,2.989928546048345,2.457002699311669,2.898528701798146,0.45794962937897654,2.0528765757445044,0.6724400822669583,0.3275599177330417,,26584021.0,1.1897115536800036,4.13682238821522,non-profit
UNIVERSITY HEALTH SERVICES INC (220172),Other,Proprietary-Corporation,,,,,,,,2010-07-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,MA,,,,,,,,,2011-06-30,,2010,2010,,,0.0,,,,,,,,,,,,,,,for-profit
UNIVERSITY HEALTH TRUMAN MED CENTER (260048),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,117017713.0,14716.0,29766467.0,59745.0,2123.4,1.0,2010-07-01 00:00:00,209470112.0,92461329.0,77096017.0,76952007.0,,117.0,0.636446,122050697.0,273347394.0,271335632.0,9333936.0,2638097.0,,9354827.0,,72975751.0,2055819.0,56453537.0,12884705.0,76333.0,212.0,,18081230.0,2541877.0,-79758.0,MO,,72703243.0,429490155.0,28485003.0,184085263.0,165.26,80268307.0,10007.0,2011-06-30,95.0,2010,2010,92452399.0,117160329.295298,0.0,0.009368017688144992,-51910584.0,-0.19131502787661886,1.2878421240461868,1.410680326371756,1.2046955888698347,0.0,1.2657076967791825,0.5586367996977059,0.4413632003022942,,92452399.0,1.295342946109658,3.5194507129985717,non-profit
UNIVERSITY HOSPITAL & CLINICS (190006),General Short Term (Acute Care Hospitals),Governmental-State,,30547702.0,4703.0,5767633.0,19867.0,958.04,1.0,2010-07-01 00:00:00,30604635.0,42466041.0,7607233.0,30192964.0,,106.0,0.555328,46180944.0,91791972.0,107652262.0,4080185.0,2604024.0,,4057293.0,,44840785.0,13105.0,7317232.0,22650634.0,45990.0,126.0,,3897358.0,-3182290.0,5532044.0,LA,,15758134.0,166021403.0,5774806.0,52998264.0,59.92,57172086.0,2458.0,2011-06-30,20.0,2010,2010,56933.0,29431419.950592004,5532044.0,-0.029560827992634285,-3182290.0,-0.029560827992634285,2.1535648999512382,1.3607586857981269,1.7958983670327797,0.7560296024507628,536.5552842815239,0.998139726221208,0.0018602737787920033,,56933.0,3.517514977714977,14.151303371409815,govt
UNIVERSITY HOSPITAL & CLINICS - HOLM (251319),General Short Term (Critical Access Hospitals),Governmental-State,,4555077.0,469.0,,2359.0,106.67,2.0,2010-07-01 00:00:00,-4183104.0,5957413.0,5073495.0,1825069.0,,25.0,0.80032,6436570.0,16171740.0,10954923.0,3362080.0,185766.0,,2434348.0,,926532.0,32169.0,4555077.0,,9125.0,25.0,,517023.0,-558153.0,-5165853.0,MS,,-4183104.0,20206586.0,,4546480.0,,926532.0,1807.0,2011-06-30,,2010,2010,-4555077.0,3638638.8736,0.0,-0.05094997016409883,-1484323.0,-0.13549369539156048,0.0,0.9912767665617946,-0.04784441624148176,0.0,-1.0,inf,-inf,,-4555077.0,inf,2.1592458453196466,govt
UNIVERSITY HOSPITAL (100224),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,-170528867.0,7996.0,22950884.0,35217.0,546.31,1.0,2010-05-01 00:00:00,21514246.0,31889617.0,24916249.0,3513515.0,,242.0,0.138987,35868840.0,90979717.0,117426669.0,3521871.0,2592024.0,,3576729.0,,3177979.0,226529.0,6595881.0,21899161.0,93805.0,257.0,,2851102.0,12288998.0,24534.0,FL,,3579696.0,654591755.0,20131377.0,46950142.0,,6170214.0,15584.0,2011-04-30,15.0,2010,2010,21514246.0,6525459.386154,24534.0,0.10465252999725301,10890622.0,0.09274402563526689,0.5427168864932523,5.644398526898833,0.11539671501047397,0.0037195940921311344,0.0,0.0,1.0,,21514246.0,5.458088979739285,4.712855012807104,for-profit
UNIVERSITY HOSPITAL (180067),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,557870000.0,31189.0,150928318.0,186314.0,4516.47,1.0,2010-07-01 00:00:00,1182980000.0,200639132.0,95124000.0,133093105.0,,474.0,0.371386,245918422.0,800856713.0,804343226.0,23762691.0,17840000.0,,24133092.0,,85328773.0,,119686000.0,87302460.0,224595.0,619.0,,35313890.0,41289994.0,23994000.0,KY,,152641000.0,2156397030.0,135019342.0,488666070.0,445.82,117098426.0,51067.0,2011-06-30,38.0,2010,2010,625110000.0,181483737.07302,23994000.0,0.051333799633441556,-209121823.0,-0.25999078035375905,1.2753454873585883,1.3402402453085573,,0.2004745751382785,0.8924349314520644,0.4715802464961369,0.5284197535038632,,625110000.0,0.6799296911190383,8.455733842142887,non-profit
UNIVERSITY MEDICAL CENTER (030064),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,364519948.0,26294.0,91232050.0,129536.0,3809.15,1.0,2010-07-01 00:00:00,638277392.0,197461405.0,239157394.0,123382713.0,,329.0,0.243113,220847873.0,505880156.0,584086867.0,29896010.0,11973315.0,,30249929.0,132109102.0,25141114.0,4132251.0,76637203.0,15761517.0,166060.0,479.0,,28455180.0,28228000.0,4513799.0,AZ,,260771829.0,2080847027.0,91980030.0,597465048.0,308.89,28882627.0,25864.0,2011-06-30,90.0,2010,2010,273757444.0,145251520.21442398,136622901.0,0.04832842783297848,-10235638.0,-0.017524170766880124,3.4026793618759807,3.5478746921387514,3.1925259981108653,0.058898274249387726,1.3315435104661484,0.5710995760915185,0.4289004239084815,,273757444.0,0.9150987867043237,2.44226974224347,non-profit
UNIVERSITY MEDICAL CENTER (290007),General Short Term (Acute Care Hospitals),Governmental-County,,269507802.0,28945.0,54919212.0,138599.0,3443.0,1.0,2010-07-01 00:00:00,327484697.0,213716545.0,700927211.0,101750191.0,4078197.0,342.0,0.247734,235405082.0,469581422.0,458229766.0,8411871.0,13544922.0,,8592859.0,,2322776.0,1671469.0,164944363.0,363436647.0,179215.0,491.0,,12448706.0,-25804744.0,33055948.0,NV,,173380691.0,1895508507.0,51296993.0,516313568.0,141.97,92196036.0,19236.0,2011-06-30,20.0,2010,2010,57976895.0,127908425.454912,33055948.0,-0.05631398463102024,-109950876.0,-0.2399470400183475,1.0511465068982078,4.2934381152510195,0.9588948486830071,0.2004066546972569,4.64853804261163,0.8229630406211011,0.17703695937889885,-23.908155981675236,57976895.0,1.3992402399187527,0.6537480052261804,govt
UNIVERSITY OF CHICAGO HOSPITALS (140088),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,1136334000.0,22006.0,157035443.0,140216.0,5651.3,1.0,2010-07-01 00:00:00,2301309000.0,335736842.0,138601000.0,127671444.0,,407.0,0.234542,383498088.0,760094364.0,1158990000.0,53724375.0,,,55067124.0,,30980800.0,,164927000.0,35775333.0,208415.0,571.0,,70554848.0,231357937.0,148207000.0,IL,,337081000.0,3240762608.0,149262680.0,798920841.0,550.74,38071864.0,39900.0,2011-06-30,66.0,2010,2010,1164975000.0,187380491.889822,148207000.0,0.19962030474809964,6072937.0,0.005239852802871466,2.04381938675899,3.1417896220752213,,0.8986218144997484,0.9754149230670186,0.4937772372158628,0.5062227627841372,,1164975000.0,0.5036220690050749,8.362060879791633,non-profit
UNIVERSITY OF CO HOSPITAL (060024),General Short Term (Acute Care Hospitals),Governmental-Other,,850352332.0,21831.0,110669735.0,116401.0,3705.91,1.0,2010-07-01 00:00:00,1672318550.0,251436188.0,356180255.0,59406917.0,,272.0,0.216605,253143157.0,620273771.0,826813989.0,48505575.0,17068764.0,,49140539.0,,1011638.0,10085182.0,125030536.0,45220718.0,138766.0,383.0,,43238174.0,199078899.0,26792892.0,CO,,157255475.0,2863617722.0,103357640.0,385855636.0,307.05,10562784.0,27561.0,2011-06-30,10.0,2010,2010,821966218.0,83578260.03578,26792892.0,0.2407783390805692,82606119.0,0.09990895183076057,1.2577365500536606,4.662705684953634,1.040558036158463,0.2142907873321442,1.034534404673064,0.5084870534982704,0.4915129465017296,,821966218.0,0.4944117787846101,2.321335833172448,govt
UNIVERSITY OF IOWA HOSP & CLINICS (160058),General Short Term (Acute Care Hospitals),Governmental-State,,313794438.0,27854.0,143947325.0,174201.0,6713.0,1.0,2010-07-01 00:00:00,1420833340.0,333945706.0,154452242.0,161980992.0,4293741.0,470.0,0.347988,359272938.0,802641923.0,974599181.0,47579964.0,21428815.0,,47741572.0,122061565.0,11349867.0,6849445.0,125438502.0,22589214.0,230498.0,632.0,,69217464.0,92886704.0,1428070.0,IA,,302254393.0,2306523822.0,136300890.0,617713109.0,513.86,19148100.0,45959.0,2011-06-30,26.0,2010,2010,1107038902.0,214956749.37469202,123489635.0,0.09530759496913634,12277769.0,0.012597762484678305,2.40958229077066,1.9831791039723992,2.184147041233002,0.011384622561898898,0.2834538492126088,0.22085238934497411,0.7791476106550259,18.980006712095584,1107038902.0,0.6859349042302174,6.310035829716218,govt
UNIVERSITY OF KANSAS HOSPITAL (170040),General Short Term (Acute Care Hospitals),Governmental-Other,,482696066.0,25613.0,130525746.0,145527.0,4141.0,1.0,2010-07-01 00:00:00,1056270731.0,254592641.0,102763152.0,107151087.0,,388.0,0.240693,285654551.0,631489998.0,826959825.0,35902779.0,14403107.0,,36278000.0,,23482983.0,6408014.0,126934490.0,50181613.0,190353.0,531.0,,38513733.0,50233224.0,68934651.0,KS,,187865576.0,2623630493.0,125147395.0,330487405.0,312.59,35244848.0,46091.0,2011-06-30,86.0,2010,2010,573574665.0,79546004.971665,68934651.0,0.06074445514931756,-4794606.0,-0.005797870531376781,1.4800199378435286,1.7483902680823786,1.3160682726972,0.5430726589755077,0.8415575084718918,0.45698138917758196,0.543018610822418,,573574665.0,0.7829051783126612,8.047240756102926,govt
UNIVERSITY OF MARYLAND MED SYS (210002),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,1210359000.0,40179.0,260353586.0,220949.0,7043.75,1.0,2010-07-01 00:00:00,1939440000.0,339989728.0,152030000.0,273726736.0,35180233.0,406.0,0.69938,444741232.0,943345364.0,1321294757.0,35295209.0,18119000.0,,57938578.0,,34678298.0,39391000.0,555096000.0,,246375.0,675.0,,64789043.0,135572568.0,140420000.0,MD,,424145000.0,1348831169.0,250224000.0,379159808.0,580.37,34678298.0,62207.0,2011-06-30,70.0,2010,2010,729081000.0,265176786.51904,140420000.0,0.10260584724321281,-30565107.0,-0.023132693774853146,0.7640930577773934,0.7710784585008719,0.6604893567959416,0.2529652528571634,1.66011595419439,0.624076537557233,0.375923462442767,0.9728172067535766,729081000.0,0.6812764287629419,8.691013332894823,non-profit
