Hospital,Hospital type,Control type,FTE Employees on Payroll,Number of Interns & Residents,BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Liabilities,Net Revenue from Medicaid,HVBP payment adjustment amount,HAC reduction adjustment amount,BALANCE SHEET: Total Assets (G_C1THRU4_36),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,REIMBURSEMENT SETTLEMENT: Subtotal,Total Costs,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),IPPS Interim payment,Total Bad Debt expense,STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total Salaries,Cost To Charge Ratio,Total Charges,State,REIMBURSEMENT SETTLEMENT: Interim payments,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",Medicaid charges,IPPS Payment amount (unadjusted),Total Inpatient Days,BED DAYS: Total Hospital,BALANCE SHEET: Inventory (G_C1THRU4_7),BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),Total cost of charity care,Total Days Title XVIII,Urban (1) and Rural (2) Indicator,Cost of Uncompensated Care,"ADJUSTED SALARIES, Subtotal Salaries",Fiscal Year Begin Date,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),Total discharges,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"Donations, Land Improvements",NUMBER OF BEDS: Adults & Pediatrics,NUMBER OF BEDS: ICU,Fiscal Year End Date,NUMBER OF BEDS: Total Hospital,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
PAGOSA SPRINGS MEDICAL CENTER (061328),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,195.66,11469024.0,34855779.0,2801249.0,,,47913685.0,,4500759.0,32058637.0,17120704.0,,1730053.0,2123357.0,19159202.0,0.566791,56561695.0,CO,3885087.0,1792253.0,11665255.0,,766.0,4026.0,1651313.0,,1033289.0,1786193.0,378.0,2.0,2754940.0,,2020-01-01 00:00:00,31357088.0,277.0,,,11.0,,2020-12-31,11.0,24763261.0,238099.0,2020,2020,13057906.0,6611761.546705,17120704.0,0.06771537586653455,-6872281.0,-0.21916196427423362,2.1591428355193956,1.6779161853702633,1.9944024007622618,1.4927777638271573,2.6693237797852123,0.7274702206686878,0.2725297793313121,-4.916367057038253,13057906.0,0.654449516876024,inf,govt
PALACIOS COMMUNITY MEDICAL CENTER (451332),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,36.6,2819081.0,2819081.0,440011.0,,,7509671.0,,844836.0,8495423.0,2910695.0,,2299327.0,-9104.0,2029697.0,0.957031,8876851.0,TX,463329.0,853299.0,2757858.0,,813.0,6222.0,216068.0,2588362.0,5538.0,84112.0,500.0,2.0,2245829.0,,2020-01-01 00:00:00,4976037.0,62.0,,,17.0,,2020-12-31,17.0,5016902.0,30898.0,2020,2020,4690590.0,2639355.599598,2910695.0,-0.001829568389463342,-1039566.0,-0.20891444336125314,1.779623217637237,1.9474264840208564,1.6920180725562692,1.0324978246456913,0.6010077623497257,0.3753934093783869,0.6246065906216132,-33.63434452871073,4690590.0,0.6626171772371919,1.9224656365686097,non-profit
PALESTINE REGIONAL MEDICAL CENTER (450747),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,416.3,11417013.0,-43889046.0,7555617.0,26763.0,,43640053.0,,3155144.0,49734601.0,86518.0,8250070.0,24661535.0,7782201.0,28313901.0,0.117526,423179298.0,TX,3134333.0,2354054.0,49582895.0,8662002.0,18256.0,54168.0,1934978.0,8968535.0,,2615571.0,3301.0,2.0,5643701.0,22431657.0,2020-01-01 00:00:00,74426475.0,3239.0,,,138.0,10.0,2020-12-31,148.0,9336941.0,647022.0,2020,2020,43640053.0,5827279.317770001,86518.0,0.10456226766080215,1174880.0,0.0157857805303825,0.8178094392990531,1.47475123309398,0.5916557159039759,0.007577989093995076,0.0,0.0,1.0,,43640053.0,1.7054625254465203,8.298621235240761,for-profit
PALI MOMI MEDICAL CENTER (120026),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,13.48,896.38,47062048.0,80512163.0,32813506.0,494668.0,,219656400.0,,15233590.0,213703174.0,-59606.0,31451466.0,2467241.0,52088016.0,81462902.0,0.296857,719886096.0,HI,15006956.0,9025364.0,118294568.0,33544065.0,32095.0,43070.0,4958981.0,83960784.0,3049127.0,1459606.0,9530.0,2.0,2208662.0,77156709.0,2020-07-01 00:00:00,266841705.0,5601.0,78313746.0,,110.0,8.0,2021-06-30,118.0,117147493.0,491455.0,2020,2020,139144237.0,35116570.572776,78313746.0,0.1952019306727185,15871003.0,0.05947722077401656,2.4892136653296517,2.895340062548914,2.3733998358932444,0.0,0.5786237700954873,0.3665368411755815,0.6334631588244185,8.165080365625965,139144237.0,1.2148141597513207,3.178170715985692,non-profit
PALISADES MEDICAL CENTER (310003),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,80.13,1176.64,93119429.0,109759647.0,21376635.0,23435.0,264819.0,112464759.0,,4633040.0,169067961.0,400.0,39755034.0,27087035.0,-15602037.0,83191871.0,0.232365,727595902.0,NJ,3350552.0,8306703.0,162348140.0,40509736.0,32729.0,68076.0,3446997.0,32155502.0,,17771320.0,9090.0,1.0,24164010.0,71443290.0,2020-01-01 00:00:00,149798475.0,6504.0,,,176.0,10.0,2020-12-31,186.0,32004984.0,180677.0,2020,2020,2705112.0,37724025.5511,400.0,-0.1041535102410088,-34768588.0,-0.2321024162629159,0.3436982415345352,0.17777025887905734,0.304741022413271,4.295558985869641e-06,40.574899301766436,0.9759470253255066,0.02405297467449337,,2705112.0,1.3319592406720047,4.658564341492787,non-profit
PALM BAY HOSPITAL (100316),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,516.02,25580536.0,75313233.0,4880416.0,-48786.0,,106611411.0,,5830002.0,112442212.0,19102933.0,17567178.0,7804956.0,-5542077.0,44294811.0,0.186129,604108201.0,FL,5844435.0,12293667.0,71253609.0,20741083.0,24687.0,43920.0,2746737.0,19128056.0,1627225.0,10159439.0,7937.0,1.0,11678920.0,34930308.0,2019-10-01 00:00:00,100266350.0,6293.0,,,108.0,12.0,2020-09-30,120.0,36821681.0,778092.0,2019,2020,31298178.0,13262362.989560999,19102933.0,-0.05527354890249819,-10222620.0,-0.10195464380622213,1.439441339305791,1.2927113411540712,1.3016479404497232,0.7467761035187066,2.4063136518681696,0.7064275042753163,0.29357249572468375,1.2727477761219255,31298178.0,0.9404842226504253,5.24184736807546,non-profit
PALM BEACH GARDENS (100176),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,646.0,50027579.0,51107415.0,6363918.0,118168.0,121771.0,247168759.0,,12496028.0,181318366.0,742524.0,44689718.0,18360571.0,25110267.0,57675916.0,0.094815,1912334385.0,FL,12401363.0,9451885.0,124447212.0,48965694.0,46436.0,72834.0,8660776.0,134873942.0,217395.0,5509768.0,19577.0,1.0,7491727.0,59729296.0,2020-01-01 00:00:00,213162180.0,9338.0,,,155.0,44.0,2020-12-31,199.0,52555814.0,873764.0,2020,2020,196061344.0,11799462.405779999,742524.0,0.11779888439872402,12580179.0,0.059016937244683834,1.0505368248981226,3.2127625644247146,0.8599511481457058,0.014842293287868277,0.2606705327899823,0.20677133795861313,0.7932286620413869,101.34577152188413,196061344.0,0.8624155450001673,1.580454881343944,for-profit
PALM POINT BEHAVIORAL HEALTHCARE (104082),Psychiatric,Proprietary-Corporation,,76.27,1155500.0,34182058.0,,,,21168686.0,,42095.0,7756103.0,-19689.0,,,-3592671.0,4352221.0,,19563400.0,FL,41811.0,1324280.0,,,8584.0,17568.0,23442.0,2869263.0,,,816.0,1.0,,,2019-11-01 00:00:00,5077867.0,1723.0,,,48.0,,2020-10-31,48.0,760309.0,6813.0,2019,2020,-13013372.0,,0.0,-0.7075157738475624,-3648436.0,-0.7184977471840046,0.6579913457377758,-0.626056252704457,0.6318078753786239,0.0,-2.626687226031808,1.614746328610099,-0.6147463286100989,,-13013372.0,0.23987634376550343,1.7697460985625926,for-profit
PALMDALE REGIONAL MEDICAL CENTER (050204),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,671.64,23996922.0,211571609.0,42290784.0,-41086.0,181606.0,227392018.0,,5949035.0,164154769.0,-1595597.0,22534428.0,15561798.0,29532107.0,67458381.0,0.100852,1627678769.0,CA,5917704.0,18714177.0,584601406.0,24909826.0,35313.0,57462.0,5362279.0,78347340.0,,2438061.0,8083.0,1.0,4245958.0,66062393.0,2020-01-01 00:00:00,198173534.0,6940.0,,,135.0,22.0,2020-12-31,157.0,25061498.0,640394.0,2020,2020,15820409.0,58958220.997912,0.0,0.14902144804058448,5374982.0,0.027122602557009455,1.044363022891019,4.495553513071385,0.7942195669928002,0.0,13.373333710904692,0.930426717968614,0.06957328203138599,,15820409.0,0.8715061141680004,2.529422619836232,for-profit
PALMER LUTHERAN HEALTH CENTER (161316),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,124.5,7995370.0,23805644.0,4597345.0,,,33192591.0,,5574548.0,30250565.0,15073500.0,,318120.0,1887557.0,9773418.0,0.845258,35788547.0,IA,5647970.0,1193437.0,7051134.0,,1740.0,9150.0,823292.0,6713501.0,393281.0,792400.0,1095.0,2.0,1061293.0,,2020-01-01 00:00:00,27698699.0,195.0,,,25.0,,2020-12-31,25.0,20021165.0,131552.0,2020,2020,9386947.0,5960027.422572,15073500.0,0.06814605263590177,-2419198.0,-0.08733977000147192,2.504094869905958,2.9610334481080924,2.384670252908871,1.8852786049926396,2.536036903159249,0.7171975215794392,0.2828024784205608,-3.116756212479118,9386947.0,0.8344843883986037,4.1258203432158576,non-profit
PALMETTO GENERAL HOSPITAL (100187),General Short Term (Acute Care Hospitals),Proprietary-Corporation,93.98,1112.0,61652078.0,97585800.0,23114160.0,-81592.0,,336032403.0,,3150817.0,244366036.0,1100.0,40575882.0,26001167.0,36917659.0,93750375.0,0.104296,2343008574.0,FL,2603439.0,12697806.0,417904874.0,43438420.0,76478.0,132979.0,7809949.0,142660313.0,222844.0,14717993.0,11133.0,1.0,17959750.0,90971882.0,2020-01-01 00:00:00,306144575.0,17215.0,,,291.0,57.0,2020-12-31,363.0,66397825.0,999662.0,2020,2020,238446603.0,43585806.738704,1100.0,0.12058897009688968,10516284.0,0.03435071158781762,1.0769762699644934,2.9127821449911226,0.9340839087370258,1.7842058786728974e-05,0.409256406978463,0.29040592255027264,0.7095940774497274,104.17193193444741,238446603.0,0.9110567084210626,2.1459687600713453,for-profit
PALMETTO LOW COUNTRY BHD (424006),Psychiatric,Proprietary-Corporation,,151.99,3618768.0,3618768.0,,,,26021237.0,,45619.0,12963304.0,-9239.0,,,1362001.0,8447749.0,,57010176.0,SC,45885.0,457107.0,,,24057.0,39528.0,66286.0,1572956.0,,,3004.0,1.0,,,2020-01-01 00:00:00,14548355.0,3004.0,,,108.0,,2020-12-31,108.0,1663135.0,33132.0,2020,2020,22402469.0,,0.0,0.09361890055611098,962411.0,0.06615256501508246,0.4595859695896504,0.8110376238543062,0.4321130837898423,0.0,0.16153433802318842,0.13906979134005043,0.8609302086599495,,22402469.0,0.5590954419269153,9.24905401041097,for-profit
PALMS BEHAVIORAL HEALTH (454141),Psychiatric,Proprietary-Corporation,,141.6,1875419.0,1875419.0,,,,14925212.0,,5918.0,13183299.0,6302.0,,,-335142.0,7126990.0,,39359778.0,TX,5858.0,658674.0,,,19233.0,34404.0,55119.0,3696033.0,,,1742.0,1.0,,,2020-01-01 00:00:00,11891238.0,2884.0,,,94.0,,2020-12-31,94.0,1101235.0,171791.0,2020,2020,13049793.0,,6302.0,-0.028183945187204226,-1674136.0,-0.14078735956676672,0.5871941150217631,1.7954350467815459,0.46620248595113944,0.0033603157481074896,0.14371254777757778,0.12565442956522158,0.8743455704347785,,13049793.0,0.7967215474058258,3.2172975728301125,for-profit
PALMS OF PASADENA HOSPITAL (100126),General Short Term (Acute Care Hospitals),Proprietary-Corporation,0.05,356.68,19227954.0,175779325.0,2167945.0,-39348.0,171766.0,167288178.0,,3337903.0,72326683.0,909.0,13794684.0,5733480.0,-11024245.0,27883563.0,0.074405,972073256.0,FL,3396840.0,4150252.0,67543951.0,17660172.0,22237.0,61122.0,2473342.0,20698460.0,,4335332.0,9858.0,1.0,4908208.0,27475131.0,2019-10-01 00:00:00,80368673.0,4532.0,,,149.0,18.0,2020-09-30,167.0,10316332.0,260553.0,2019,2020,-8491147.0,5025607.674155,909.0,-0.13717092230700387,-11320948.0,-0.14086269658825895,0.5365278073787778,0.5031801095425962,0.394344452873145,4.727492067018675e-05,-20.701481790387092,1.0507576034452357,-0.05075760344523568,,-8491147.0,0.4804205172226815,3.882833457175075,for-profit
PALMS WEST HOSPITAL (100269),General Short Term (Acute Care Hospitals),Proprietary-Corporation,24.8,726.42,17148633.0,-343110330.0,19205840.0,-79338.0,,93247168.0,,2331844.0,149950706.0,5803.0,23196071.0,17904383.0,63607745.0,54959819.0,0.085804,1747588926.0,FL,2376897.0,7096394.0,399328624.0,25819118.0,55380.0,74460.0,5428172.0,59093799.0,,8571877.0,8850.0,1.0,10363938.0,54209016.0,2020-06-01 00:00:00,204229470.0,12395.0,,,176.0,18.0,2021-05-31,204.0,33910186.0,493554.0,2020,2020,93247168.0,34263993.253696,5803.0,0.311452333495259,62667045.0,0.30684624016308715,1.9774279384251794,7.155517818825559,1.6321102679146495,0.00033839431982712556,0.0,0.0,1.0,,93247168.0,2.1901948807710707,3.4560220100251127,for-profit
PALO ALTO COUNTY HOSPITAL (161357),General Short Term (Critical Access Hospitals),Governmental-County,,111.52,5964223.0,14707788.0,3710673.0,,,50570925.0,,3584155.0,28293822.0,14266435.0,,497871.0,6945542.0,11350098.0,0.690069,41001437.0,IA,3688041.0,2182282.0,6685583.0,,2430.0,8760.0,381519.0,2752155.0,224219.0,156828.0,1485.0,2.0,469846.0,,2020-07-01 00:00:00,28638222.0,392.0,,,24.0,,2021-06-30,24.0,20122144.0,134380.0,2020,2020,35863137.0,4613513.575227001,14266435.0,0.24252699766067878,-1943301.0,-0.0678569011721468,3.3738081221979797,4.101456803342195,3.287309176736014,2.392002277580835,0.4101087977886597,0.2908348621268051,0.7091651378731949,1.0658374178816246,35863137.0,0.5662981644096879,10.405744589240069,govt
PALO PINTO GENERAL HOSPITAL (450565),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,377.62,19097435.0,19097435.0,4018074.0,-16814.0,45188.0,71498226.0,,2104051.0,42528359.0,31534084.0,4225082.0,3381960.0,3735894.0,20417941.0,0.373117,113981153.0,TX,2077899.0,3007610.0,16022846.0,3843304.0,6266.0,17568.0,1952590.0,35320576.0,1725.0,5992993.0,2651.0,2.0,7245620.0,19101377.0,2019-10-01 00:00:00,25449389.0,1263.0,,,40.0,8.0,2020-09-30,48.0,49416831.0,973505.0,2019,2020,52400791.0,5978396.230982,31534084.0,0.1467970016883313,-23310271.0,-0.9159461942288674,2.5876161379787392,3.7699943474084345,2.434396870574504,1.651220910033206,0.3644493648960375,0.26710362016534506,0.7328963798346549,-11769.658550724638,52400791.0,0.3559443418917834,0.7205258770411899,govt
PALO VERDE BEHAVIORAL HEALTH (034030),Psychiatric,Proprietary-Corporation,,178.1,9879779.0,9879779.0,,,,13864864.0,,50501.0,19576528.0,-35050.0,,,2892132.0,11836250.0,,61025900.0,AZ,50500.0,757974.0,,,24046.0,30660.0,57879.0,3667152.0,,,1357.0,1.0,,,2020-09-01 00:00:00,26001795.0,2814.0,,,84.0,,2021-08-31,84.0,3770134.0,80153.0,2020,2020,3985085.0,,0.0,0.1112281671323076,2758228.0,0.10607836882030644,0.3816010459343271,0.6639099923186541,0.3676298832190477,0.0,2.4791890260809994,0.7125766974706712,0.2874233025293288,,3985085.0,1.8753732456373176,7.090460117279022,for-profit
PALO VERDE HOSPITAL (050423),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,93.47,2547896.0,2887938.0,,,11877.0,19139031.0,,927027.0,17368432.0,2313400.0,1095231.0,,3056124.0,7614870.0,0.296464,58585348.0,CA,927000.0,151235.0,,972623.0,1516.0,6205.0,586446.0,69475782.0,1851.0,33413.0,242.0,1.0,33413.0,7522096.0,2020-07-01 00:00:00,16336113.0,396.0,8798916.0,,15.0,2.0,2021-06-30,17.0,16152556.0,224695.0,2020,2020,16251093.0,,11112316.0,0.18707779506667221,-3614171.0,-0.2212381243934833,6.339566450121983,29.382807618521323,6.021209264428375,0.9079648462888595,0.17770730867148443,0.15089259221117307,0.8491074077888269,-1870.8460291734198,16251093.0,0.8535496389550756,0.23513392047893752,govt
PALOMAR MEDICAL CENTER (050115),General Short Term (Acute Care Hospitals),Governmental-Hospital District,4.48,2676.04,5714338710.0,5765405544.0,,-412416.0,,6221157867.0,,14293745.0,617966112.0,20484166.0,58273773.0,60640019.0,60013017.0,197753179.0,0.17655,3500223345.0,CA,14058495.0,46093151.0,,63071331.0,83862.0,104390.0,7940447.0,364338776.0,,7384701.0,16477.0,1.0,18255952.0,156412013.0,2020-07-01 00:00:00,591301000.0,19123.0,,,238.0,48.0,2021-06-30,286.0,5354120260.0,4419.0,2020,2020,455752323.0,,20484166.0,0.10149317690989867,46671164.0,0.0789296212927088,0.936962355876871,0.08204448104897163,0.9355720172212193,0.003584695804634934,12.650304239919365,0.9267415595708431,0.07325844042915686,,455752323.0,0.09504677628203966,1.622942818471784,govt
PALOS COMMUNITY HOSPITAL (140062),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,1889.37,90587048.0,421851774.0,13907262.0,69862.0,,674516630.0,,24829372.0,382093551.0,43012028.0,84687122.0,2907881.0,-10212309.0,194659769.0,0.271946,1405032802.0,IL,24834178.0,34425476.0,131816915.0,95525142.0,80130.0,137605.0,11609225.0,37176093.0,9560670.0,5307021.0,43721.0,1.0,6305825.0,139179915.0,2020-01-01 00:00:00,332191818.0,16270.0,963992.0,,353.0,24.0,2020-12-31,377.0,108910808.0,,2020,2020,252664856.0,35847082.76659,43976020.0,-0.030742205095490943,-61166288.0,-0.18412942368135027,1.2022779238815686,0.7724703867157698,,0.4748143244495615,1.6696100149361492,0.6254134520004347,0.37458654799956526,-2.796960045687175,252664856.0,0.4924886996485172,8.935630164256368,non-profit
PAM II OF COVINGTON (192048),General Long Term,Proprietary-Partnership,,94.93,1600791.0,4257805.0,,,,5234636.0,,372483.0,14489037.0,243294.0,,,864971.0,6164849.0,,57546823.0,LA,369059.0,127227.0,,,9322.0,21228.0,147039.0,3396335.0,,,5495.0,1.0,,,2020-01-01 00:00:00,15587152.0,401.0,,,58.0,,2020-12-31,58.0,3440203.0,20800.0,2020,2020,976831.0,,243294.0,0.05549256207933303,-178939.0,-0.011479903448686457,2.14906443127179,2.8139844614318794,2.0442168902748703,0.15198361310127306,4.358793895771121,0.8133908451323072,0.1866091548676928,,976831.0,2.9776954882822797,4.589403577680058,for-profit
PAM REHAB HOSP OF CENTENNIAL HILLS (293034),Rehabilitation,Proprietary-Partnership,,150.25,8819405.0,12592032.0,,,,6024443.0,,3720.0,21662062.0,-148061.0,,,10285046.0,10273783.0,,56508862.0,NV,3715.0,129353.0,,,15017.0,16470.0,104368.0,4986616.0,,,12956.0,1.0,,,2020-01-01 00:00:00,32931352.0,1153.0,,,45.0,,2020-12-31,45.0,5580348.0,417841.0,2020,2020,-6567589.0,,0.0,0.31231775725454575,9541863.0,0.2897501141161772,0.6327352015243659,1.7315977665159952,0.5735238374924385,0.0,-1.917299027085891,2.090157048543741,-1.0901570485437408,,-6567589.0,5.466289912611008,6.603947847598452,for-profit
PAM REHAB HOSP OF ROUND ROCK (673069),Rehabilitation,Proprietary-Partnership,,120.72,-2094511.0,-579015.0,,,,3569393.0,,101.0,15135704.0,417736.0,,,4478692.0,7519041.0,,39738694.0,TX,101.0,184630.0,,,11233.0,14640.0,34830.0,2349362.0,,,8091.0,1.0,,,2020-01-01 00:00:00,20426637.0,885.0,,,40.0,,2020-12-31,40.0,2754477.0,-48363.0,2020,2020,3569393.0,,417736.0,0.2192574333210112,4156826.0,0.20350026291650455,inf,inf,inf,inf,0.0,0.0,1.0,,3569393.0,5.722720081537673,8.694546434308549,for-profit
PAM REHAB HOSPITAL CORPUS CHRISTI (673067),Rehabilitation,Proprietary-Partnership,,145.24,4737069.0,6611983.0,,,,4016266.0,,182.0,18583043.0,-91709.0,,,4173424.0,8723029.0,,53811913.0,TX,182.0,182212.0,,,12265.0,14600.0,32549.0,3973246.0,,,7671.0,1.0,,,2020-06-01 00:00:00,23868764.0,841.0,,,40.0,,2021-05-31,40.0,3457555.0,-39633.0,2020,2020,-2595717.0,,0.0,0.17484876887634399,3938669.0,0.16501352981662562,0.7298933158879467,1.7197701785640023,0.7230221894593472,0.0,-2.5472665163421127,1.6463010667122149,-0.6463010667122148,,-2595717.0,5.943023694147748,6.007371302959847,for-profit
PAM REHAB HOSPITAL OF DOVER (083027),Rehabilitation,Proprietary-Partnership,,127.25,7917997.0,9837358.0,,,,5182344.0,,18759.0,16142271.0,-352793.0,,,7823662.0,8497726.0,,42008687.0,DE,18759.0,235237.0,,,12221.0,12410.0,30328.0,3904324.0,,,10518.0,1.0,,,2020-05-01 00:00:00,24872937.0,1173.0,,,34.0,,2021-04-30,34.0,3348537.0,-68990.0,2020,2020,-4655014.0,,0.0,0.31454516207716043,7192327.0,0.289162755488023,0.42290202938950344,1.4811809097679627,0.4190717677715715,0.0,-2.1132821512459468,1.8982448868697253,-0.8982448868697254,,-4655014.0,4.799553445313549,6.370612940934206,for-profit
PAM REHAB HOSPITAL OF TULSA (373035),Rehabilitation,Proprietary-Partnership,,173.23,7105455.0,9263048.0,,,,5459721.0,,8049.0,22656753.0,-89731.0,,,7216178.0,10686940.0,,72440901.0,OK,8048.0,193113.0,,,18030.0,19345.0,71160.0,4705789.0,,,13321.0,1.0,,,2020-05-01 00:00:00,31428037.0,1537.0,,,53.0,,2021-04-30,53.0,4456842.0,-289535.0,2020,2020,-3803327.0,,0.0,0.22960956804270022,7157186.0,0.2277325179424983,0.6272423089021041,1.6778617273629908,0.6172274681916922,0.0,-2.435511855804142,1.6966156329233673,-0.6966156329233674,,-3803327.0,5.7563448754982165,6.678590349036049,for-profit
PAM SPC HOSP OF SAN ANTONIO MED CTR (452059),General Long Term,Proprietary-Corporation,,166.53,4889617.0,5257043.0,,,,7808754.0,,777.0,30324662.0,193548.0,,,8532327.0,9563892.0,,227183245.0,TX,778.0,403346.0,,,19464.0,22630.0,111219.0,4850251.0,,,10208.0,1.0,,,2020-09-01 00:00:00,37890929.0,959.0,,,62.0,,2021-08-31,62.0,4876668.0,33579.0,2020,2020,2551711.0,,193548.0,0.22518125644266995,6689842.0,0.17655523832630232,0.9973517353199647,2.997174216303649,0.9677383729645901,0.039583468398445114,2.0602031342891105,0.6732243069765036,0.32677569302349646,,2551711.0,4.8523655630591005,7.812158381081721,for-profit
PAM SPECIALITY HOSP OF LUFKIN (452031),General Long Term,Proprietary-Partnership,,59.85,5937438.0,6001871.0,,,,2495519.0,,,10457216.0,7115.0,,,1211828.0,3791642.0,,38638522.0,TX,,142326.0,,,6712.0,9490.0,53429.0,1852367.0,,,4691.0,2.0,,,2020-07-01 00:00:00,11610324.0,314.0,,,26.0,,2021-06-30,26.0,2207155.0,69332.0,2020,2020,-3506352.0,,7115.0,0.10437503725132907,22414.0,0.0019305232136501962,0.3717352501196644,0.5172786646361612,0.35105949737917264,0.001198328302543959,-1.7117137697527232,2.405059228160555,-1.405059228160555,,-3506352.0,4.652468684870763,6.267831374668194,for-profit
PAM SPECIALTY HOSP. OF ROCKY MOUNT (342013),General Long Term,Proprietary-Corporation,,136.89,4549153.0,4585828.0,,,,9814393.0,,,22289428.0,942941.0,,,4854212.0,8495690.0,,128128711.0,NC,,299930.0,,,14313.0,18250.0,58057.0,5512487.0,,,9551.0,1.0,,,2020-09-01 00:00:00,26555791.0,525.0,,,50.0,,2021-08-31,50.0,5587201.0,73981.0,2020,2020,5228565.0,,942941.0,0.1827929734798711,3536759.0,0.13318221249745488,1.2281848950782706,2.4860981813537597,1.1991601513512515,0.20727836588481416,0.8770720073289707,0.4672553870626538,0.5327446129373462,,5228565.0,2.7058006542024553,4.817388412888774,for-profit
PAM SPECIALTY HOSPITAL OF DAYTON (362028),General Long Term,Proprietary-Corporation,,98.46,1907014.0,2005350.0,,,,6015290.0,,47593.0,19885726.0,848424.0,,,6206099.0,7212223.0,,131603796.0,OH,47593.0,184721.0,,,11939.0,16060.0,112300.0,3893924.0,,,6355.0,1.0,,,2020-09-01 00:00:00,24890453.0,512.0,,,44.0,,2021-08-31,44.0,4791649.0,196929.0,2020,2020,4009940.0,,848424.0,0.2493365227221859,3792354.0,0.15236179108512007,2.5126448993033086,5.741146630281686,2.3504913964973513,0.4448965765327365,0.5000947645101922,0.33337544823275356,0.6666245517672464,,4009940.0,4.137864176124509,6.392126040467148,for-profit
PAM SPECIALTY HOSPITAL OF DENVER (062012),General Long Term,Proprietary-Corporation,,169.08,5367115.0,5457050.0,,,,18507329.0,,6968.0,29889147.0,-3419430.0,,,13783292.0,13407995.0,,145936309.0,CO,6968.0,161410.0,,,17693.0,22995.0,80757.0,14030977.0,,,3898.0,1.0,,,2020-09-01 00:00:00,45122801.0,393.0,,,63.0,,2021-08-31,63.0,9748941.0,224995.0,2020,2020,13050279.0,,0.0,0.3054617996786148,12726567.0,0.28204292991474533,1.8164211126461796,5.182350108018927,1.75945344938575,0.0,0.41815581107499694,0.29485886375067955,0.7051411362493205,,13050279.0,2.438104439597956,3.215941484331419,for-profit
PAM SPECIALTY HOSPITAL OF LAS VEGAS (292006),General Long Term,Proprietary-Corporation,,208.01,4290610.0,4645608.0,,,,15856660.0,,49197.0,36136643.0,218790.0,,,8983971.0,14089580.0,,176710160.0,NV,49197.0,309730.0,,,22296.0,25550.0,349998.0,12028150.0,,,13785.0,1.0,,,2020-09-01 00:00:00,43651818.0,961.0,,,70.0,,2021-08-31,70.0,11919749.0,-26947.0,2020,2020,11211052.0,,218790.0,0.20580977864427089,6299239.0,0.14430645248268928,2.7781012490065513,4.9482269420898195,2.6965282325823137,0.05099274928273602,0.4143775267477129,0.29297519149682216,0.7070248085031778,,11211052.0,2.75290117843228,3.6291381467640496,for-profit
