Hospital,Hospital type,Control type,REIMBURSEMENT SETTLEMENT: Subtotal,IPPS Interim payment,Urban (1) and Rural (2) Indicator,NUMBER OF BEDS: Adults & Pediatrics,Total Costs,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Total cost of charity care,Number of Interns & Residents,Cost of Uncompensated Care,Cost To Charge Ratio,NUMBER OF BEDS: Total Hospital,HAC reduction adjustment amount,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,State,Medicaid charges,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total discharges,REIMBURSEMENT SETTLEMENT: Interim payments,FTE Employees on Payroll,Total Salaries,IPPS Payment amount (unadjusted),Fiscal Year End Date,Net Revenue from Medicaid,Fiscal Year Begin Date,NUMBER OF BEDS: ICU,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),BALANCE SHEET: Total Assets (G_C1THRU4_36),"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),BALANCE SHEET: Inventory (G_C1THRU4_7),Total Charges,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),Total Bad Debt expense,Total Inpatient Days,HVBP payment adjustment amount,Total Liabilities,"Donations, Land Improvements",BED DAYS: Total Hospital,Total Days Title XVIII,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
CHI HEALTH CREIGHTON UNIVERSITY BERG (280060),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,27987416.0,88325064.0,1.0,301.0,494414047.0,,145031028.0,247361555.0,,1358.03,,,389.0,,645640.0,4445.0,,NE,,136997452.0,37527530.0,18447.0,27456776.0,158.42,155517459.0,94280947.0,2024-06-30,,2023-07-01 00:00:00,88.0,637029413.0,489749501.0,25485660.0,-397941241.0,14300562.0,2374847448.0,16023943.0,,107100.0,-268738.0,-321175550.0,,142374.0,20861.0,2023,2023,489749501.0,,16023943.0,0.05891019980265809,-7161038.0,-0.011241298837797934,inf,inf,inf,inf,0.0,0.0,1.0,4122.524634420697,489749501.0,1.3007249863435797,2.5752967675191076,non-profit
CHI HEALTH GOOD SAMARITAN (280009),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,13003005.0,24924018.0,2.0,148.0,148121682.0,,53443278.0,78133527.0,,676.59,,,182.0,,467200.0,,,NE,,147435736.0,41289766.0,6129.0,12772250.0,3.01,54238712.0,27628484.0,2024-06-30,,2023-07-01 00:00:00,24.0,189259362.0,590807536.0,7309080.0,-106746088.0,8678926.0,624180337.0,101229992.0,,28606.0,-68391.0,-94696878.0,,66612.0,9601.0,2023,2023,590807536.0,,101229992.0,0.21816498567716824,2722755.0,0.014386368902585649,inf,inf,inf,inf,0.0,0.0,1.0,,590807536.0,0.32034012849829324,2.4222554550750024,non-profit
CHI HEALTH IMMANUEL (280081),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,7024366.0,19812366.0,1.0,153.0,202505436.0,,72088167.0,83829435.0,,863.99,,,177.0,,4244.0,198031.0,,NE,,42278521.0,21337308.0,8008.0,6921510.0,20.78,78052027.0,21811375.0,2024-06-30,,2023-07-01 00:00:00,24.0,213747512.0,345991185.0,8922452.0,-461323583.0,5263050.0,841015499.0,2018710.0,,43068.0,-37099.0,-447851137.0,,64782.0,7484.0,2023,2023,345991185.0,,2018710.0,0.09982482509550801,-13671424.0,-0.06396062284926152,inf,inf,inf,inf,0.0,0.0,1.0,-23.980952477137418,345991185.0,0.6177831149079709,2.549790679133171,non-profit
CHI HEALTH LAKESIDE (280130),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,12466818.0,21547909.0,1.0,86.0,176129022.0,,59457177.0,70446791.0,,574.0,,,109.0,,329931.0,175438.0,,NE,,38999269.0,35168919.0,6981.0,12181040.0,,55867441.0,24367971.0,2024-06-30,,2023-07-01 00:00:00,23.0,216249363.0,192179270.0,7021596.0,-636103617.0,4650568.0,817680930.0,2275914.0,,30554.0,172879.0,-602403636.0,,39894.0,9580.0,2023,2023,192179270.0,,2275914.0,0.16263131836369848,28538663.0,0.1319710846963281,inf,inf,inf,inf,0.0,0.0,1.0,202.69416546016257,192179270.0,1.1252481237960785,3.069683656704817,non-profit
CHI HEALTH MERCY CORNING (161304),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,3435905.0,,2.0,22.0,21744017.0,,,4003691.0,,66.71,,,22.0,,10928.0,,,IA,,3919704.0,2918090.0,164.0,3572614.0,,9049336.0,,2024-06-30,,2023-07-01 00:00:00,,24526784.0,14408916.0,586632.0,-16201307.0,255285.0,37953518.0,154959.0,,1124.0,,-16201307.0,,8052.0,644.0,2023,2023,14408916.0,,154959.0,0.11897564719451192,913289.0,0.03723639430265297,inf,inf,inf,inf,0.0,0.0,1.0,,14408916.0,1.7021949465178365,6.126043193643066,non-profit
CHI HEALTH MERCY COUNCIL BLUFFS (160028),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,6059004.0,11533995.0,1.0,125.0,111025764.0,,43240913.0,42005484.0,,416.25,,,141.0,,126534.0,,,IA,,23978557.0,-5576696.0,5263.0,5936869.0,,40434904.0,13186736.0,2024-06-30,,2023-07-01 00:00:00,16.0,113897349.0,66893370.0,2987306.0,-124934577.0,3267349.0,482623286.0,739640.0,,24335.0,106668.0,-124596625.0,,51465.0,5886.0,2023,2023,66893370.0,,739640.0,-0.04896247409586328,-11927672.0,-0.10472299930352198,inf,inf,inf,inf,0.0,0.0,1.0,,66893370.0,1.702670219784113,2.711487600047651,non-profit
CHI HEALTH MIDLANDS (280105),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,2859056.0,2607605.0,1.0,28.0,42346570.0,,16942076.0,19702517.0,,167.52,,,28.0,,187389.0,,,NE,,12550505.0,-1297659.0,1050.0,2801797.0,,15737163.0,3169181.0,2024-06-30,,2023-07-01 00:00:00,,46925755.0,80496937.0,2194406.0,-30517790.0,1723613.0,195394505.0,-200263.0,,3415.0,36574.0,-7135430.0,,10248.0,1627.0,2023,2023,80496937.0,,0.0,-0.027653449582217698,-6013124.0,-0.1281412307591002,inf,inf,inf,,0.0,0.0,1.0,,80496937.0,0.582950814637829,2.3817137170849794,non-profit
CHI HEALTH NEBRASKA HEART (280128),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,9494728.0,20896932.0,1.0,63.0,70369214.0,,19792208.0,17626247.0,,195.75,,,63.0,169985.0,,,,NE,,37983241.0,825503.0,1933.0,9304255.0,,18704078.0,22886730.0,2024-06-30,,2023-07-01 00:00:00,,73886257.0,134570294.0,1724421.0,-67455677.0,4797391.0,246118143.0,24676749.0,,5632.0,63078.0,-67421072.0,,23058.0,2854.0,2023,2023,134570294.0,,24676749.0,0.011172619016280659,-244593.0,-0.0033103991179306864,inf,inf,,inf,0.0,0.0,1.0,,134570294.0,0.5490532479627339,4.1918314772282494,non-profit
CHI HEALTH PLAINVIEW (281346),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,1248077.0,,2.0,15.0,10041506.0,,,2625784.0,,35.36,,,15.0,,,,,NE,,6102439.0,-512672.0,77.0,1314336.0,,4344747.0,,2024-06-30,,2023-07-01 00:00:00,,9276363.0,7270818.0,275474.0,-6186861.0,166720.0,11913685.0,111819.0,,985.0,,-6186861.0,,5490.0,401.0,2023,2023,7270818.0,,111819.0,-0.05526648752318123,-1102727.0,-0.11887492975425822,inf,inf,,inf,0.0,0.0,1.0,,7270818.0,1.2758348510442703,3.532797442592384,non-profit
CHI HEALTH SCHUYLER (281323),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,1224442.0,,2.0,25.0,14930166.0,,,2594446.0,,49.48,,,25.0,,,,,NE,,1922263.0,-517250.0,62.0,1495380.0,,6122676.0,,2024-06-30,,2023-07-01 00:00:00,,13790656.0,7683645.0,453151.0,-8827887.0,140797.0,20133401.0,258966.0,,1467.0,,-8749779.0,,9150.0,457.0,2023,2023,7683645.0,,258966.0,-0.03750728029181498,-1455403.0,-0.10553544370913175,inf,inf,,inf,0.0,0.0,1.0,,7683645.0,1.7948065013414858,5.315453087094509,non-profit
CHI HEALTH ST. ELIZABETH (280020),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,10648237.0,23723954.0,1.0,103.0,155303647.0,,60227591.0,72990394.0,,602.0,,,137.0,186141.0,285641.0,,,NE,,101372555.0,10669814.0,7874.0,10285776.0,2.42,57198354.0,26364868.0,2024-06-30,,2023-07-01 00:00:00,10.0,181066560.0,390176447.0,8942445.0,-82321175.0,8704427.0,615137569.0,58685362.0,,32600.0,-172303.0,-73939361.0,,50142.0,8716.0,2023,2023,390176447.0,,58685362.0,0.05892757889695369,-10807837.0,-0.059689856591962645,inf,inf,inf,inf,0.0,0.0,1.0,,390176447.0,0.464063275454451,2.4806902672699644,non-profit
CHI HEALTH ST. FRANCIS (280023),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,6633875.0,14435543.0,1.0,89.0,118289747.0,,40480020.0,49861368.0,,444.39,,,113.0,,686829.0,,,NE,,92305891.0,29780105.0,4436.0,6518753.0,2.76,41571254.0,16551575.0,2024-06-30,,2023-07-01 00:00:00,16.0,119745439.0,651873354.0,8563035.0,-86957243.0,5881738.0,424204087.0,67154136.0,,16503.0,20843.0,-61824612.0,,41358.0,5118.0,2023,2023,651873354.0,,67154136.0,0.2486951089636074,-25715780.0,-0.2147537327079322,inf,inf,inf,inf,0.0,0.0,1.0,,651873354.0,0.18369432998790744,2.4015674620078613,non-profit
CHI MEMORIAL HOSPITAL - GEORGIA (110236),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,1493596.0,1756420.0,1.0,35.0,24619847.0,,10909073.0,6085394.0,,113.0,,,35.0,,178769.0,,,GA,,3835509.0,-4227551.0,616.0,1483336.0,,9651498.0,1894768.0,2024-06-30,,2023-07-01 00:00:00,,22122620.0,43171347.0,103705.0,3640097.0,588438.0,168285224.0,102081.0,,1710.0,,8049843.0,,12810.0,592.0,2023,2023,35121504.0,,102081.0,-0.19109630776101566,-4442030.0,-0.20079131676085382,1.0536831848162287,0.5384263111669826,0.842917647524228,0.02804348345662217,0.22919983722792736,0.18646263226394116,0.8135373677360588,,35121504.0,0.5124375665183669,3.635363626414329,non-profit
CHI ST LUKES HEALTH BAYLOR MED CTR (450193),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,41602910.0,142959277.0,1.0,523.0,1202168622.0,,316758062.0,656956230.0,,3447.91,,,648.0,,1957519.0,,,TX,,438293844.0,-47999272.0,23355.0,39524733.0,256.46,344246225.0,148523266.0,2024-06-30,,2023-07-01 00:00:00,107.0,1271254950.0,1437525682.0,20208244.0,646615999.0,36932381.0,6750996158.0,8890694.0,,162994.0,153056.0,720242324.0,,237032.0,26823.0,2023,2023,717283358.0,,8890694.0,-0.037757392409760136,-73332877.0,-0.05768542100858683,0.677827094717463,0.9555093795320706,0.6176833617134178,0.013749573183697237,1.0041252400003402,0.5010291871780278,0.49897081282197225,,717283358.0,0.884335470258402,1.9350679572671075,non-profit
CHI ST LUKES HEALTH MEM LIVINGSTON (450395),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,3074543.0,4002279.0,2.0,58.0,43134003.0,,16936483.0,61572603.0,,179.5,,,66.0,34308.0,,,,TX,,9821703.0,4460576.0,1136.0,3012868.0,,15317027.0,3920079.0,2024-06-30,,2023-07-01 00:00:00,8.0,51602301.0,50409530.0,2209801.0,16297523.0,1461240.0,428637669.0,893778.0,,3998.0,-17873.0,16663599.0,,24156.0,857.0,2023,2023,33745931.0,,893778.0,0.08644141663372724,-202337.0,-0.003921084836895161,0.6026500468813574,4.106572330040583,,0.05484133999994969,0.4937958001514316,0.3305644587442097,0.6694355412557903,,33745931.0,1.0236616171585016,0.8380724297135854,non-profit
CHI ST LUKES HEALTH MEMORIAL LUFKIN (450211),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,11783625.0,22631709.0,2.0,120.0,161149016.0,,53644107.0,183167143.0,,643.16,,,152.0,,2069294.0,4086175.0,,TX,,150313421.0,-13469358.0,6744.0,11478944.0,3.04,52094038.0,24895175.0,2024-06-30,,2023-07-01 00:00:00,32.0,167476537.0,191089807.0,5256574.0,137585090.0,4716230.0,1282765961.0,40451738.0,,28359.0,16399.0,215069902.0,,55632.0,7903.0,2023,2023,-23980095.0,,40451738.0,-0.08042534340198353,-19324840.0,-0.11538834242793067,1.0925124299442621,1.5274149473609386,1.0431936847226688,0.29401251254768956,-8.968684319223923,1.1254912304139801,-0.12549123041398016,-3.442893659718441,-23980095.0,0.8764284167182188,0.9143372236799042,non-profit
CHI ST. JOSEPH HEALTH REHABILITATION (673065),Rehabilitation,Proprietary-Partnership,80.0,,1.0,61.0,23275349.0,,12732377.0,4773727.0,,162.88,,,61.0,,171989.0,1556.0,,TX,,7296365.0,8648383.0,1600.0,78.0,,13098356.0,,2023-09-30,,2022-10-01 00:00:00,,32653993.0,16840959.0,826176.0,2379467.0,96008.0,51909423.0,3574272.0,,19844.0,,10722104.0,,22265.0,13194.0,2022,2023,6118855.0,,3574272.0,0.2648491717383537,7158922.0,0.2192357302214158,3.0663862957544694,7.142936632447519,2.953757291023578,1.5021313596700439,1.752305619270272,0.6366682562436022,0.3633317437563977,5131.811053984576,6118855.0,1.9389627989712461,6.840356182915362,for-profit
CHI ST. VINCENT HOT SPRINGS REHABILI (043035),Rehabilitation,Proprietary-Partnership,80.0,,1.0,48.0,18512006.0,,10895606.0,3423878.0,,145.43,,,48.0,,80138.0,1649.0,,AR,,5903848.0,8761916.0,1339.0,78.0,,11075714.0,,2024-05-31,,2023-06-01 00:00:00,,27663586.0,22842171.0,1203557.0,1188737.0,85976.0,39466276.0,3049484.0,,15770.0,,12015454.0,,17568.0,11819.0,2023,2023,10826717.0,,3049484.0,0.31673102684518195,8592214.0,0.3105965365444668,4.9664879615928506,12.81635719254974,4.826748052765246,2.5653142789363836,1.1097966262533694,0.5260206658990514,0.4739793341009486,5940.431170406307,10826717.0,1.2110751644403677,8.079606224287197,for-profit
CHI ST. VINCENT SHERWOOD REHABILITAT (043031),Rehabilitation,Proprietary-Partnership,63.0,,1.0,83.0,29286318.0,,17015847.0,5660618.0,,214.56,,,83.0,,44944.0,852707.0,,AR,,9100915.0,9325705.0,2140.0,62.0,,17259682.0,,2024-08-31,,2023-09-01 00:00:00,,40660211.0,40734955.0,1533083.0,2564413.0,68077.0,60959624.0,4720896.0,,27171.0,,27748266.0,,29775.0,16453.0,2023,2023,12986689.0,,4720896.0,0.22935702424170892,9085945.0,0.22346035046399537,3.5489271813861496,7.684885000972932,3.5048543272865955,1.8409265590214994,2.1366697855011387,0.681190540163847,0.318809459836153,12.453313975374895,12986689.0,0.9981651139666167,7.182998570120789,for-profit
CHICAGO BEHAVIORAL HOSPITAL (144040),Psychiatric,Proprietary-Partnership,168326.0,,1.0,147.0,34773019.0,,,6875118.0,,274.52,,,147.0,,519836.0,,,IL,,6673563.0,19846747.0,5968.0,164963.0,,19210375.0,,2023-12-31,,2023-01-01 00:00:00,,52682157.0,132862176.0,967763.0,2735063.0,57903.0,116587624.0,1330971.0,,51520.0,,13890030.0,,53655.0,4954.0,2023,2023,118972146.0,,1330971.0,0.3767261655592424,9904407.0,0.18800306525034652,2.44000339297486,10.485061587246802,2.2287691362136814,0.48663266623108864,0.11675026858807776,0.10454465234710592,0.895455347652894,,118972146.0,0.396517342904274,7.662727679728552,for-profit
CHICAGO READ MENTAL HEALTH CENTER (144010),Psychiatric,Governmental-State,16485.0,,1.0,24.0,59959155.0,,14362511.0,,,340.76,,,24.0,,,,,IL,,,-36909817.0,193.0,-2553.0,,30219290.0,,2024-06-30,,2023-07-01 00:00:00,,,,1170065.0,,,561800.0,,,7782.0,,,,8784.0,136.0,2023,2023,,,0.0,,,,,,,,,,,,,,,govt
CHICKASAW NATION MEDICAL CENTER (370180),General Short Term (Acute Care Hospitals),Governmental- Federal,12608647.0,4757498.0,2.0,72.0,192722238.0,,94209019.0,,,2292.0,,,72.0,,,,,OK,,,-344486689.0,2214.0,14604981.0,,156026342.0,4997850.0,2023-09-30,,2022-10-01 00:00:00,,,,11362501.0,,,3732867.0,,,6901.0,,,,26280.0,1495.0,2022,2023,,,0.0,,,,,,,,,,,,,,,govt
CHICOT MEMORIAL MEDICAL CENTER (041328),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,1576055.0,,2.0,25.0,19242358.0,,,7149383.0,,115.79,,,25.0,,213964.0,152716.0,,AR,,13608196.0,509571.0,209.0,1798181.0,,7519088.0,,2024-03-31,,2023-04-01 00:00:00,,18460791.0,20321435.0,1003104.0,2310816.0,204183.0,37378017.0,8521770.0,,2193.0,,5087764.0,,9150.0,1150.0,2023,2023,15233671.0,,8521770.0,0.0276028800716069,-2263023.0,-0.12258537567539765,5.888913699749352,7.0021689308019335,5.707961603173944,3.687775227452121,0.3339814808919006,0.25036440586011766,0.7496355941398823,-8.250078577228319,15233671.0,0.9084393400367642,2.582151634623575,non-profit
CHILD & ADOLESCENT BEH. HEALTH SRVS. (244005),Psychiatric,Governmental-State,,,2.0,5.0,7466524.0,,,,,34986.0,,,5.0,,,,,MN,,,-6951877.0,34.0,,,5838924.0,,2024-06-30,,2023-07-01 00:00:00,,,,417290.0,,,7344.0,,,2448.0,,,,1825.0,,2023,2023,,,0.0,,,,,,,,,,,,,,,govt
CHILDRENS HEALTH CARE (243302),Childrens,Voluntary Nonprofit-Other,34011.0,,1.0,154.0,814433603.0,,,474395412.0,,4393.79,,,420.0,,22007201.0,,,MN,,300041947.0,83747829.0,14468.0,28857.0,55.04,494843446.0,,2023-12-31,,2023-01-01 00:00:00,42.0,1016840113.0,1752804087.0,44322294.0,181430572.0,11623839.0,1994712769.0,58284137.0,,105779.0,,526921649.0,,153354.0,45.0,2023,2023,1225882438.0,,58284137.0,0.08236086276427217,-77022317.0,-0.07574673344933236,1.6537562754308022,3.047990864516483,1.4683903824103028,0.3212476064948966,0.4298304899935274,0.30061639683979124,0.6993836031602088,,1225882438.0,0.5801219432003755,2.143444239296311,non-profit
CHILDRENS HOSP & RES CNTR OAKLAND (053301),Childrens,Voluntary Nonprofit-Other,4123356.0,,1.0,85.0,616415826.0,,,100229363.0,,2220.63,,,163.0,,10651452.0,3378943.0,,CA,,374653913.0,96837080.0,7386.0,3779223.0,114.09,340819722.0,,2024-06-30,,2023-07-01 00:00:00,23.0,820600918.0,951497425.0,28467853.0,278635348.0,9427139.0,2046931908.0,201499512.0,,39922.0,,423914397.0,,57338.0,13.0,2023,2023,527583028.0,,201499512.0,0.11800752092261246,16998788.0,0.020715048724817536,1.3446029575544018,1.4304213656337674,1.2725424988074376,0.7231656480282609,0.8035027180593838,0.4455234306072872,0.5544765693927127,13.45587688220843,527583028.0,0.8624310444140193,8.187230702044868,non-profit
CHILDRENS HOSPITAL & MEDICAL CENTER (283301),Childrens,Voluntary Nonprofit-Other,33570.0,,1.0,89.0,484931626.0,,,247694668.0,,2604.9,,,219.0,,13428735.0,,,NE,,285818695.0,-5681641.0,4777.0,39635.0,82.81,231546042.0,,2023-12-31,,2023-01-01 00:00:00,130.0,562236407.0,937657933.0,40927413.0,96965300.0,10168746.0,1159879799.0,97101522.0,,41330.0,,362259057.0,,79935.0,29.0,2023,2023,575398876.0,,97101522.0,-0.010105430614705818,-27748415.0,-0.04935364315530709,2.9476389491911026,3.497277366233075,2.704278891520987,1.0014048530763067,0.6295790139847267,0.3863445764714711,0.613655423528529,,575398876.0,0.5996178213958544,2.2698769074835314,non-profit
CHILDRENS HOSPITAL (093300),Childrens,Voluntary Nonprofit-Other,329248.0,,1.0,184.0,964840872.0,22417992.0,,343783404.0,,3219.4,,,323.0,,87947003.0,,,DC,,526056513.0,84665718.0,13654.0,294720.0,335.1,672313944.0,,2024-06-30,,2023-07-01 00:00:00,139.0,1435068608.0,2517827862.0,,324507236.0,20716334.0,3230019197.0,17939861.0,,107512.0,,682506766.0,,118218.0,139.0,2023,2023,1835321096.0,,40357853.0,0.05899767964264465,-153189428.0,-0.10674711100641678,1.6210933213211924,1.3755902287491673,1.286236883790166,0.05528339281777988,0.3718732201615798,0.2710696693370692,0.7289303306629308,,1835321096.0,0.5699629548384114,4.174339398885002,non-profit
CHILDRENS HOSPITAL (193300),Childrens,Voluntary Nonprofit-Other,344190.0,,1.0,119.0,366316141.0,,,48590104.0,,2189.39,,,199.0,,4742540.0,,,LA,,839223795.0,267598885.0,5579.0,624917.0,147.53,181895007.0,,2023-12-31,,2023-01-01 00:00:00,80.0,634485921.0,2215725007.0,34309840.0,47480413.0,8272316.0,1543050536.0,1165115.0,,44304.0,,111855356.0,,72635.0,257.0,2023,2023,2103869651.0,,1165115.0,0.4217570101133891,113168418.0,0.17836237850894723,17.675157859305056,6.68389518852753,17.401047859461542,0.02453885563295332,0.053166485835675945,0.05048250827454781,0.9495174917254522,,2103869651.0,0.2863558966006651,13.057924737102848,non-profit
CHILDRENS HOSPITAL AT MISSION (053306),General Long Term (Childrens),Voluntary Nonprofit-Other,,,,,,,,,,,,,,,,,,CA,,,,,,,,,2024-06-30,,2023-07-01 00:00:00,,,,,,,,,,,,,,,,2023,2023,,,0.0,,,,,,,,,,,,,,,non-profit
CHILDRENS HOSPITAL COLORADO (063301),Childrens,Voluntary Nonprofit-Other,750372.0,,1.0,311.0,1249045457.0,,,545277769.0,,6672.0,,,497.0,,21400461.0,15830576.0,,CO,,506822224.0,64643921.0,15638.0,694300.0,274.01,638516678.0,,2023-12-31,,2023-01-01 00:00:00,48.0,1474292694.0,2101346232.0,24172473.0,99679987.0,23499438.0,4101164403.0,131625031.0,,118772.0,,756407402.0,,168875.0,234.0,2023,2023,1344938830.0,,131625031.0,0.04384741324642283,-141693743.0,-0.09610964198402247,5.084493279478457,7.439273853436598,4.6340528214555246,1.3204760048774886,0.5624102636697611,0.3599632418880698,0.6400367581119302,-7.423688815871261,1344938830.0,0.7015943739061083,2.703746196555466,non-profit
CHILDRENS HOSPITAL CORPORATION (223302),Childrens,Voluntary Nonprofit-Other,4540666.0,,1.0,329.0,1669273126.0,,,390777469.0,,10006.4,,,485.0,,,56622456.0,,MA,,3289690000.0,-125992000.0,15241.0,4345235.0,330.24,1102334365.0,,2023-09-30,,2022-10-01 00:00:00,156.0,1856193148.0,8012262000.0,152628608.0,668055000.0,,3627084801.0,722000.0,,139625.0,,2946676000.0,,177025.0,1144.0,2022,2023,5065586000.0,,722000.0,-0.06787655699287173,-549299587.0,-0.29592803291610903,4.92428018651159,0.3974335481360068,,0.0010807493395004902,0.5817048609973259,0.3677707993073616,0.6322292006926383,-7.005541741248384,5065586000.0,0.23166905275938304,4.750000435669949,non-profit
CHILDRENS HOSPITAL MEDICAL CENTER (363300),Childrens,Voluntary Nonprofit-Other,2710093.0,,1.0,542.0,1680971241.0,,,1111914837.0,,16922.92,,,717.0,,51008217.0,25047483.0,,OH,,1223881474.0,260040988.0,19833.0,2849612.0,404.55,1666882116.0,,2024-06-30,,2023-07-01 00:00:00,140.0,2765941354.0,10062979317.0,148988812.0,722531748.0,42328281.0,4374526747.0,189506660.0,,174378.0,,1712616317.0,,262422.0,857.0,2023,2023,8350363000.0,,189506660.0,0.09401536573576968,-517518951.0,-0.18710409396482092,1.6938791650162894,2.1086956389354397,1.5646993770576847,0.262281429881196,0.20509483444013152,0.17018978803889356,0.8298102119611064,-14.713260370313456,8350363000.0,0.2748630665798277,2.4875478426591044,non-profit
CHILDRENS HOSPITAL MEDICAL CENTER (363303),Childrens,Voluntary Nonprofit-Other,447340.0,,1.0,231.0,859250376.0,,,189996891.0,,5930.0,,,408.0,,19247109.0,,,OH,,489612875.0,71570786.0,10467.0,628416.0,119.83,602927338.0,,2023-12-31,,2023-01-01 00:00:00,27.0,1113626754.0,2212338487.0,36354238.0,245283087.0,13076660.0,2191807747.0,201248084.0,,84971.0,,593050224.0,,145575.0,263.0,2023,2023,1619288263.0,,201248084.0,0.06426819914565379,-94528806.0,-0.08488374193639389,1.9961134743872495,2.161590635884324,1.86433199122286,0.8204727299440748,0.366241291035653,0.26806486777897837,0.7319351322210217,,1619288263.0,0.5033708722891281,5.861289351308385,non-profit
CHILDRENS HOSPITAL OF LOS ANGELES (053302),Childrens,Voluntary Nonprofit-Other,1060817.0,,1.0,281.0,1395199149.0,,,717681938.0,,,,,452.0,,13168951.0,,,CA,,915427649.0,-42214365.0,18094.0,813172.0,,770135489.0,,2024-06-30,,2023-07-01 00:00:00,171.0,1316370795.0,2672462476.0,92804956.0,503848760.0,20888207.0,4302045642.0,106006105.0,,118002.0,,985454606.0,,165151.0,212.0,2023,2023,1687007870.0,,106006105.0,-0.0320687492918741,-509178039.0,-0.38680441782362696,1.816869905564519,1.4677768483542561,1.7492758958065115,0.21039270792290926,0.5841434551221151,0.3687440384476328,0.6312559615523672,,1687007870.0,0.4925684857398911,1.8341980274275762,non-profit
CHILDRENS HOSPITAL OF MICHIGAN (233300),Childrens,Proprietary-Corporation,1432070.0,,1.0,117.0,304936866.0,,100001864.0,193638355.0,,1249.9,,,228.0,,2919599.0,71665.0,,MI,,149339256.0,24820593.0,8584.0,1456912.0,220.69,125632577.0,,2023-12-31,,2023-01-01 00:00:00,48.0,433393164.0,407704940.0,16539284.0,58675396.0,8743202.0,1480715205.0,,,46815.0,,67867744.0,,83220.0,259.0,2023,2023,339837196.0,,0.0,0.0572703841724647,16032911.0,0.03699391760595467,2.5451767892627433,3.723178076207615,2.346408620744545,0.0,0.19970663835161823,0.16646289348370416,0.8335371065162959,454.5063141003279,339837196.0,1.0630068990579316,2.2381576418576783,for-profit
CHILDRENS HOSPITAL OF ORANGE COUNT (053304),Childrens,Voluntary Nonprofit-Other,218088.0,,1.0,176.0,700672499.0,88830002.0,,554601612.0,,3785.6,,,334.0,,,,,CA,,1007801895.0,120165995.0,12253.0,221569.0,92.84,460934048.0,,2024-06-30,,2023-07-01 00:00:00,158.0,1153827157.0,2183319327.0,8585243.0,404689791.0,21852203.0,4428375911.0,375719095.0,,80691.0,,1014602283.0,,122244.0,104.0,2023,2023,1168717044.0,,464549097.0,0.10414557697916968,-160654014.0,-0.13923577116845412,2.4903071869188813,2.595782560771344,,0.9284125850360283,0.8681333845594195,0.4647063168694242,0.5352936831305758,,1168717044.0,0.5284738438080065,2.080461239265204,non-profit
