Hospital,Hospital type,Control type,REIMBURSEMENT SETTLEMENT: Subtotal,IPPS Interim payment,Urban (1) and Rural (2) Indicator,NUMBER OF BEDS: Adults & Pediatrics,Total Costs,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Total cost of charity care,Number of Interns & Residents,Cost of Uncompensated Care,Cost To Charge Ratio,NUMBER OF BEDS: Total Hospital,HAC reduction adjustment amount,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,State,Medicaid charges,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total discharges,REIMBURSEMENT SETTLEMENT: Interim payments,FTE Employees on Payroll,Total Salaries,IPPS Payment amount (unadjusted),Fiscal Year End Date,Net Revenue from Medicaid,Fiscal Year Begin Date,NUMBER OF BEDS: ICU,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),BALANCE SHEET: Total Assets (G_C1THRU4_36),"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),BALANCE SHEET: Inventory (G_C1THRU4_7),Total Charges,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),Total Bad Debt expense,Total Inpatient Days,HVBP payment adjustment amount,Total Liabilities,"Donations, Land Improvements",BED DAYS: Total Hospital,Total Days Title XVIII,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
ADENA REGIONAL MEDICAL CENTER (360159),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,27852201.0,31963419.0,2.0,177.0,223599444.0,1.0,82282635.0,213805233.0,3108208.0,2465.51,12959574.0,0.246122,189.0,381877.0,4150306.0,,,OH,204804877.0,140244187.0,11663435.0,9360.0,27331817.0,28.38,160998610.0,39134994.0,2015-12-31,40387853.0,2015-01-01 00:00:00,12.0,393410223.0,288329974.0,22941302.0,224447092.0,4407969.0,908488597.0,40756634.0,38765932.0,38206.0,-23661.0,45437221.0,,68985.0,14183.0,2015,2015,242892753.0,50406985.936994,40756635.0,0.029647005385520956,-21935270.0,-0.055756736143585166,0.6248429674464216,1.186138343908684,0.5867124890172335,0.1815868213610003,0.18706700977612123,0.15758757360412345,0.8424124263958765,,242892753.0,1.3644444160356357,1.8400401967710491,non-profit
ADIRONDACK MEDICAL CENTER (330079),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,7961062.0,9079646.0,2.0,75.0,79114118.0,,33598179.0,15226022.0,76438.0,540.5,1478680.0,0.441082,83.0,,2908930.0,482116.0,,NY,27518592.0,41425952.0,5267587.0,2024.0,7853547.0,,42070803.0,8945288.0,2015-12-31,7660448.0,2015-01-01 00:00:00,8.0,89097279.0,87058270.0,3810852.0,12517508.0,2894858.0,179363687.0,9297926.0,3311865.0,8558.0,7234.0,25520087.0,,30295.0,3644.0,2015,2015,61538183.0,12137955.596544,9297926.0,0.05912174938585947,600978.0,0.006745189154429733,3.309440824803148,2.30171508578225,2.845787196620925,0.7427936934412185,0.41470329080077,0.293137998262543,0.706862001737457,9.150971965253175,61538183.0,1.0234211982388348,5.851645229463086,non-profit
ADMIN DE SERVICIOS MEDICOS DE PR (400127),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,148656.0,1786665.0,1.0,,159427814.0,,50658628.0,285360047.0,,1372.66,,0.832287,85.0,,510276.0,,,PR,,91794145.0,-27312522.0,1773.0,145696.0,,79727070.0,1711121.0,2016-06-30,,2015-07-01 00:00:00,85.0,146897838.0,176701875.0,2676529.0,237165775.0,3568009.0,191553786.0,3897391.0,,23855.0,,521895416.0,,31110.0,808.0,2015,2015,-345193541.0,,3897391.0,-0.18592868603008303,-72018234.0,-0.4902606803511975,0.3870463392114651,1.1044802564788279,0.36985041370324195,0.01643319319577203,-1.5118921822468283,2.9535363787169775,-1.9535363787169775,,-345193541.0,0.8313315181290521,0.5147806763572618,non-profit
ADV CARE HOSP OF SOUTHERN NEW MEXICO (322004),General Long Term,Proprietary-Corporation,141.0,,1.0,20.0,8547839.0,,,-7457657.0,,50.44,,,20.0,,29732.0,,,NM,,-8829413.0,597959.0,239.0,138.0,,3805249.0,,2016-02-29,,2015-03-01 00:00:00,,9417868.0,85519144.0,358640.0,83512145.0,85361.0,19626851.0,79628.0,,6024.0,,83528271.0,,7320.0,3142.0,2015,2015,1990873.0,,79628.0,0.06349197079423921,515919.0,0.054780869725504756,0.0,0.008113634250443454,-0.0013781588294732462,0.0009534900582424269,41.95559988005262,0.9767201481810903,0.023279851818909694,,1990873.0,0.11012584503886054,inf,for-profit
ADVANCE CARE HOSPITAL (042004),General Long Term,Voluntary Nonprofit-Church,,,1.0,26.0,6323882.0,,2154827.0,524408.0,,31.37,-27249.0,0.424445,26.0,,8289.0,,,AR,,-221789.0,-193324.0,132.0,,,2154827.0,,2016-08-31,,2015-09-01 00:00:00,,5272141.0,11659.0,56042.0,386234.0,62913.0,14899194.0,-817399.0,,4159.0,,-23938.0,,9516.0,2714.0,2015,2015,11659.0,,0.0,-0.036668973762272294,-284494.0,-0.053961758610022004,0.0,0.8572109135912426,-0.18434938405215492,0.0,0.0,0.0,1.0,,11659.0,452.1949566858221,10.05350986254977,non-profit
ADVANCE CARE HOSPITAL (042008),General Long Term,Voluntary Nonprofit-Church,,,1.0,25.0,7780120.0,,2716104.0,647985.0,,41.96,-19084.0,0.369689,25.0,,7662.0,,,AR,,550644.0,86172.0,217.0,,,2716104.0,,2016-08-31,,2015-09-01 00:00:00,,6887066.0,823710.0,67965.0,593089.0,93440.0,21045063.0,-198443.0,,5960.0,,613844.0,,9150.0,3541.0,2015,2015,209866.0,,0.0,0.012512149585904941,-48265.0,-0.007008064101607273,0.9284340124332099,1.2378530035121205,0.7579671853634109,0.0,2.9249330525192265,0.7452185842104624,0.25478141578953756,,209866.0,8.36103240218038,10.628434300176702,non-profit
ADVANCED CARE HOSPITAL OF MONTANA (272001),General Long Term,Proprietary-Corporation,,,1.0,40.0,16148512.0,,,3998169.0,,127.75,,,40.0,,25522.0,,,MT,,3241663.0,623878.0,393.0,,,8209465.0,,2016-08-31,,2015-09-01 00:00:00,,18642427.0,179569913.0,630382.0,165708913.0,135722.0,33670420.0,33884.0,,10897.0,,182821958.0,,14640.0,6030.0,2015,2015,-3252045.0,,33884.0,0.03346549244902501,337383.0,0.018097589975811627,0.019562393725918652,0.028097046294667326,0.01858933804001237,0.00020447904332098298,-56.217536350204256,1.0181101886483623,-0.01811018864836227,,-3252045.0,0.10381709657563848,4.662741119747564,for-profit
ADVANCED CARE HOSPITAL OF WHITE CO. (042011),General Long Term,Proprietary-Other,,,2.0,27.0,6395915.0,,,4190304.0,,51.27,,,27.0,,39083.0,,,AR,,3195846.0,82751.0,190.0,,,2855111.0,,2015-09-30,,2014-10-01 00:00:00,,6776179.0,3485313.0,62421.0,933797.0,245721.0,22955760.0,2008681.0,,5283.0,,933797.0,,9855.0,4360.0,2014,2015,2551516.0,,2008681.0,0.012212044575563899,-35717.0,-0.005270964654269021,3.4224205046707152,6.727089506605825,3.1174248792831847,2.151089583710378,0.3659773248531461,0.26792342610261977,0.7320765738973802,,2551516.0,1.9442096018348998,1.617109164394755,for-profit
ADVANCED SPECIALTY HOSP. OF TOLEDO (362038),General Long Term,Proprietary-Partnership,991.0,,1.0,40.0,11809094.0,,,3340961.0,,71.09,,,40.0,,63063.0,,,OH,,3073682.0,555432.0,315.0,933.0,1.92,4255906.0,,2016-02-29,,2015-03-01 00:00:00,,12902195.0,4087800.0,176053.0,758128.0,,32763188.0,3298.0,,7976.0,,1833853.0,,14640.0,2943.0,2015,2015,2253947.0,,3298.0,0.04304941911046919,531372.0,0.041184620136341145,4.054304813962814,5.143842464597007,,0.004350188886309436,0.8136185101069369,0.44861612603356327,0.5513838739664367,,2253947.0,3.1562686530652186,3.8618214938755644,for-profit
ADVANCED SURGICAL HOSPITAL (390323),General Short Term (Acute Care Hospitals),Proprietary-Partnership,606606.0,1215852.0,1.0,14.0,13955483.0,,4663855.0,5715197.0,,77.43,,0.218877,14.0,,221829.0,3973.0,,PA,37386.0,2725033.0,3784082.0,532.0,594153.0,,4389219.0,1417831.0,2015-12-31,1078.0,2015-01-01 00:00:00,,18237449.0,33804191.0,453553.0,508254.0,3273.0,63759520.0,900689.0,,1483.0,15973.0,618984.0,,5110.0,328.0,2015,2015,33185207.0,8182.935522,900689.0,0.20748965494022767,3656625.0,0.200500903388407,5.361557410271242,20.493884947290134,4.918664683406329,1.7721237806293704,0.01865240738139738,0.01831086565568157,0.9816891343443185,1034.5275610369997,33185207.0,0.5395026019111062,3.191044683149155,for-profit
ADVENTIST BEHAVIORAL HEALTH (214013),Psychiatric,Voluntary Nonprofit-Church,22250.0,,1.0,107.0,21225666.0,,13190079.0,5217482.0,,288.86,,,107.0,,117725.0,250132.0,,MD,,3114801.0,269611.0,2650.0,21805.0,1.07,23066616.0,,2015-12-31,,2015-01-01 00:00:00,,37380961.0,17349560.0,1625269.0,4166845.0,90779.0,33784071.0,-4567511.0,,26090.0,,9976479.0,,39055.0,4719.0,2015,2015,7373081.0,,0.0,0.007212521903864376,-7092855.0,-0.18974512185494644,0.7475202461334655,1.3357417902513773,0.6974814277948904,0.0,1.3530949951587403,0.575027781684377,0.424972218315623,-21.85880255225241,7373081.0,2.154576888405239,7.164559647738123,non-profit
ADVENTIST BOLINGBROOK HOSPITAL (140304),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,6665768.0,15475237.0,1.0,122.0,99040627.0,9089.0,40285747.0,30424553.0,1570978.0,514.83,2985502.0,0.20582,134.0,,883622.0,10830134.0,,IL,103252263.0,26315303.0,3999701.0,6665.0,6772900.0,,35071621.0,16939765.0,2015-12-31,12582110.0,2015-01-01 00:00:00,12.0,127514483.0,134659406.0,7972183.0,24573966.0,3033350.0,481200411.0,-446553.0,6359508.0,22101.0,31702.0,103682855.0,,48910.0,7223.0,2015,2015,30976551.0,21251380.77066,9089.0,0.031366640917173304,1024077.0,0.008031064204683322,1.070861048639849,1.4008424199821876,0.9114658578106603,0.0,3.347140067336741,0.7699637038351409,0.23003629616485907,0.830669315818253,30976551.0,0.946940780356628,4.191170302485627,non-profit
ADVENTIST GLENOAKS HOSPITAL (140292),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,3041760.0,12985780.0,1.0,117.0,66167417.0,1205.0,31635303.0,18416503.0,1725638.0,523.81,2550869.0,0.265003,127.0,,692656.0,3575278.0,,IL,78359970.0,18090849.0,4078885.0,4827.0,3140932.0,,35538294.0,14458481.0,2015-12-31,33241742.0,2015-01-01 00:00:00,10.0,86959317.0,47708346.0,3337649.0,12369930.0,1897700.0,249685843.0,949140.0,2850976.0,24886.0,-3961.0,22868808.0,,46355.0,7551.0,2015,2015,24839538.0,20765627.12991,950345.0,0.04690566969379486,-4741446.0,-0.05452487627058984,1.4624859639464411,1.895283805163004,1.25307847336242,0.07672961771004363,0.9206615678600786,0.47934606661903556,0.5206539333809644,-0.3926399569488023,24839538.0,1.822727557983251,4.7218148309698105,non-profit
ADVENTIST HEALTH GLENDALE (050239),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,15112940.0,88207367.0,1.0,283.0,333444609.0,438241.0,147548645.0,531662234.0,6195769.0,1837.91,10806079.0,0.153901,332.0,,2449999.0,5712210.0,,CA,560624011.0,133909663.0,-11793281.0,17558.0,15751076.0,21.21,155826990.0,94866113.0,2015-12-31,71391618.0,2015-01-01 00:00:00,,394600006.0,379971613.0,15704803.0,42214993.0,5277371.0,2166623140.0,33679218.0,28594560.0,77480.0,206908.0,243812851.0,,121180.0,31834.0,2015,2015,136158762.0,86280595.916911,34117459.0,-0.02988667212539272,-27664969.0,-0.07010889148339243,3.1720877698593957,13.112596536495932,2.9890397707752787,0.7978022879217344,1.7906512031888187,0.6416606995323095,0.35833930046769047,-2.0937896190791303,136158762.0,1.038498647002875,0.7422005566037628,non-profit
ADVENTIST HEALTH REEDLEY (050192),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,1325983.0,2290791.0,2.0,49.0,71399961.0,,21098292.0,41814687.0,2040526.0,256.13,3617520.0,0.351627,49.0,26168.0,351342.0,1140699.0,,CA,132240392.0,44855812.0,3809427.0,2028.0,1334850.0,4.07,29816510.0,2616206.0,2015-12-31,33209490.0,2015-01-01 00:00:00,,76291758.0,76222247.0,2334541.0,54900485.0,387998.0,203056204.0,426454.0,4485055.0,6878.0,4165.0,76053755.0,,17885.0,977.0,2015,2015,168492.0,46499292.317784004,426454.0,0.04993235311211468,1322797.0,0.017338661929903357,0.8170385380019867,0.8388007501208778,0.8035716260065826,0.007767763800265152,451.37902689741946,0.9977894642754366,0.0022105357245634596,3.206225305711673,168492.0,1.000911951598593,1.8245206044469495,non-profit
ADVENTIST HINSDALE HOSPITAL (140122),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,17599440.0,31986177.0,1.0,186.0,219881484.0,15556.0,84388537.0,80030591.0,2035229.0,1655.48,3753937.0,0.230041,244.0,,2487778.0,26260462.0,,IL,80163923.0,143464653.0,17010011.0,11162.0,17382854.0,26.73,92240120.0,37423534.0,2015-12-31,10543669.0,2015-01-01 00:00:00,58.0,289729783.0,353055005.0,20618321.0,84572181.0,7801890.0,955834117.0,64068598.0,7186882.0,50001.0,115441.0,229253099.0,,89060.0,15277.0,2015,2015,123801906.0,18440989.010843,64084154.0,0.058709915231600476,15389041.0,0.05311515040205583,1.6963574937247983,1.9049904838093272,1.5746902045721158,0.7575611417659904,1.8517735825488826,0.6493410254869493,0.3506589745130507,1.3711625484730618,123801906.0,0.8206363849734972,3.6202379537594567,non-profit
ADVENTIST LAGRANGE MEMORIAL HOSPITAL (140065),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,1027412.0,3031511.0,1.0,132.0,11093469.0,9519979.0,4792230.0,19091125.0,227286.0,736.59,291963.0,0.223677,159.0,,1539835.0,1678181.0,,IL,4331710.0,56022776.0,692098.0,670.0,1019074.0,19.3,5171011.0,3419062.0,2015-01-31,589907.0,2015-01-01 00:00:00,27.0,13746673.0,195693543.0,1102977.0,41365985.0,4771278.0,49595965.0,25306631.0,271409.0,2994.0,19031.0,170959430.0,,4929.0,1745.0,2015,2015,24734113.0,968903.89767,34826610.0,0.05034658204206938,506660.0,0.03685691803391264,1.3543198838369255,1.090022490700995,1.2017521884224442,0.611773924880551,6.9118884513869565,0.8736079248153834,0.1263920751846166,0.9591557764031413,24734113.0,0.07024592017325784,0.720055680322663,non-profit
ADVENTIST LAGRANGE MEMORIAL HOSPITAL (140065),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,11133462.0,30844540.0,1.0,133.0,128713776.0,14164.0,50970066.0,28798070.0,2116490.0,781.36,3069849.0,0.236197,160.0,,1292542.0,17157627.0,,IL,51094815.0,47685605.0,-43486.0,6946.0,11155172.0,19.46,50476305.0,34717576.0,2015-12-31,8735289.0,2015-02-01 00:00:00,27.0,150755403.0,185218315.0,12012100.0,38136297.0,5162443.0,544941906.0,18072036.0,3783813.0,28821.0,176439.0,162668255.0,,53440.0,15402.0,2015,2015,22550060.0,12068442.018555,18086200.0,-0.000288454006520748,-1814759.0,-0.012037770878434122,1.2503994554059614,1.227875375524792,1.0811385279488461,0.4738801986988931,7.213650651040396,0.8782514569361026,0.12174854306389733,0.5943328293592115,22550060.0,0.8139335626717045,5.234913416072675,non-profit
ADVENTIST MEDICAL CENTER (050121),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,12368520.0,41259278.0,1.0,226.0,209315220.0,1665914.0,87964636.0,162444635.0,782162.0,1243.23,4360094.0,0.215751,248.0,108599.0,804749.0,4064877.0,,CA,378765311.0,243878676.0,44401739.0,9623.0,12344339.0,1.78,88252243.0,46043591.0,2015-12-31,52029775.0,2015-01-01 00:00:00,22.0,260459717.0,475795899.0,7784223.0,33707796.0,4360540.0,970168145.0,141014763.0,15621440.0,41909.0,-218048.0,237179362.0,,90520.0,18515.0,2015,2015,238616537.0,81718994.613561,142680677.0,0.17047449606189966,38548622.0,0.14800224174396995,7.235082234388745,10.319901574104696,7.0818450129459665,4.1834465534323275,0.9939770519760749,0.4984897148094166,0.5015102851905834,11.398338744321169,238616537.0,0.5474190037102442,1.6033753099940788,non-profit
ADVENTIST MEDICAL CENTER-PORTLAND (380060),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,9021439.0,24268204.0,1.0,156.0,193987850.0,,86020856.0,126086439.0,2265604.0,1596.65,4896722.0,0.250455,168.0,,2168047.0,2560200.0,,OR,244767346.0,162338344.0,7150757.0,9420.0,9003799.0,,129931018.0,26719086.0,2015-12-31,117862504.0,2015-01-01 00:00:00,12.0,294486735.0,293131164.0,7568178.0,23283608.0,4960302.0,774542402.0,102760622.0,10257261.0,29189.0,146212.0,92002553.0,,61506.0,6793.0,2015,2015,201128611.0,61303205.64242999,102760622.0,0.024282102214213487,-47275411.0,-0.160534942261491,6.972215989892975,10.135792442477127,6.666062879945411,4.4134320591550935,0.45743145414552683,0.3138613845916431,0.686138615408357,-15.50942621670182,201128611.0,1.004624452008112,2.3355940364054537,non-profit
ADVENTIST REHAB. HOSPT. OF MD (213029),Rehabilitation,Voluntary Nonprofit-Church,2155.0,,1.0,87.0,37992669.0,,20754872.0,4148863.0,,305.3,-1116.0,0.550481,87.0,,65537.0,200321.0,,MD,,17544338.0,2120450.0,1946.0,2112.0,,23230767.0,,2015-12-31,,2015-01-01 00:00:00,,39888961.0,28952029.0,1637679.0,3017675.0,89101.0,69017203.0,12485079.0,,26483.0,,7519794.0,,31755.0,15082.0,2015,2015,21432235.0,,12485079.0,0.05315881754854432,-510342.0,-0.01279406600738485,5.8138593453569385,6.275058778695519,5.762615258435717,4.137317305541518,0.3508637339969443,0.2597328843515596,0.7402671156484404,5.627652617548834,21432235.0,1.377760467150679,9.61443195400764,non-profit
ADVOCATE BROMENN MEDICAL CENTER (140127),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,7703224.0,21923752.0,1.0,176.0,129354634.0,81893000.0,53633737.0,518635000.0,2345072.0,912.07,4405502.0,0.286714,206.0,,,4916027.0,,IL,72230136.0,921582000.0,6521702.0,8222.0,7713247.0,12.57,55195575.0,24792634.0,2015-12-31,17978354.0,2015-01-01 00:00:00,30.0,166906906.0,7307848000.0,13051501.0,1190760000.0,,451162493.0,120549000.0,7025575.0,33375.0,34822.0,3629394000.0,,75190.0,10023.0,2015,2015,3678454000.0,20709391.213104002,202442000.0,0.03907388948903049,-1479278.0,-0.008862892707387434,0.7739443716617959,0.5422635140582485,,0.10123702509321778,0.9866628752187739,0.49664333467253285,0.5033566653274671,2.353978731198995,3678454000.0,0.02283940580044905,0.32181959566940144,non-profit
ADVOCATE CHRIST HOSPITAL (140208),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,35604083.0,176374638.0,1.0,433.0,804927531.0,81893000.0,297114954.0,518635000.0,14197737.0,4464.0,22963535.0,0.258698,580.0,,,,,IL,757004826.0,921582000.0,73315188.0,37937.0,34862196.0,239.74,325950120.0,200307191.0,2015-12-31,168709717.0,2015-01-01 00:00:00,147.0,1029695782.0,7307848000.0,48378171.0,1190760000.0,,3111462168.0,120549000.0,32198230.0,198651.0,418680.0,3629394000.0,,211700.0,57459.0,2015,2015,3678454000.0,195835634.476548,202442000.0,0.07120082385653591,63552515.0,0.0617197002366666,0.7739443716617959,0.5983566696899459,,0.10123702509321778,0.9866628752187739,0.49664333467253285,0.5033566653274671,,3678454000.0,0.14090273661959032,1.9853958602870998,non-profit
ADVOCATE EUREKA HOSPITAL (141309),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,1904884.0,,2.0,23.0,11762000.0,81893000.0,,518635000.0,411104.0,85.99,943670.0,0.470055,23.0,,,,,IL,3079823.0,921582000.0,259813.0,173.0,1982884.0,,5494815.0,,2015-12-31,408226.0,2015-01-01 00:00:00,,14372322.0,7307848000.0,937819.0,1190760000.0,,25022614.0,120549000.0,1170000.0,1168.0,,3629394000.0,,8395.0,831.0,2015,2015,3678454000.0,1447686.200265,202442000.0,0.018077315551377152,-55337.0,-0.0038502477191924866,0.7739443716617959,0.5370047809802143,,0.10123702509321778,0.9866628752187739,0.49664333467253285,0.5033566653274671,,3678454000.0,0.001966696899005015,0.02771182430803937,non-profit
ADVOCATE GOOD SAMARITAN HOSPITAL (140288),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,20080146.0,53854249.0,1.0,227.0,295648568.0,82895000.0,108167169.0,518635000.0,5915316.0,1572.0,9612997.0,0.234374,288.0,,,,,IL,147363835.0,922584000.0,34797606.0,14159.0,19989411.0,,114815646.0,61095789.0,2015-12-31,17361830.0,2015-01-01 00:00:00,61.0,371814320.0,7307848000.0,20153462.0,1190760000.0,,1261438221.0,120549000.0,15257424.0,60708.0,95590.0,3629394000.0,,105120.0,23956.0,2015,2015,3678454000.0,34538251.46429,203444000.0,0.09358866543924398,30277534.0,0.08143186631434744,0.7747858510531089,0.5660096123484162,,0.10123702509321778,0.9866628752187739,0.49664333467253285,0.5033566653274671,,3678454000.0,0.05087877033019844,0.7169094257040115,non-profit
ADVOCATE LUTHERAN GENERAL HOSPITAL (140223),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,32398470.0,116070430.0,1.0,415.0,546024838.0,81893000.0,210213905.0,518635000.0,11265621.0,3226.3,17139384.0,0.252967,530.0,,,,,IL,375536343.0,921582000.0,104759920.0,26916.0,31764000.0,213.32,238462162.0,128765034.0,2015-12-31,56986800.0,2015-01-01 00:00:00,29.0,752076362.0,7307848000.0,34717438.0,1190760000.0,,2158479442.0,120549000.0,22310860.0,135450.0,278252.0,3629394000.0,,193450.0,41911.0,2015,2015,3678454000.0,94998302.079681,202442000.0,0.139294259590092,97033933.0,0.12902138386846415,0.7739443716617959,0.6248052462292989,,0.10123702509321778,0.9866628752187739,0.49664333467253285,0.5033566653274671,,3678454000.0,0.10291352009510871,1.4501072276263653,non-profit
ADVOCATE NORTHSIDE HEALTH SYSTEM (140182),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,15460947.0,41201691.0,1.0,132.0,298805603.0,,109772143.0,53466000.0,8795137.0,1987.0,13412834.0,0.216241,249.0,295497.0,15720000.0,,,IL,320548114.0,110523000.0,80678108.0,12827.0,16011953.0,178.45,135770191.0,44524996.0,2015-12-31,91896143.0,2015-01-01 00:00:00,74.0,435686000.0,584576000.0,18462933.0,93245000.0,,1381818601.0,30264000.0,19781138.0,56191.0,-79563.0,95727000.0,,90754.0,10058.0,2015,2015,488849000.0,69315644.719474,30264000.0,0.1851748920093829,69533108.0,0.1595945428588479,1.1852967987559655,1.7631841707330151,,0.32456431980267036,0.19582120450282192,0.16375458451937816,0.8362454154806218,,488849000.0,0.7453025782789577,8.148842254890958,non-profit
ADVOCATE SHERMAN HOSPITAL (140030),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,21673807.0,49209504.0,1.0,225.0,260062755.0,,93728803.0,152844000.0,6126734.0,1332.08,9461087.0,0.201831,255.0,,736000.0,9364138.0,,IL,181043253.0,198319000.0,13431000.0,14685.0,21225327.0,,94116890.0,55257085.0,2015-12-31,32768266.0,2015-01-01 00:00:00,30.0,282752000.0,444423000.0,18560323.0,81469000.0,4686000.0,1288515661.0,10317000.0,15621752.0,61462.0,183282.0,339180000.0,,93075.0,24932.0,2015,2015,105243000.0,36540140.796243005,10317000.0,0.047500990267089184,7170000.0,0.025357910819375284,2.4342878886447608,2.167597491070223,2.3677349666744405,0.12663712577790326,3.2228271714033236,0.7631918240055082,0.23680817599449172,2.7477513680383607,105243000.0,0.6362226977451662,1.8499384993849939,non-profit
