Hospital,Hospital type,Control type,REIMBURSEMENT SETTLEMENT: Subtotal,IPPS Interim payment,Urban (1) and Rural (2) Indicator,NUMBER OF BEDS: Adults & Pediatrics,Total Costs,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Total cost of charity care,Number of Interns & Residents,Cost of Uncompensated Care,Cost To Charge Ratio,NUMBER OF BEDS: Total Hospital,HAC reduction adjustment amount,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,State,Medicaid charges,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total discharges,REIMBURSEMENT SETTLEMENT: Interim payments,FTE Employees on Payroll,Total Salaries,IPPS Payment amount (unadjusted),Fiscal Year End Date,Net Revenue from Medicaid,Fiscal Year Begin Date,NUMBER OF BEDS: ICU,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),BALANCE SHEET: Total Assets (G_C1THRU4_36),"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),BALANCE SHEET: Inventory (G_C1THRU4_7),Total Charges,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),Total Bad Debt expense,Total Inpatient Days,HVBP payment adjustment amount,Total Liabilities,"Donations, Land Improvements",BED DAYS: Total Hospital,Total Days Title XVIII,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
ADMIN DE SERVICIOS MEDICOS DE PR (400127),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,111484.0,2353404.0,1.0,,132306391.0,,46038747.0,329028824.0,,1272.54,,0.833654,68.0,,1140270.0,,,PR,,150220887.0,42821432.0,1826.0,109253.0,,66837074.0,2639825.0,2019-06-30,,2018-07-01 00:00:00,68.0,127492408.0,238610468.0,2623841.0,845037749.0,3334291.0,158706621.0,45014283.0,,21407.0,,1129934803.0,,24820.0,569.0,2018,2018,-891324335.0,,45014283.0,0.33587436829964024,-72159873.0,-0.5659934903731679,0.17776825612556155,0.4933087776176967,0.1724731542140847,0.0532689611242444,-1.2677033024123592,4.735478759464987,-3.735478759464987,,-891324335.0,0.5343118810696939,0.3874809703602138,non-profit
ADV CARE HOSP OF SOUTHERN NEW MEXICO (322004),General Long Term,Proprietary-Corporation,590.0,,1.0,20.0,7824341.0,,,3160550.0,,45.0,,,20.0,,44664.0,,,NM,,-9214053.0,-360547.0,225.0,578.0,,3606544.0,,2019-02-28,,2018-03-01 00:00:00,,8189889.0,115677801.0,403489.0,114013801.0,79483.0,18425395.0,35539.0,,5227.0,,114022936.0,,7300.0,2548.0,2018,2018,1654865.0,,35539.0,-0.04402342937737007,-440200.0,-0.053749202217514794,0.0,0.02487016462156191,-0.0010888769509578933,0.000311707878241863,68.9016542134857,0.9856941869079963,0.01430581309200371,,1654865.0,0.07079914148782963,2.5912860103463005,for-profit
ADVANCED CARE HOSPITAL OF MONTANA (272001),General Long Term,Proprietary-Corporation,607.0,,1.0,40.0,18525309.0,,,7641433.0,,118.7,,,40.0,,221993.0,,,MT,,5184301.0,4269668.0,463.0,595.0,,9320926.0,,2019-08-31,,2018-09-01 00:00:00,,22327190.0,253399725.0,549500.0,249885460.0,172941.0,37560403.0,20563.0,,12185.0,,250245954.0,,14600.0,6366.0,2018,2018,3153771.0,,20563.0,0.19123176718610807,2627459.0,0.117679788634396,0.020746709312338543,0.04774853246763537,0.019166249208737475,8.228970184979951e-05,79.34816890636638,0.9875541656566518,0.012445834343348242,,3153771.0,0.08811055339543088,2.9218590282738854,for-profit
ADVANCED CARE HOSPITAL OF WHITE CO. (042011),General Long Term,Proprietary-Other,,,2.0,27.0,5645163.0,,,5123427.0,,46.69,,,27.0,,31904.0,,,AR,,1549875.0,-1267166.0,180.0,,,2816920.0,,2018-09-30,,2017-10-01 00:00:00,,4533689.0,1786469.0,65022.0,1999488.0,165275.0,16199105.0,487660.0,,4176.0,,1999488.0,,9855.0,2616.0,2017,2018,-213019.0,,487660.0,-0.27949998334689474,-1275665.0,-0.2813746156827255,0.7751359347993086,2.1725166642660523,0.6765211894244927,0.2438924364637347,-9.3864303184223,1.1192402443031477,-0.11924024430314772,,-213019.0,2.5377932670536123,0.8848938415634692,for-profit
ADVANCED SPECIALTY HOSP. OF TOLEDO (362038),General Long Term,Proprietary-Partnership,5399.0,,1.0,40.0,11004070.0,,,3737963.0,,65.45,,,40.0,,49504.0,,,OH,,3262699.0,219546.0,313.0,5228.0,1.0,4175441.0,,2019-02-28,,2018-03-01 00:00:00,,11089526.0,3713050.0,168160.0,644966.0,,28088065.0,-322269.0,,6794.0,,796699.0,,14600.0,2098.0,2018,2018,2916351.0,,0.0,0.01979760000562693,210809.0,0.019009739460460258,5.058714722946636,6.135996316084879,,0.0,0.27318350911807254,0.2145672694954283,0.7854327305045717,,2916351.0,2.986635245956828,2.966729740235524,for-profit
ADVANCED SURGICAL HOSPITAL (390323),General Short Term (Acute Care Hospitals),Proprietary-Partnership,936671.0,2504963.0,1.0,14.0,19323854.0,,5336641.0,7054109.0,,89.74,82367.0,0.259397,14.0,,201015.0,7760.0,,PA,390753.0,3918698.0,2448931.0,742.0,916638.0,,4968877.0,2891774.0,2018-12-31,48126.0,2018-01-01 00:00:00,,21260643.0,32133181.0,392617.0,1329205.0,2884.0,74495244.0,2043150.0,317532.0,1431.0,,1940266.0,,5110.0,461.0,2018,2018,30192915.0,101360.15594099999,2043150.0,0.11518612113471827,2043829.0,0.09613204078540805,2.9481517147467846,8.686538193882809,2.7947525024356663,1.5371218134147855,0.06426229464760193,0.06038200824250795,0.939617991757492,313.975,30192915.0,0.6616414042543749,3.0139374086791118,for-profit
ADVENTHEALTH - NORTH PINELLAS (100055),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,5726549.0,15823579.0,1.0,123.0,105776332.0,,37348129.0,38419933.0,3560071.0,585.41,5192009.0,0.186597,136.0,,2076249.0,800180.0,,FL,64370729.0,11211251.0,-114999202.0,5389.0,5716880.0,,40780994.0,17715732.0,2018-12-31,4550048.0,2018-01-01 00:00:00,13.0,,50738548.0,5063469.0,18754822.0,4236433.0,566869115.0,-11104265.0,8379429.0,20947.0,113955.0,27343559.0,,49640.0,7374.0,2018,2018,23394989.0,12011384.919213,0.0,,,,0.5977796536805308,-4.083177595607146,0.2611898422709637,0.0,1.1687784508041443,0.5389109479443519,0.4610890520556481,,23394989.0,,,non-profit
ADVENTHEALTH CARROLLWOOD (100069),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,4884283.0,14761756.0,1.0,95.0,124537411.0,6065.0,37334134.0,56051822.0,5883150.0,559.25,7567051.0,0.158381,103.0,,1471386.0,1925077.0,,FL,89414386.0,90301459.0,13563029.0,5157.0,4930965.0,,37413577.0,16265754.0,2018-12-31,4452074.0,2018-01-01 00:00:00,8.0,142535026.0,262096763.0,13491168.0,16311912.0,4754276.0,786316697.0,61877894.0,10075960.0,19364.0,21719.0,78144855.0,,37595.0,4893.0,2018,2018,183951908.0,14161539.869066,61883959.0,0.09515576192479173,12947734.0,0.09083896332961695,5.535921172208384,8.06114850300811,5.15425763699559,3.793417595680997,0.42481133166610047,0.2981526902718749,0.7018473097281251,13.73394518764704,183951908.0,0.5438259685793982,2.542915125934711,non-profit
ADVENTHEALTH CENTRAL TEXAS (450152),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,9632695.0,17419987.0,1.0,194.0,94911508.0,,43474305.0,17493894.0,11828202.0,746.1,13607247.0,0.181428,208.0,,2887755.0,320.0,,TX,84136898.0,36902196.0,-2043762.0,8012.0,9728372.0,,51818081.0,19309634.0,2018-09-30,11868304.0,2017-10-01 00:00:00,10.0,104177865.0,87568472.0,6118031.0,8119971.0,4028625.0,523137233.0,18490084.0,9072075.0,26068.0,,8806652.0,,75920.0,7415.0,2017,2018,78761820.0,15264789.130344,18490084.0,-0.019618006185862995,-6767204.0,-0.06495817513634014,4.544621649510817,4.179844484666263,3.6928476715003047,2.277112073429819,0.1118137188805439,0.10056875264421651,0.8994312473557835,-2028.665625,78761820.0,1.1896732079554841,5.955098676143802,non-profit
ADVENTHEALTH CONNERTON (102026),General Long Term,Proprietary-Corporation,5285.0,,1.0,46.0,27283533.0,2226.0,12778313.0,12975777.0,,,17447.0,0.244617,50.0,,333882.0,706462.0,,FL,,9159517.0,2003324.0,692.0,7646.0,,12932592.0,,2018-12-31,,2018-01-01 00:00:00,4.0,29206384.0,37941097.0,1807954.0,5685527.0,236497.0,111535610.0,2384298.0,,17796.0,,26026090.0,,18250.0,7621.0,2018,2018,11915007.0,,2386524.0,0.06859199002519449,1990254.0,0.06814448512352642,1.611023393258004,3.053964742406465,1.5107021741344293,0.4193627081535274,2.1843117675046266,0.6859603980348802,0.31403960196511976,5.376379762818099,11915007.0,0.7697822759315578,2.250838928566667,for-profit
ADVENTHEALTH DADE CITY (100211),General Short Term (Acute Care Hospitals),Proprietary-Corporation,855994.0,2072687.0,1.0,108.0,18936061.0,-3474.0,7846161.0,9293472.0,1617714.0,208.12,1617714.0,0.112602,120.0,,1152047.0,,,FL,27371986.0,13634660.0,-6050206.0,935.0,885107.0,,7450439.0,2416823.0,2018-09-30,1327341.0,2018-04-01 00:00:00,12.0,15316516.0,22469408.0,260654.0,18973252.0,1393388.0,168167929.0,4645974.0,,3455.0,-6411.0,18973252.0,,21960.0,958.0,2018,2018,3496156.0,3082140.367572,4645974.0,-0.3950118943498639,-6238761.0,-0.4073224615833,0.7186253574242307,0.4158085287645998,0.5844662264539574,0.24486967231553136,5.426889417977916,0.8444037332892793,0.15559626671072063,,3496156.0,0.6816608608468901,1.648094060002548,for-profit
ADVENTHEALTH DAYTONA BEACH (100068),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,20960271.0,56575367.0,1.0,233.0,262605058.0,13384.0,108514440.0,123156574.0,9990837.0,1864.49,12700518.0,0.167179,295.0,,3371663.0,4339984.0,,FL,148352115.0,204833526.0,20122601.0,16502.0,20914943.0,,120497971.0,63316276.0,2018-12-31,10197557.0,2018-01-01 00:00:00,62.0,378613913.0,483286728.0,15640593.0,35009886.0,6664440.0,1570804497.0,170127223.0,14767522.0,80635.0,20797.0,162043409.0,,107675.0,28508.0,2018,2018,321243319.0,24801358.233585,170140607.0,0.0531480759398295,18674385.0,0.04932302897173248,5.850733875568746,8.951939974897376,5.564069046097437,4.859405226283799,0.5044257714197007,0.33529455623701715,0.6647054437629829,7.906706107672286,321243319.0,0.7834146709694043,3.0742485009367018,non-profit
ADVENTHEALTH DELAND (100045),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,7272054.0,22435418.0,1.0,130.0,128392365.0,9187000.0,47740938.0,13133016.0,8696426.0,785.96,10546263.0,0.172077,154.0,,1426879.0,,,FL,110675432.0,100010162.0,6819174.0,8436.0,7348246.0,,66747617.0,25226768.0,2018-12-31,8106041.0,2018-01-01 00:00:00,24.0,162413555.0,160365979.0,10829641.0,18638931.0,1711417.0,746131865.0,77915406.0,9900725.0,34262.0,181191.0,43934096.0,,56210.0,11751.0,2018,2018,116431883.0,19044696.312264,87102406.0,0.041986483209483345,6564263.0,0.040416965197270636,5.365659758062305,5.250708637743227,5.197286582583518,4.180250787987788,0.3773373312188037,0.2739614491425267,0.7260385508574734,,116431883.0,1.012768144545172,12.366813152439622,non-profit
ADVENTHEALTH DURAND (521307),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,3645057.0,,2.0,25.0,13328498.0,,,2453348.0,44356.0,87.75,234587.0,0.640002,25.0,,102302.0,128013.0,,WI,1051676.0,5910470.0,2343240.0,251.0,3583129.0,,5926168.0,,2018-12-31,435969.0,2018-01-01 00:00:00,,16753674.0,6698035.0,319434.0,2149028.0,117949.0,20825724.0,3347010.0,372804.0,1304.0,,5811479.0,,9125.0,1155.0,2018,2018,886556.0,673074.7433519999,3347010.0,0.1398642470899219,2214563.0,0.13218372280611404,2.750299205035951,3.7894331763010998,2.647810545046412,1.5574529508224184,6.555117781617856,0.8676393897613255,0.1323606102386745,19.79484114894581,886556.0,2.5012819431370543,6.828902381561849,non-profit
ADVENTHEALTH FISH MEMORIAL (100072),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,6500814.0,26031022.0,1.0,158.0,125751118.0,10537000.0,49289065.0,15333847.0,8082110.0,784.61,10154921.0,0.16685,179.0,,1428250.0,,,FL,82269453.0,133193876.0,11936865.0,9710.0,6613654.0,,60298824.0,29833702.0,2018-12-31,5520007.0,2018-01-01 00:00:00,21.0,165308224.0,205940135.0,9756641.0,21882645.0,2930129.0,753677841.0,106605865.0,11853361.0,42707.0,-57358.0,69349659.0,,65335.0,14929.0,2018,2018,136590476.0,13726658.23305,117142865.0,0.07220974680606332,13634090.0,0.08247677986063173,6.086735675691855,6.117933960908291,5.8875651001055855,4.871708378945963,0.5077195792186858,0.3367466909740542,0.6632533090259458,,136590476.0,0.8027003769809125,10.780609980000452,non-profit
ADVENTHEALTH HENDERSONVILLE (340023),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,23932309.0,11457616.0,1.0,59.0,135669915.0,50341.0,43628982.0,30715622.0,5404892.0,885.53,7799722.0,0.280102,73.0,,1480591.0,870683.0,,NC,36406521.0,127831275.0,11774689.0,3375.0,23721482.0,,77109989.0,12875262.0,2018-12-31,6210509.0,2018-01-01 00:00:00,14.0,185811599.0,185578180.0,7545755.0,20998519.0,3491915.0,484358556.0,98052541.0,8304094.0,14009.0,99384.0,48879562.0,,26645.0,5139.0,2018,2018,136698618.0,10197539.345142001,98102882.0,0.06336896654121145,4803877.0,0.02585348291416404,6.087632894491273,6.692988776970414,5.850830194262747,4.669497929830194,0.3575717349241965,0.26339067448554565,0.7366093255144543,14.18384417750203,136698618.0,1.001257793346179,6.049416775606888,non-profit
ADVENTHEALTH MANCHESTER (180043),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,3602454.0,5322705.0,2.0,43.0,43438503.0,,15900614.0,8451095.0,879090.0,376.6,1387757.0,0.25757,49.0,,289939.0,153033.0,,KY,66472794.0,11208636.0,-3608134.0,1642.0,3664365.0,,28557171.0,5367757.0,2018-09-30,10988607.0,2017-10-01 00:00:00,6.0,55973481.0,36104898.0,1634751.0,10429965.0,663625.0,168647166.0,3073389.0,1687422.0,5566.0,63106.0,18920267.0,,17885.0,2188.0,2017,2018,17184631.0,17121397.550580002,3073389.0,-0.06446149025464398,-5359401.0,-0.09574893153420277,1.074657105752512,0.7590006294364363,0.9832316791091821,0.29466915756668405,1.1009993173551413,0.5240360186033485,0.4759639813966515,-24.338868087275294,17184631.0,1.5503015961989424,6.623222316161397,non-profit
ADVENTHEALTH NEW SMYRNA BEACH (100014),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,9161073.0,14250722.0,1.0,98.0,106347291.0,,33021637.0,18472682.0,4793556.0,551.8,6204643.0,0.262082,112.0,166630.0,1348806.0,,,FL,30279751.0,28245329.0,-3032695.0,5605.0,9002141.0,,40991252.0,16901086.0,2018-12-31,2734907.0,2018-01-01 00:00:00,14.0,111133301.0,77955124.0,5762924.0,10146962.0,2717936.0,405778352.0,6660570.0,5233073.0,24673.0,-167985.0,10146962.0,,40880.0,8772.0,2018,2018,67808162.0,7935777.701582,6660570.0,-0.027288805180006308,-4327066.0,-0.03893581816668975,2.7836242020025304,2.1780466902310267,2.382840006693629,0.6564102634857606,0.1496421920417191,0.13016414418120867,0.8698358558187913,,67808162.0,1.425606108971105,6.016089109312876,non-profit
ADVENTHEALTH OCALA (100062),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,24875918.0,59564616.0,1.0,369.0,319295727.0,110.0,118073979.0,247382641.0,6819092.0,1584.7,6842165.0,0.134231,425.0,,4205463.0,2086416.0,,FL,161246886.0,112727872.0,-45863290.0,22541.0,24695376.0,,117608925.0,68546024.0,2019-09-30,9474669.0,2018-08-01 00:00:00,56.0,312215990.0,274551607.0,11795405.0,147659656.0,8819098.0,2378706958.0,56559232.0,70953.0,96884.0,-183978.0,243208328.0,,181050.0,30053.0,2018,2018,31343279.0,21644330.754665997,56559342.0,-0.14689603181438593,-51410298.0,-0.16466260424394022,0.7634304118926025,1.7477934731203761,0.6752237794729794,0.3830378150142785,7.759504932460959,0.8858382970601225,0.11416170293987753,-18.987053876120584,31343279.0,1.1371850757369633,1.2620771964351372,non-profit
ADVENTHEALTH ORLANDO (100007),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,128668611.0,424681929.0,1.0,2256.0,2788487455.0,219550678.0,1094052026.0,57175255.0,158453764.0,18112.42,183869436.0,0.151421,2753.0,,31328400.0,25193545.0,,FL,2558861296.0,2978388089.0,526778650.0,128501.0,127049854.0,168.47,1188550442.0,473590707.0,2018-12-31,220032170.0,2018-01-01 00:00:00,370.0,3769768374.0,5375191327.0,215378308.0,491799679.0,88726421.0,18415506792.0,2294296719.0,162139749.0,658243.0,1863357.0,1359370112.0,,1004845.0,180598.0,2018,2018,4015821215.0,387465336.301616,2513847397.0,0.13973767025931338,453871255.0,0.120397650457874,6.056100107783926,5.852485771955943,5.811986851662829,4.665104140907745,0.338503643270384,0.2528970652954769,0.7471029347045232,26.564326814666217,4015821215.0,0.7013272913773624,65.93356468633152,non-profit
ADVENTHEALTH PALM COAST (100118),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,11659775.0,34813855.0,1.0,81.0,131791994.0,6298.0,40719774.0,66092682.0,5752480.0,696.8,7373067.0,0.175257,99.0,,1879137.0,1998777.0,,FL,59462898.0,262523255.0,30970135.0,8093.0,11611503.0,,50672466.0,39557356.0,2018-12-31,7660121.0,2018-01-01 00:00:00,18.0,214436155.0,366384401.0,9352872.0,18506494.0,3039899.0,751992206.0,244671816.0,8738725.0,32683.0,-133333.0,77857034.0,,36135.0,14469.0,2018,2018,288527367.0,10421289.114785999,244678114.0,0.14442590149967946,34419968.0,0.16051382753062327,14.185466734001588,18.46566037845958,13.919666199335218,13.220862687443661,0.26984280489413676,0.21250095197147872,0.7874990480285213,21.899811734875875,288527367.0,0.5852764321153509,3.2444765216215616,non-profit
ADVENTHEALTH ROLLINS BROOK (451323),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,1086467.0,,1.0,25.0,15569987.0,,,4359708.0,1888475.0,87.31,2425303.0,0.308742,25.0,,118922.0,,,TX,4745491.0,13661283.0,-346094.0,595.0,1146936.0,,5032242.0,,2018-09-30,752839.0,2017-10-01 00:00:00,,14460144.0,17360809.0,586247.0,3986207.0,333370.0,50430386.0,9878190.0,1719938.0,2850.0,,3997595.0,,9125.0,1981.0,2017,2018,13363214.0,1465132.382322,9878190.0,-0.02393433979633951,-629391.0,-0.04352591509462146,3.427138379918554,3.484968041047542,3.313674126807765,2.4780925827484626,0.29914921664803096,0.23026547898775915,0.7697345210122408,,13363214.0,0.8329187885195903,3.3167689212213296,non-profit
ADVENTHEALTH SEBRING (100109),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,21155526.0,37184321.0,1.0,158.0,183788567.0,11773015.0,70700063.0,5391377.0,5426348.0,1284.21,7541574.0,0.161446,180.0,,1877364.0,1809049.0,,FL,142142683.0,114802555.0,22249676.0,10927.0,21182876.0,,95717696.0,43000331.0,2018-12-31,9329683.0,2018-01-01 00:00:00,22.0,226882604.0,193795580.0,9260697.0,20669449.0,3969634.0,1138391558.0,86416276.0,12089350.0,45483.0,-73162.0,75488719.0,,65700.0,21185.0,2018,2018,118306861.0,22948367.599618,98189291.0,0.09806691040975535,21872268.0,0.09640345982629854,5.5542145801757945,5.5181601115733665,5.271333406129984,4.18086984321643,0.6380755804179438,0.38952755785245463,0.6104724421475454,17.209575307247068,118306861.0,1.1707315718965314,42.082496549582785,non-profit
ADVENTHEALTH SHAWNEE MISSION (170104),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,28555427.0,50369912.0,1.0,259.0,348536217.0,,130343478.0,96768109.0,16244749.0,2676.14,19751827.0,0.157772,323.0,,6615026.0,4947041.0,,KS,158790027.0,402500985.0,11873084.0,19408.0,28260393.0,0.96,198899120.0,56660405.0,2018-12-31,19370810.0,2018-01-01 00:00:00,64.0,494138855.0,804193170.0,43213378.0,64450937.0,7467297.0,2209113219.0,317969134.0,20415957.0,86912.0,222124.0,214690672.0,,117877.0,23408.0,2018,2018,589502498.0,25052620.139844,317969134.0,0.024027829181738805,-3272568.0,-0.0066227700309055846,6.245075769806109,6.619148562572488,6.026578977432089,4.9335067696533255,0.3641895882178263,0.2669640579016606,0.7330359420983393,8.073676769608337,589502498.0,0.6144529367241455,5.106422561176637,non-profit
ADVENTHEALTH TAMPA (100173),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,16388818.0,58037324.0,1.0,420.0,424502325.0,358024.0,156175884.0,209559740.0,20276755.0,2579.23,24973159.0,0.140761,506.0,,4151830.0,5168127.0,,FL,461808411.0,267577154.0,33816258.0,21845.0,16480505.0,7.22,169069774.0,64694869.0,2018-12-31,32928626.0,2018-01-01 00:00:00,86.0,533206997.0,729915069.0,40914442.0,63673329.0,18793678.0,3015775894.0,143673476.0,30583292.0,116953.0,-189411.0,250546581.0,,184690.0,31875.0,2018,2018,479368488.0,65004613.740770996,144031500.0,0.06342050683929791,31725089.0,0.05949863594907026,4.202342773691006,6.078675013206864,3.8419798342882308,2.2564153352182985,0.5226596809592541,0.3432544300575332,0.6567455699424668,14.055291404410147,479368488.0,0.7305055336513405,2.544415244073122,non-profit
ADVENTHEALTH WAUCHULA (101300),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,-527405.0,,2.0,25.0,23580900.0,,,4303364.0,1312193.0,108.53,2204457.0,0.210023,25.0,,716786.0,,,FL,23669752.0,659036.0,4372079.0,272.0,-431083.0,,9461847.0,,2018-12-31,1831289.0,2018-01-01 00:00:00,,26935592.0,28252762.0,2171380.0,6581124.0,75247.0,112277620.0,-3227954.0,3228631.0,8318.0,,6581124.0,,9125.0,5679.0,2018,2018,21671638.0,4971192.3242959995,0.0,0.16231605379232059,4058970.0,0.15069169446879058,0.10014034076853741,1.3182312018433326,-0.020208857939768343,0.0,0.30367450766757914,0.23293736732713072,0.7670626326728693,,21671638.0,0.9533790713984,6.259194434865375,non-profit
ADVENTHEALTH ZEPHYRHILLS (100046),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,10119028.0,24152864.0,1.0,135.0,136872199.0,8464000.0,50987591.0,4575553.0,6435150.0,795.0,7606624.0,0.137469,149.0,,2273694.0,,,FL,129062782.0,111830298.0,9102925.0,8942.0,10108899.0,,58590208.0,27419400.0,2018-12-31,7704918.0,2018-01-01 00:00:00,14.0,161946295.0,192742556.0,10635002.0,21162959.0,5633203.0,995660892.0,75077589.0,7599108.0,34001.0,32626.0,70963183.0,,54385.0,10654.0,2018,2018,121779373.0,17742131.578758,83541589.0,0.05620952921460784,9323398.0,0.05757092497855539,5.284246782314326,4.193934647796652,4.91062714812234,3.547594124243212,0.5827192343977662,0.3681759984546433,0.6318240015453567,,121779373.0,0.8402207502114893,35.3938190640563,non-profit
ADVENTIST BEHAVIORAL HEALTH (214013),Psychiatric,Voluntary Nonprofit-Church,57447.0,,1.0,117.0,18783311.0,,,5848579.0,,332.92,,,117.0,,80259.0,179198.0,,MD,,-12443767.0,534310.0,2211.0,56298.0,1.21,14590453.0,,2018-07-31,,2018-01-01 00:00:00,,24744488.0,1084223.0,698690.0,5607444.0,90779.0,26635729.0,-19121203.0,,19416.0,,12317406.0,,24804.0,3105.0,2018,2018,-11233183.0,,0.0,0.021593091762496762,-3290400.0,-0.13297506903355608,0.0,1.1382884965057163,-0.03050195418804004,0.0,-1.0965196596547924,11.360583569985142,-10.360583569985142,-14.462828826214578,-11233183.0,22.8223234519098,4.2308547084685015,non-profit
ADVENTIST BOLINGBROOK HOSPITAL (140304),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,8664999.0,15064619.0,1.0,98.0,116077142.0,7831.0,38556794.0,76685477.0,2904119.0,824.9,4462569.0,0.215343,110.0,,589105.0,8505329.0,,IL,104181175.0,23563599.0,4436496.0,5834.0,8629844.0,,38711060.0,16829076.0,2018-12-31,12295719.0,2018-01-01 00:00:00,12.0,148068250.0,113459160.0,5696894.0,33291460.0,2438463.0,539034898.0,-2844095.0,6944049.0,22747.0,30529.0,104536586.0,,40150.0,7027.0,2018,2018,8922574.0,22434686.768025,7831.0,0.029962507154639835,2818657.0,0.01903620121126575,0.707797104722953,2.4367201979126176,0.6168558242864687,0.0,11.715967387886051,0.92135871621119,0.07864128378881,1.0012018347555984,8922574.0,1.3050356621713046,1.9308512614455016,non-profit
ADVENTIST GLENOAKS HOSPITAL (140292),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,2688554.0,13416537.0,1.0,112.0,71305290.0,1038.0,29827219.0,43314474.0,2225956.0,725.08,3119546.0,0.263354,122.0,,344568.0,3066241.0,,IL,84114565.0,1609768.0,3250076.0,5196.0,2674374.0,,34381639.0,14618356.0,2018-12-31,26614407.0,2018-01-01 00:00:00,10.0,93843736.0,33944602.0,3021211.0,15288403.0,2003714.0,270757822.0,-16270485.0,3262045.0,23625.0,4339.0,24731088.0,,44530.0,7436.0,2018,2018,9213514.0,22151907.15101,1038.0,0.0346328496555167,-4050078.0,-0.04315768076411621,0.10529340441902271,3.045743234267176,-0.04830550319742356,0.0,2.684218855042712,0.7285720421762494,0.27142795782375057,-0.3355466840342948,9213514.0,2.7646144149812097,2.166567600474613,non-profit
