Hospital,Hospital type,Control type,FTE Employees on Payroll,Number of Interns & Residents,BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Liabilities,Net Revenue from Medicaid,HVBP payment adjustment amount,HAC reduction adjustment amount,BALANCE SHEET: Total Assets (G_C1THRU4_36),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,REIMBURSEMENT SETTLEMENT: Subtotal,Total Costs,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),IPPS Interim payment,Total Bad Debt expense,STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total Salaries,Cost To Charge Ratio,Total Charges,State,REIMBURSEMENT SETTLEMENT: Interim payments,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",Medicaid charges,IPPS Payment amount (unadjusted),Total Inpatient Days,BED DAYS: Total Hospital,BALANCE SHEET: Inventory (G_C1THRU4_7),BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),Total cost of charity care,Total Days Title XVIII,Urban (1) and Rural (2) Indicator,Cost of Uncompensated Care,"ADJUSTED SALARIES, Subtotal Salaries",Fiscal Year Begin Date,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),Total discharges,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"Donations, Land Improvements",NUMBER OF BEDS: Adults & Pediatrics,NUMBER OF BEDS: ICU,Fiscal Year End Date,NUMBER OF BEDS: Total Hospital,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
TIOGA MEDICAL CENTER (351300),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,60.66,1840911.0,7723060.0,546379.0,,,22606994.0,,880883.0,14974146.0,5653523.0,,777364.0,178616.0,7139151.0,0.809003,18509382.0,ND,924098.0,943054.0,807390.0,,1841.0,9125.0,107275.0,2866507.0,123816.0,18841.0,1500.0,2.0,636051.0,,2021-07-01 00:00:00,15991416.0,168.0,,,25.0,,2022-06-30,25.0,8939013.0,105837.0,2021,2021,14883934.0,653180.93217,5653523.0,0.011169492432690139,-810766.0,-0.05070007559055433,4.855755112550254,4.7251855195606955,4.739990689392371,3.071046346075394,0.5188856655773937,0.34162259697153896,0.658377403028461,1.0684241132002326,14883934.0,0.7073658709335704,5.578711651497798,non-profit
TIPPAH COUNTY HOSPITAL (251337),General Short Term (Critical Access Hospitals),Governmental-County,,125.19,5025496.0,26732650.0,406559.0,,,34548229.0,,1178283.0,16699136.0,5634698.0,,3855671.0,1548306.0,7708944.0,0.478606,34891231.0,MS,1135645.0,553969.0,1506172.0,,4554.0,9125.0,361342.0,7924412.0,203445.0,,3908.0,2.0,1833503.0,,2020-10-01 00:00:00,16366834.0,397.0,,,25.0,,2021-09-30,25.0,8983786.0,134500.0,2020,2021,7815579.0,720862.9562319999,5634698.0,0.0946002140670578,-1677295.0,-0.10248133511954725,1.787641657659264,3.010549008495878,1.6889763716855013,1.1212222634342959,3.4204311670318988,0.7737777238885385,0.22622227611146145,-5.521521787215218,7815579.0,0.47373872623108987,2.0653688879376793,govt
TISHOMINGO HEALTH SERVICES (250002),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,102.78,16088641.0,17495216.0,761807.0,,,7905819.0,,1490017.0,15435185.0,429883.0,3813537.0,2848241.0,-506413.0,7317438.0,0.247458,62375014.0,MS,1489509.0,354719.0,5068059.0,3367363.0,3862.0,17520.0,356769.0,9203108.0,,869433.0,3067.0,2.0,1579191.0,6458550.0,2020-10-01 00:00:00,14326641.0,684.0,,,48.0,,2021-09-30,48.0,2318548.0,,2020,2021,-9589397.0,1254131.744022,429883.0,-0.03534764359629029,-2651245.0,-0.1850569857931109,0.14411086679104843,0.5672684224851559,,0.026719658919606697,-1.8244333819947176,2.212954280891075,-1.2129542808910754,,-9589397.0,1.812164052832477,1.5567176871117887,non-profit
TITUS REGIONAL MEDICAL CENTER (450080),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,603.22,23884444.0,40229140.0,9047026.0,-24211.0,118600.0,95095054.0,,5691338.0,64733324.0,33500153.0,10725661.0,2251143.0,4866349.0,38230365.0,0.246016,263126216.0,TX,5690572.0,5625186.0,28550318.0,11243216.0,11720.0,17885.0,1304174.0,3025708.0,645467.0,6227372.0,3675.0,2.0,6790921.0,28519025.0,2020-10-01 00:00:00,91006869.0,3071.0,,,41.0,8.0,2021-09-30,49.0,52316402.0,794528.0,2020,2021,54865914.0,7023835.0330880005,33500153.0,0.05347232635813457,-9658351.0,-0.10612771438164739,2.19039647730548,1.7330196172873022,2.102527486090947,1.4025929596686446,0.7332264618794102,0.42304134976357444,0.5769586502364256,-6.248444924372586,54865914.0,0.95700948863229,30.077875657532054,govt
TITUSVILLE AREA HOSPITAL (391314),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,179.28,11243932.0,12277166.0,12556407.0,,,26664118.0,,2691819.0,55357928.0,854757.0,,314715.0,5857243.0,21197687.0,0.517491,106973776.0,PA,3008788.0,1759942.0,19713346.0,,4624.0,9125.0,1004910.0,2870183.0,79.0,803188.0,1841.0,2.0,915850.0,,2021-07-01 00:00:00,51594675.0,658.0,,,21.0,4.0,2022-06-30,25.0,5578302.0,848478.0,2021,2021,14386952.0,10201479.134886,854757.0,0.11352417667133284,-1211524.0,-0.023481570530292126,0.49611666096877854,0.8456597745343889,0.3312821528981143,0.07601940317675347,0.8533542059499468,0.46043773133617244,0.5395622686638275,6942.0,14386952.0,1.934985248715146,17.976092465184276,non-profit
TJ HEALTH COLUMBIA (180149),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,50.48,1139744.0,1139744.0,6325116.0,,,9350172.0,,744592.0,16364559.0,152228.0,535316.0,650176.0,4925620.0,6426214.0,0.411514,39766680.0,KY,749662.0,423444.0,17654735.0,501044.0,984.0,17885.0,211428.0,6088495.0,,86808.0,691.0,2.0,347691.0,3662059.0,2020-10-01 00:00:00,14635169.0,151.0,2653867.0,,49.0,,2021-09-30,49.0,6968137.0,37938.0,2020,2021,8210428.0,7265170.61879,2806095.0,0.33656051392368613,1479572.0,0.10109702183828558,6.113773794817082,9.797237800769295,5.8949825574865935,0.13356332650138977,0.13881663659921262,0.12189551165475887,0.8781044883452411,,8210428.0,1.5652299230431268,2.403741647155824,non-profit
TMC BONHAM HOSPITAL (451370),General Short Term (Critical Access Hospitals),Governmental-County,,132.76,3278868.0,2145012.0,985509.0,,,4557557.0,,780158.0,18215458.0,256722.0,,2710513.0,-153036.0,8963323.0,0.255907,71179991.0,TX,1087649.0,69885.0,5477101.0,,5037.0,9125.0,316686.0,7819299.0,,1552205.0,2307.0,2.0,2283493.0,,2021-01-01 00:00:00,20058574.0,429.0,,,25.0,,2021-12-31,25.0,3988161.0,181587.0,2021,2021,2412545.0,1401628.485607,256722.0,-0.007629455613345196,-937158.0,-0.0467210680081246,1.2163225235050634,2.4163781524599344,1.0643575770662315,0.0782959240811158,0.8891075606879871,0.470649516835445,0.529350483164555,,2412545.0,4.401167994168806,2.5652649937033996,govt
TOMAH MEMORIAL HOSPITAL (521320),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,298.85,5308316.0,46552158.0,7341289.0,,,122784056.0,,6513688.0,56442532.0,22119484.0,,2529711.0,13501620.0,24722671.0,0.489371,115336853.0,WI,6840348.0,5716624.0,21362979.0,,3380.0,9125.0,1368844.0,10537419.0,1215184.0,345585.0,1178.0,2.0,1465681.0,,2020-10-01 00:00:00,71383195.0,852.0,,,25.0,,2021-09-30,25.0,35550486.0,1273739.0,2020,2021,76231898.0,10454422.396209,22119484.0,0.18914283676991483,340209.0,0.004765953667386281,6.697130690787813,8.695511533224472,6.199311231659909,4.166949367746758,0.6106650788099228,0.37913846077865354,0.6208615392213465,4.984292913665749,76231898.0,0.5813718598773118,6.774258003786316,non-profit
TOPPENISH COMMUNITY HOSPITAL (500037),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,190.92,7826119.0,18038311.0,16904964.0,5171.0,,4231560.0,,791776.0,54330668.0,114438.0,1611973.0,133725.0,-1540522.0,19220062.0,0.292029,186045704.0,WA,784321.0,1057794.0,78926811.0,1554481.0,8438.0,17155.0,1093571.0,44093478.0,,348185.0,1461.0,1.0,389851.0,13039553.0,2021-01-01 00:00:00,50945741.0,673.0,,,40.0,7.0,2021-12-31,47.0,-3774642.0,305615.0,2021,2021,-13806751.0,23048917.689519,114438.0,-0.030238484508449882,-4145149.0,-0.08136399468603274,0.0,5.451922466295235,-0.17878414575602544,0.014622573462018658,-1.3064848493320405,4.262804024993147,-3.2628040249931467,,-13806751.0,12.039470313548668,1.1554030961222883,non-profit
TOPS SURGICAL SPECIALTY HOSPITAL (450774),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,146.45,6335554.0,18291080.0,45081.0,,,35086525.0,,3149487.0,32791177.0,5956516.0,1236502.0,882888.0,13645817.0,9527010.0,0.180083,182089176.0,TX,3149487.0,1536595.0,1219536.0,1384870.0,1028.0,5475.0,1205146.0,17332016.0,629139.0,,225.0,1.0,159056.0,9713873.0,2021-01-01 00:00:00,47534450.0,486.0,,,15.0,,2021-12-31,15.0,13610872.0,60999.0,2021,2021,16795445.0,219617.701488,5956516.0,0.28707215503703104,13173773.0,0.27714158888974205,2.148331779667571,5.969049746872965,1.9484842209536846,0.9401728720171906,1.0890500370785055,0.5213135242090803,0.4786864757909197,23.38174552841264,16795445.0,1.3547779382540732,2.74258055150653,for-profit
TORRANCE MEMORIAL MEDICAL CENTER (050351),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,2648.91,285378711.0,550612467.0,22841415.0,48029.0,921053.0,1238980352.0,,39466332.0,715731395.0,5942437.0,83748672.0,3991913.0,18528012.0,325044831.0,0.145844,4907501226.0,CA,39628027.0,28841152.0,296903884.0,93049131.0,118033.0,179945.0,13024551.0,803668543.0,5836767.0,5735320.0,28789.0,1.0,6458594.0,302616469.0,2021-07-01 00:00:00,763705080.0,26879.0,,,412.0,44.0,2022-06-30,493.0,337003735.0,58381496.0,2021,2021,688367885.0,43301650.058096,5942437.0,0.02426068974164739,-4980308.0,-0.006521245085864821,1.1809000531928255,2.90189478079183,0.9306850082450614,0.02082298633691705,0.7998811086313243,0.4444077471536853,0.5555922528463147,4.0880240722303975,688367885.0,0.6163980556811929,0.950273700086828,non-profit
TORRANCE STATE (394026),Psychiatric,Governmental-State,,666.0,,,,,,,,767241.0,97950513.0,,,,-96283234.0,46244804.0,,84660520.0,PA,790124.0,985385.0,,,104559.0,130305.0,,,,,209.0,1.0,,,2021-07-01 00:00:00,,264.0,,,188.0,169.0,2022-06-30,357.0,,,2021,2021,,,0.0,,,,,,,,,,,,,,,govt
TOTALLY KIDS REHABILITATION HOSPITAL (053038),Cancer,Proprietary-Individual,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,,,2021-01-01 00:00:00,,,,,,,2021-12-31,,,,2021,2021,,,0.0,,,,,,,,,,,,,,,for-profit
TOUCHETTE REGIONAL HOSPITAL (140077),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,360.3,11231257.0,20596730.0,11336739.0,,,38088659.0,,405183.0,52351736.0,10842575.0,2148716.0,1660165.0,7453456.0,24444978.0,0.97335,53785112.0,IL,436278.0,1984109.0,37873536.0,2741080.0,7001.0,46355.0,575597.0,4027884.0,419207.0,2118065.0,964.0,1.0,3658988.0,22000075.0,2021-01-01 00:00:00,54820007.0,2043.0,,,127.0,,2021-12-31,127.0,17646475.0,766795.0,2021,2021,17491929.0,36864206.2656,10842575.0,0.135962332146364,-16154896.0,-0.2946897836040043,1.5711932333130656,1.9876595291159307,1.45167036957662,0.9653928318085856,1.1774990625676562,0.5407575520051783,0.4592424479948218,-33.803793829778606,17491929.0,1.4392737481253934,13.610125564688555,non-profit
TOURO INFIRMARY (190046),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,42.53,1381.19,153761715.0,209176766.0,,-27942.0,229399.0,327671521.0,,14713781.0,255947541.0,38022820.0,22113440.0,6105484.0,-7085989.0,140090564.0,0.148705,1721176588.0,LA,14892406.0,20067065.0,,24021401.0,52287.0,98915.0,6780873.0,230956603.0,,3011030.0,9329.0,1.0,4124480.0,99978778.0,2021-01-01 00:00:00,328510869.0,7926.0,,,225.0,22.0,2021-12-31,271.0,154036484.0,3375701.0,2021,2021,118494755.0,,38022820.0,-0.021570029087835143,-26060801.0,-0.07933010277355541,1.0017869792880496,1.7530976485271383,0.9357329943933053,0.24728405247040852,1.7652829106233436,0.6383733482898564,0.3616266517101436,,118494755.0,1.0025615530987815,1.4223921928744336,non-profit
TOWER BEHAVIORAL HEALTH (394056),Psychiatric,Proprietary-Corporation,,195.76,2882043.0,10902955.0,,,,76203062.0,,10308.0,25379771.0,-156014.0,,,1067460.0,13925581.0,,90930442.0,PA,10240.0,2261138.0,,,29269.0,52560.0,,9677972.0,,,1560.0,1.0,,,2021-07-01 00:00:00,30272403.0,1871.0,,,144.0,,2022-06-30,144.0,4692494.0,292594.0,2021,2021,65300107.0,,0.0,0.03526181915588267,178005.0,0.005880108031067107,1.628183201985536,3.72840863234865,,0.0,0.16696687801751994,0.14307764955691676,0.8569223504430833,,65300107.0,0.39725966654725764,3.1279696820780223,for-profit
TOWNER COUNTY MEDICAL CENTER (351331),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,53.83,2583835.0,2749192.0,419968.0,,,10272893.0,,1274748.0,11039754.0,6254743.0,,57172.0,3293535.0,5625424.0,0.636437,17346179.0,ND,1293325.0,81784.0,612799.0,,908.0,7300.0,370673.0,1450094.0,70332.0,6659.0,742.0,2.0,31110.0,,2021-07-01 00:00:00,12098214.0,112.0,18144.0,,20.0,,2022-06-30,20.0,8219261.0,125607.0,2021,2021,7523701.0,390007.957163,6272887.0,0.27223315772063544,-222190.0,-0.018365520728927425,3.1810316835246835,4.256607716824023,2.988960595394056,2.420720750357511,0.3654042073176486,0.2676161427944397,0.7323838572055603,-1.996331684012967,7523701.0,1.1776832485259994,8.343055001951598,non-profit
TOWNSEN MEMORIAL HOSPITAL (670266),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,92.91,9097610.0,9297371.0,,,,19351979.0,,1160272.0,28045461.0,2596742.0,343570.0,,7313586.0,5315139.0,0.08986,312103413.0,TX,1160272.0,540804.0,,352474.0,316.0,1825.0,527759.0,245325794.0,,,19.0,1.0,,5164452.0,2021-01-01 00:00:00,36027917.0,138.0,,,5.0,,2021-12-31,5.0,15166932.0,79728.0,2021,2021,10054608.0,,2596742.0,0.2029977475522662,5420923.0,0.1504645133938773,1.6671336757675916,28.05529386289366,1.6003593251414383,0.28543122864136844,0.9246875661388291,0.48043515342797755,0.5195648465720224,,10054608.0,1.8617174501894613,0.14685743562700954,for-profit
TRACE REGIONAL HOSPITAL (250017),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,40.76,1445380.0,-8639329.0,183068.0,,,11777189.0,,368358.0,16635555.0,2395594.0,64540.0,101787.0,-1113616.0,8345828.0,0.701574,23711767.0,MS,367327.0,339245.0,776761.0,58418.0,332.0,8760.0,140035.0,6502173.0,,,302.0,2.0,65444.0,4324212.0,2021-07-01 00:00:00,13350069.0,15.0,,,24.0,,2022-06-30,24.0,6186992.0,140343.0,2021,2021,11777189.0,544955.321814,2395594.0,-0.08341649769750253,-3596915.0,-0.2694304426441541,4.280529687694585,5.385539442914666,4.086547482322988,1.6574146591207848,0.0,0.0,1.0,,11777189.0,1.1335530914889793,2.053170378579592,for-profit
TRANSYLVANIA COMMUNITY HOSPITAL (341319),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,193.9,4212345.0,19640137.0,3377206.0,,,56194305.0,,681091.0,44761985.0,241593.0,,2825487.0,258653.0,17037714.0,0.267356,167424641.0,NC,907291.0,3022733.0,15696251.0,,6086.0,9125.0,1544499.0,13257143.0,,2993590.0,2421.0,2.0,3783197.0,,2020-11-01 00:00:00,50473930.0,1483.0,,,25.0,,2021-10-31,25.0,9731096.0,81804.0,2020,2021,36554168.0,4196486.882356,241593.0,0.005124487037169485,388294.0,0.007692961495171864,2.310137464998712,3.2659696677266465,1.9240572650150924,0.057353564344800816,0.537288579513012,0.3495040467179014,0.6504959532820986,,36554168.0,0.8982036524875608,3.8073007132833974,for-profit
TREASURE VALLEY HOSPITAL (130063),General Short Term (Acute Care Hospitals),Proprietary-Partnership,,206.0,10351221.0,33702176.0,86566.0,,,64902245.0,,8192609.0,64757625.0,19520162.0,1079786.0,,51352851.0,15579527.0,0.203966,317491919.0,ID,8192609.0,4324234.0,704115.0,1152502.0,554.0,8124.0,23178.0,27812038.0,1227969.0,,115.0,1.0,,16769683.0,2021-01-01 00:00:00,112835824.0,254.0,,,22.0,,2021-12-31,22.0,35457216.0,155105.0,2021,2021,31200069.0,143615.52009,19520162.0,0.45511123311334173,50186818.0,0.44477734305374506,3.4254138714650186,9.533662936961736,3.4081904926964657,1.885783522542896,1.0801955598239221,0.5192759664939172,0.4807240335060829,44.39122811732218,31200069.0,1.7385503999129768,4.0570857842204875,for-profit
TREGO COUNTY LEMKE MEMORIAL HOSPITAL (171355),General Short Term (Critical Access Hospitals),Governmental-County,,118.38,3121413.0,3128354.0,203738.0,,,13518591.0,,2933801.0,17700699.0,3794343.0,,299387.0,3951578.0,9323387.0,0.907002,19515608.0,KS,2989386.0,161393.0,481642.0,,2903.0,9125.0,193919.0,2016321.0,,154562.0,2702.0,2.0,413537.0,,2021-01-01 00:00:00,15094952.0,194.0,,,25.0,,2021-12-31,25.0,6144564.0,139981.0,2021,2021,10390237.0,436850.257284,3794343.0,0.2617814220277083,-4334993.0,-0.2871816352910562,1.9685200260266744,3.127507317999893,1.8615492406804226,1.2155850571520013,0.30108591363219145,0.2314112469265473,0.7685887530734526,,10390237.0,1.1166069008227262,7.4863833685211825,govt
TRENTON PSYCHIATRIC HOSPITAL (314013),Psychiatric,Governmental-State,,1403.0,,,,,,,,819796.0,135603511.0,,,,-97371683.0,85302905.0,,1233630.0,NJ,392794.0,28839.0,,,109910.0,146000.0,,,,,989.0,1.0,,79308129.0,2021-07-01 00:00:00,354247.0,55.0,,,400.0,,2022-06-30,400.0,,,2021,2021,,,0.0,-274.8694639615861,-97371683.0,-274.8694639615861,,,,,,,,,,,inf,govt
TRI COUNTY HOSPITAL (241354),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,293.2,18530432.0,33347566.0,5769500.0,,,80743979.0,,4009486.0,65823550.0,16837345.0,,660530.0,10989881.0,31985275.0,0.502183,131074751.0,MN,4808740.0,2463916.0,19416780.0,,2621.0,9125.0,,11970439.0,64433.0,649321.0,786.0,2.0,960313.0,,2021-01-01 00:00:00,72526499.0,793.0,14424625.0,,23.0,2.0,2021-12-31,25.0,45559048.0,562477.0,2021,2021,47396413.0,9750776.830740001,31261970.0,0.15152918107904256,-4569211.0,-0.06300057307329836,2.458606901339375,2.147692239446981,,0.9086320815402469,0.7035883918050929,0.4130037485519509,0.5869962514480491,-32.67417317213229,47396413.0,0.8982279533189713,6.058800266222484,non-profit
TRI PARISH REHABILITATION HOSPITAL (193050),Rehabilitation,Proprietary-Partnership,,43.09,22243745.0,22243745.0,,,,28793472.0,,,6367302.0,3155.0,,,1568272.0,2702220.0,,8460448.0,LA,,190056.0,,,3762.0,13140.0,,1514443.0,39204.0,,2671.0,2.0,,,2021-04-01 00:00:00,6812446.0,313.0,,,36.0,,2022-03-31,36.0,1770490.0,67137.0,2021,2021,6549727.0,,3155.0,0.23020688897937686,1134157.0,0.16648308111359708,0.07959496029108408,0.13872978673330413,,0.0001418376267125882,3.396133151809228,0.7725273631467577,0.2274726368532423,33.777497194163864,6549727.0,0.2365968925178596,4.498317863399283,for-profit
TRI VALLEY HEALTH SYSTEM (281348),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,117.78,4586515.0,16678711.0,2010925.0,,,30986077.0,,3481056.0,20794999.0,5239696.0,,672677.0,184906.0,9390903.0,0.545431,38125793.0,NE,4234391.0,1815599.0,3660041.0,,1747.0,7300.0,517201.0,2733847.0,553047.0,25052.0,1199.0,2.0,387150.0,,2021-05-01 00:00:00,24217734.0,242.0,,,20.0,,2022-04-30,20.0,9431167.0,305963.0,2021,2021,14307366.0,1996299.822671,5239696.0,0.00763514868897313,-973491.0,-0.04019744374102053,2.0562817302461673,2.0051337453382363,1.8768069002281689,1.142413357418432,1.16574294667516,0.5382646857812946,0.4617353142187054,1.5226698635016553,14307366.0,0.7815682507985764,8.858481838961726,non-profit
TRI-CITY MEDICAL CENTER (050128),General Short Term (Acute Care Hospitals),Governmental-Hospital District,5.11,1430.81,110259366.0,199462780.0,71680367.0,-46655.0,83727.0,246949276.0,,18888235.0,331795802.0,28887932.0,32560590.0,18091297.0,-25192556.0,128996453.0,0.237682,1395963794.0,CA,19302241.0,8555103.0,308408041.0,34960303.0,57077.0,113150.0,12298146.0,144068415.0,4224738.0,507868.0,10631.0,1.0,4876668.0,124146319.0,2021-07-01 00:00:00,340582645.0,9214.0,6807413.0,,264.0,26.0,2022-06-30,310.0,118401260.0,4727332.0,2021,2021,47486496.0,73303040.000962,35695345.0,-0.0739689951024956,-43038549.0,-0.12636741663686357,1.0738431055371749,1.3511534067772528,0.919430118979643,0.26199980144997387,4.200410575671871,0.8077074905050542,0.19229250949494583,-8.162268524107294,47486496.0,1.3791603300752338,2.364034094496007,govt
TRI-COUNTY MEMORIAL HOSPITAL  INC. (521316),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,138.23,5098756.0,6243526.0,4470814.0,,,23800954.0,,2052874.0,26377626.0,12465824.0,,517717.0,4276476.0,10784283.0,0.717561,36760107.0,WI,2113785.0,756081.0,8414182.0,,2612.0,9125.0,386617.0,7153004.0,43896.0,251621.0,1481.0,2.0,623115.0,,2021-01-01 00:00:00,24997719.0,184.0,783008.0,,25.0,,2021-12-31,25.0,17676870.0,101900.0,2021,2021,17557428.0,6037688.850102,13248832.0,0.17107464885096116,237752.0,0.009510947778875345,3.4668985925194304,4.788034767696277,3.3710875750869427,2.444875573571279,0.3556059577746809,0.262322510265765,0.737677489734235,22.640627847639877,17557428.0,1.0502822281829542,3.4947162059464807,non-profit
TRI-STATE MEMORIAL HOSPITAL (501332),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,554.61,12164173.0,24913430.0,8610786.0,,,96800012.0,,16207322.0,76297776.0,13903742.0,,1743469.0,12580650.0,38776704.0,0.457996,166590468.0,WA,15959138.0,3789270.0,25292831.0,,4552.0,9125.0,2748961.0,11733287.0,70596.0,1466799.0,2562.0,2.0,2113003.0,,2021-01-01 00:00:00,98663701.0,1063.0,27505352.0,,25.0,,2021-12-31,25.0,58204035.0,794583.0,2021,2021,71886582.0,11584015.426676,41409094.0,0.12751042047368566,3334309.0,0.033794688078850804,4.784873990200567,3.1418230404976977,4.4935640918622255,1.143007584650432,0.34656578887002865,0.2573701127227133,0.7426298872772867,100.9062694770242,71886582.0,1.0192529831504566,8.408871358895423,non-profit
TRIANGLE SPRINGS (344032),Psychiatric,Proprietary-Corporation,,168.63,9143160.0,9143160.0,,,,8666273.0,,96162.0,21126143.0,,,,-238934.0,9659540.0,,56020813.0,NC,96162.0,707106.0,,,21383.0,28105.0,,7193932.0,,,2981.0,1.0,,,2021-01-01 00:00:00,20125638.0,2620.0,,,77.0,,2021-12-31,77.0,6184541.0,250491.0,2021,2021,-476887.0,,0.0,-0.011872120526067297,-266561.0,-0.013244847194409439,0.6764117657352601,0.760677708800896,,0.0,-19.172592249316924,1.055027922614485,-0.055027922614484914,,-476887.0,2.3222944857610646,2.7975852426739647,for-profit
TRIDENT REGIONAL MEDICAL CENTER (420079),General Short Term (Acute Care Hospitals),Proprietary-Corporation,15.03,1653.2,35765446.0,-131415743.0,61359958.0,-239179.0,398156.0,473063464.0,,32203026.0,431537717.0,-346082.0,75720867.0,36493227.0,113062989.0,124697439.0,0.07859,5491020195.0,SC,32814835.0,34829682.0,690733233.0,85988938.0,117157.0,141620.0,20476151.0,230382809.0,,39258449.0,30235.0,1.0,42632821.0,127428104.0,2021-04-01 00:00:00,611528371.0,22418.0,,,334.0,38.0,2022-03-31,388.0,129107302.0,3167212.0,2021,2021,473063464.0,54284724.78146999,0.0,0.18488592575862683,102425744.0,0.1674914016376846,3.6098334129539444,9.602726553444908,2.9487662197753663,0.0,0.0,0.0,1.0,,473063464.0,1.2926983746096274,2.65440105385641,for-profit
TRIGG COUNTY HOSPITAL (181304),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,132.51,3281027.0,14752435.0,3546205.0,,,23039558.0,,1610848.0,18387992.0,7204197.0,,1651549.0,4109998.0,7715954.0,0.411322,44704658.0,KY,1757866.0,1125935.0,8222364.0,,3196.0,9125.0,357314.0,8954359.0,,46369.0,1639.0,2.0,717173.0,,2021-05-01 00:00:00,21956405.0,131.0,,,25.0,,2022-04-30,25.0,11959691.0,1873414.0,2021,2021,8287123.0,3382039.2052080003,7204197.0,0.18718902297530038,257439.0,0.011725006894343587,3.645105937866406,6.177502958677268,2.965218817156945,2.195714024907445,1.780163634593091,0.6403089416906349,0.35969105830936515,,8287123.0,0.9529872491477485,2.4520353718228183,non-profit
TRIHEALTH REHABILITATION HOSPITAL (363041),Rehabilitation,Proprietary-Corporation,,161.66,3513978.0,32641526.0,,,,44125860.0,,,24526053.0,300.0,,,2642680.0,11628119.0,,69834866.0,OH,,504507.0,,,16606.0,21900.0,,3239250.0,,,7178.0,1.0,,11493205.0,2021-04-01 00:00:00,29300243.0,1171.0,,,60.0,,2022-03-31,60.0,3432388.0,58023.0,2021,2021,11484334.0,,300.0,0.0901931086373584,2297381.0,0.07840825756974097,0.9767813002813336,1.6697173402906904,,8.537332903051755e-05,2.8422654722511553,0.7397368799157682,0.2602631200842318,,11484334.0,0.6640152282584407,9.045378714208535,for-profit
TRINITAS HOSPITAL (310027),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,55.54,1772.84,89143428.0,242327866.0,66380784.0,-137629.0,273447.0,512459460.0,,6240493.0,257031876.0,144162365.0,30377787.0,14654267.0,15682804.0,134301793.0,0.188534,1363319165.0,NJ,5812867.0,10927629.0,438748398.0,28762008.0,41414.0,80300.0,1927925.0,27804377.0,2589945.0,24794907.0,8045.0,1.0,27719876.0,113605853.0,2021-01-01 00:00:00,230653000.0,7756.0,,,195.0,25.0,2021-12-31,220.0,187739189.0,4133263.0,2021,2021,270131594.0,82718990.468532,144162365.0,0.06799306317281804,-85009547.0,-0.3685603352221736,2.106035107826457,2.105029503689268,2.0380414470935535,1.6171956613559892,0.897073394532296,0.4728722658373796,0.5271277341626204,-28.603664556583247,270131594.0,0.45009023738189946,8.295564399806548,non-profit
