Hospital,Hospital type,Control type,HAC reduction adjustment amount,Total Liabilities,Total discharges,IPPS Payment amount (unadjusted),Total Inpatient Days,Number of Interns & Residents,Urban (1) and Rural (2) Indicator,Fiscal Year Begin Date,BALANCE SHEET: Total Assets (G_C1THRU4_36),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Net Revenue from Medicaid,TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),NUMBER OF BEDS: Adults & Pediatrics,Cost To Charge Ratio,Total Salaries,Total Costs,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),REIMBURSEMENT SETTLEMENT: Subtotal,BALANCE SHEET: Inventory (G_C1THRU4_7),"Donations, Land Improvements",REIMBURSEMENT SETTLEMENT: Interim payments,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),Total cost of charity care,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Bad Debt expense,BED DAYS: Total Hospital,NUMBER OF BEDS: Total Hospital,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),State,HVBP payment adjustment amount,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),Total Charges,IPPS Interim payment,Medicaid charges,FTE Employees on Payroll,Cost of Uncompensated Care,Total Days Title XVIII,Fiscal Year End Date,NUMBER OF BEDS: ICU,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
COOK COUNTY NORTH SHORE HOSPITAL (241317),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,1158058.0,153.0,,1295.0,73.23,2.0,2011-01-01 00:00:00,12975785.0,,1977230.0,779020.0,,16.0,0.921132,5664151.0,12001194.0,11338055.0,1215377.0,265936.0,,1198090.0,796138.0,74296.0,190154.0,1156219.0,433236.0,5840.0,16.0,,753531.0,105574.0,523514.0,MN,,3398300.0,13028744.0,,1282871.0,,473343.0,767.0,2011-12-31,,2011,2011,11817727.0,1181693.529972,1319652.0,0.009311473616947528,-1023188.0,-0.09024369700094063,2.939149071239964,2.254173301078775,2.544682279049211,0.4527810042907096,0.09799329431116491,0.0892476254808476,0.9107523745191524,,11817727.0,0.8737856707705931,5.734312649514725,govt
COOK HOSPITAL (241312),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,4361581.0,326.0,,1343.0,76.9,2.0,2011-01-01 00:00:00,11599087.0,,1956555.0,796910.0,129029.0,14.0,0.75376,4911178.0,10019035.0,10180416.0,1076763.0,122267.0,,1203572.0,,45141.0,188114.0,1217982.0,208412.0,5110.0,14.0,,860006.0,661422.0,1964295.0,MN,,4082072.0,13292082.0,,1543035.0,,194156.0,868.0,2011-12-31,,2011,2011,7237506.0,1163078.0616,1964295.0,0.06497003658789582,-601597.0,-0.059093557669941975,3.3515043736278534,3.775115724206105,3.0966722004101865,1.6127455085543136,0.6026359080047741,0.3760279580625613,0.6239720419374387,2.0027203186880467,7237506.0,0.8776911493120105,5.203235278333602,govt
COOKEVILLE REGIONAL MEDICAL CENTER (440059),General Short Term (Acute Care Hospitals),Governmental-City,,111245043.0,12860.0,63102723.0,58322.0,1619.25,2.0,2011-07-01 00:00:00,272243665.0,81123774.0,49960336.0,14852111.0,,201.0,0.387285,86191415.0,191715310.0,218847038.0,21672778.0,6137550.0,,22398599.0,,2508762.0,7725741.0,20420005.0,31319382.0,83082.0,227.0,,16345596.0,-2190013.0,54736870.0,TN,,90516508.0,495023727.0,58497189.0,54259098.0,,13896637.0,31687.0,2012-06-30,26.0,2011,2011,160998622.0,21013734.76893,54736870.0,-0.010007048850256772,8604055.0,0.039315382463618265,4.432736818624677,5.019939662110758,3.753829492206295,2.680551253537891,0.6909689140072267,0.4086230730107163,0.5913769269892837,,160998622.0,0.8038645747734846,4.380415656131696,govt
COOLEY DICKINSON HOSPITAL (220015),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,134483592.0,7998.0,23418134.0,25752.0,907.98,1.0,2010-10-01 00:00:00,196855475.0,61545861.0,12525454.0,13808568.0,2649434.0,107.0,0.417216,63711618.0,140500868.0,156876536.0,8218815.0,1720627.0,,8401450.0,35391010.0,1692968.0,,29909332.0,3182317.0,43070.0,118.0,,12018758.0,8652694.0,2888922.0,MA,,54719985.0,336758304.0,21355851.0,40416137.0,,2777367.0,11721.0,2011-09-30,11.0,2010,2011,62371883.0,16862259.014592,38279932.0,0.05515607509334602,5753964.0,0.03667829585426338,1.829528823980422,0.804667586691672,,0.09658931867819716,2.1561573185148184,0.683159012976398,0.31684098702360197,6.708120300411333,62371883.0,0.7969122321845507,12.52461874835036,non-profit
COON MEMORIAL HOSPITAL (451331),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,7633945.0,525.0,,2368.0,166.22,2.0,2011-08-01 00:00:00,13365511.0,,7627665.0,575883.0,91783.0,21.0,0.583469,6529294.0,17653599.0,16838906.0,1463900.0,596169.0,,1723072.0,,215075.0,309002.0,5147923.0,2488169.0,7686.0,21.0,,1281693.0,155784.0,-279270.0,TX,,6351238.0,30256295.0,,2164890.0,,1641828.0,1306.0,2012-07-31,,2011,2011,5731566.0,1263146.20341,0.0,0.00925143236739964,-2955304.0,-0.1755045131791816,1.2337476687199866,1.512030774353074,1.0579153961704555,0.0,1.3319126046877938,0.5711674622840832,0.42883253771591673,-18.234433391804583,5731566.0,1.2598774562379247,2.207609537125713,govt
COOPER COUNTY MEMORIAL HOSPITAL (260004),General Short Term (Acute Care Hospitals),Governmental-County,,5772889.0,281.0,989783.0,1990.0,120.07,2.0,2011-01-01 00:00:00,11468063.0,3799457.0,2666219.0,1025040.0,66710.0,46.0,0.575541,5489208.0,11718450.0,11246670.0,946738.0,104743.0,,1196587.0,590712.0,252333.0,31611.0,2192818.0,1536255.0,16790.0,46.0,,724115.0,-766267.0,544292.0,MO,,3304712.0,20360765.0,1128716.0,1527217.0,,1115635.0,1633.0,2011-12-31,,2011,2011,5695174.0,878975.999397,1135004.0,-0.06813278952792248,-1502928.0,-0.13363315541400256,1.5070616895702242,1.1147778794227337,1.444879602411144,0.24821576619673863,1.013645763939785,0.5033883228580102,0.4966116771419899,-11.674606505771248,5695174.0,0.980694821784638,4.218209381899986,govt
COOPER GREEN MERCY HOSPITAL (010137),General Short Term (Acute Care Hospitals),Governmental-County,,11042692.0,3290.0,2814829.0,16276.0,650.15,1.0,2010-10-01 00:00:00,80199294.0,30371492.0,27682716.0,5702829.0,,137.0,0.649965,32364732.0,81574386.0,48940132.0,904629.0,1433827.0,,1101398.0,,,663021.0,10916793.0,,54385.0,149.0,,600149.0,3189483.0,1460557.0,AL,,49983776.0,125505796.0,2540928.0,14372157.0,25.0,,1521.0,2011-09-30,12.0,2010,2011,69156602.0,9341399.024505,1460557.0,0.06517111559895261,-48458085.0,-0.9901502717646941,4.578613517724482,2.9793216744148214,4.386538061132056,0.13378993262948194,0.1596766133766954,0.13769063852357602,0.862309361476424,,69156602.0,0.6102314566509776,1.7678948843025373,govt
COOPER UNIVERSITY HOSPITAL (310014),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,444860000.0,25018.0,109019750.0,124190.0,3495.29,1.0,2011-01-01 00:00:00,657704000.0,227016647.0,100143000.0,89203223.0,,397.0,0.169842,217326000.0,453780457.0,563469000.0,35605418.0,9631000.0,,35780314.0,,37077700.0,3704000.0,93325000.0,63996000.0,178212.0,489.0,,35856708.0,49785000.0,190212000.0,NJ,,218003000.0,2671786869.0,100975807.0,571077954.0,262.77,47693495.0,34842.0,2011-12-31,63.0,2011,2011,212844000.0,96993021.863268,190212000.0,0.088354461381194,-15162000.0,-0.026908312613471194,2.3359549959817842,3.6446825609429414,2.1930672381462633,2.0381676935440662,2.0900753603578206,0.6763832970454794,0.32361670295452055,,212844000.0,0.8567212606278812,5.62664389922411,non-profit
COOPERSTOWN MEDICAL CENTER (351306),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,4121674.0,125.0,,961.0,36.48,2.0,2011-07-01 00:00:00,2575433.0,,920905.0,56069.0,57646.0,18.0,1.144361,2405653.0,4540697.0,4284411.0,665108.0,67689.0,,705157.0,65.0,7584.0,60692.0,2192042.0,159378.0,6588.0,18.0,,242369.0,-86781.0,1100.0,ND,,950387.0,3967890.0,,,,189970.0,738.0,2012-06-30,,2011,2011,-1546241.0,,1165.0,-0.020255059563613294,-1126967.0,-0.26303895681343364,0.4335624043699893,0.38102554604336963,0.3749955520925238,0.0005018152024459386,-2.6656090480073935,1.6003809844791148,-0.6003809844791148,-15.345349200291434,-1546241.0,1.663569193995728,4.652391940536755,non-profit
COORDINATED HEALTH ORTHOPEDIC HOSP (390314),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,14636600.0,1089.0,4354259.0,2864.0,76.6,1.0,2011-01-01 00:00:00,9456331.0,3664301.0,22640350.0,407734.0,454581.0,20.0,0.25524,4208670.0,22936035.0,31237431.0,2677686.0,309527.0,,2668462.0,,,8838.0,1757277.0,,7300.0,20.0,,709093.0,7472369.0,2669148.0,PA,,6615965.0,89860549.0,4001834.0,2076440.0,,,1174.0,2011-12-31,,2011,2011,-5180269.0,529990.5456000001,2669148.0,0.23921202098853775,7420778.0,0.23756044471134646,3.7648959156695274,18.65492292905444,3.583726413081148,1.5189113611570628,-2.8254517284720158,1.5478096103023467,-0.5478096103023467,17.884317646360056,-5180269.0,3.3033351941678015,1.3797238558591187,for-profit
COORDINATED HOSPITAL OF ALLENTOWN (390321),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,16889393.0,910.0,2762452.0,1769.0,256.0,1.0,2011-01-01 00:00:00,18734796.0,9449746.0,34879022.0,617239.0,712809.0,20.0,0.244958,11596005.0,41418677.0,52270113.0,4148648.0,1528130.0,,4148518.0,,,1165587.0,3747922.0,,7300.0,20.0,,3147338.0,4184256.0,-245438.0,PA,,12664811.0,169084642.0,2871778.0,3095897.0,,,617.0,2011-12-31,,2011,2011,1845403.0,758364.737326,0.0,0.08005064002827007,3743336.0,0.07161522685057138,3.379155435998935,10.422649670937655,2.660432634403811,0.0,9.152143461346926,0.9014986338789064,0.0985013661210936,9.666929009033275,1845403.0,2.79000171659195,1.4986117730021213,for-profit
COOSA VALLEY MEDICAL CENTER (010164),General Short Term (Acute Care Hospitals),Governmental-City,,58029140.0,3880.0,10042698.0,15614.0,321.18,1.0,2011-08-01 00:00:00,61750010.0,15156500.0,23084017.0,4828666.0,3043585.0,114.0,0.206396,20159218.0,45144092.0,61414246.0,4163158.0,1007543.0,,4482374.0,,1182625.0,,7555355.0,10697383.0,44652.0,122.0,,2346127.0,2270662.0,11701055.0,AL,,23761326.0,218725334.0,8935480.0,33958541.0,,3270805.0,7091.0,2012-07-31,8.0,2011,2011,3720870.0,7008907.028236,11701055.0,0.03697288736557964,-2137215.0,-0.03479998761199478,3.1449648626702515,4.904565569718431,,1.5487101532621566,15.595583828513224,0.9397430057096346,0.060256994290365296,0.06864010697910523,3720870.0,0.9945625271963519,2.660466157168399,govt
COPLEY HOSPITAL  INC. (471305),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,10421163.0,1564.0,,5334.0,311.93,2.0,2010-10-01 00:00:00,33665149.0,,8788783.0,5978096.0,72086.0,18.0,0.529157,21527321.0,35982980.0,49173072.0,4023923.0,1757339.0,,4879971.0,,172805.0,1174469.0,6279424.0,1565523.0,9125.0,25.0,,1667758.0,2463485.0,6385748.0,VT,,17193338.0,68000549.0,,13569576.0,,1001212.0,3201.0,2011-09-30,7.0,2010,2011,23243986.0,7180436.127432,6385748.0,0.050098252962515744,53213.0,0.0010821573238295951,2.7380438078397,2.808858901708182,2.271152577051653,1.016932126258714,0.44833803462108435,0.30955344947381636,0.6904465505261836,23.873859001747913,23243986.0,1.4606521420713154,5.594980784028915,non-profit
COPLEY MEMORIAL HOSPITAL (140029),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,216995000.0,11848.0,38418666.0,50125.0,1294.56,1.0,2011-07-01 00:00:00,371049000.0,89507235.0,45256000.0,30962207.0,7191470.0,156.0,0.16656,91216726.0,217043646.0,291214000.0,13592724.0,,,13861692.0,,10593090.0,,75318000.0,21951389.0,69906.0,191.0,,17838055.0,24368000.0,32521000.0,IL,,92092000.0,1303098958.0,36234355.0,220837754.0,15.25,14104809.0,15645.0,2012-06-30,35.0,2011,2011,154054000.0,36782736.30624,32521000.0,0.08367729573440838,26674000.0,0.09159587107762676,1.2227090469741628,1.4268302397833188,,0.4317825752144242,1.4085645293208875,0.5848149435788804,0.4151850564211196,6.189562773674923,154054000.0,0.7848397381477918,6.4348152731129575,non-profit
COPPER BASIN MEDICAL CENTER  INC. (441315),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,5549019.0,848.0,,4233.0,97.26,2.0,2010-10-01 00:00:00,2791125.0,,3222651.0,1551578.0,,21.0,0.344686,3712704.0,7474418.0,9788409.0,934788.0,156839.0,,1253802.0,,44892.0,69727.0,2581001.0,1958982.0,7665.0,21.0,,331753.0,-109459.0,21313.0,TN,,1526267.0,21684726.0,,4036976.0,,589388.0,3066.0,2011-09-30,,2010,2011,-2757894.0,1391489.109536,21313.0,-0.011182511887274019,-810240.0,-0.0827754541110818,0.591346923151134,1.2144532295803063,0.5035647022221224,0.008257648873440963,-2.012049411616255,1.988094048098885,-0.9880940480988849,,-2757894.0,3.506976219266425,3.037377922710216,non-profit
COPPER QUEEN COMM. HOSP. (031312),Critical Access Hospitals,Voluntary Nonprofit-Other,,5939264.0,356.0,,1806.0,128.85,2.0,2011-07-01 00:00:00,21292400.0,,7348420.0,4926550.0,348883.0,14.0,0.393866,10058284.0,19123372.0,22565511.0,1147140.0,530035.0,,1093979.0,2395144.0,231801.0,202473.0,2887310.0,912876.0,5124.0,14.0,,888610.0,3733635.0,3421629.0,AZ,,10441163.0,48552986.0,,21200810.0,,562843.0,943.0,2012-06-30,,2011,2011,15353136.0,8350278.231459999,5816773.0,0.1654575870229573,2590736.0,0.1148095427575294,3.6162251368921243,5.07149492087791,3.362526019028092,1.1850577180836142,0.3868437041136091,0.2789382126956097,0.7210617873043903,9.972816101673054,15353136.0,1.05979180364825,3.070797668070143,non-profit
COQUILLE VALLEY HOSPITAL (381312),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,24996332.0,581.0,,2420.0,101.48,2.0,2011-07-01 00:00:00,42660390.0,,10389958.0,1863059.0,205090.0,25.0,0.592729,6081426.0,14423754.0,16384760.0,2208117.0,495086.0,,1860610.0,5084293.0,176308.0,240910.0,1716035.0,2215267.0,9150.0,25.0,,857046.0,1075735.0,2211954.0,OR,,14397874.0,24334481.0,,2978437.0,,1479362.0,1676.0,2012-06-30,,2011,2011,17664058.0,1765405.9845729999,7296247.0,0.06565460830674358,-194144.0,-0.011849059735998575,8.390198335115542,7.973871162301468,7.961304985038184,1.288991191904594,1.4150956705418427,0.585937728182982,0.4140622718170181,3.232249256424009,17664058.0,0.38407431343220255,1.5769803881786626,non-profit
CORAL GABLES HOSPITAL (100183),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,6332657.0,6115.0,21371340.0,28912.0,410.3,1.0,2011-01-01 00:00:00,67820319.0,26785729.0,31587516.0,6656640.0,802.0,229.0,0.152278,26864120.0,76599158.0,73116342.0,4763341.0,1272738.0,,4887939.0,,1477379.0,298307.0,6332657.0,7013690.0,89425.0,245.0,,3583479.0,-186826.0,105672.0,FL,,1995282.0,503022332.0,21065814.0,67216166.0,,2479209.0,14166.0,2011-12-31,16.0,2011,2011,61487662.0,10235543.326148,105672.0,-0.0025551880043451847,-564978.0,-0.007727109761590644,0.3150781733480907,4.9752200379714235,0.06699194350807253,0.01668683460986439,0.10299069429571091,0.09337403735892189,0.9066259626410781,3763.716957605985,61487662.0,1.0780890311058549,2.314722753128166,for-profit
CORAL SPRINGS MEDICAL CENTER (100276),General Short Term (Acute Care Hospitals),Governmental-County,,56612291.0,13223.0,19374794.0,53150.0,993.57,1.0,2011-07-01 00:00:00,231197514.0,59851419.0,58681608.0,30751284.0,771918.0,134.0,0.229043,59750627.0,144760467.0,137697852.0,3851551.0,3665129.0,,3896608.0,,10774092.0,,18483166.0,72722737.0,73200.0,200.0,,1916347.0,13482724.0,3975.0,FL,,31148408.0,632023770.0,16835565.0,124457381.0,0.39,27377778.0,9970.0,2012-06-30,16.0,2011,2011,174585223.0,28506091.916383,3975.0,0.09791528193192149,-4480545.0,-0.032538960738472525,1.6852311990272661,3.904542490177278,,0.00021506055834806656,0.3242673694096092,0.24486548328543015,0.7551345167145699,-3.32185283929122,174585223.0,0.5955853487248137,2.3465248600549597,govt
CORCORAN DISTRICT HOSPITAL (050349),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,20396352.0,528.0,481284.0,1623.0,82.31,1.0,2011-07-01 00:00:00,22517573.0,4490061.0,4194981.0,1864708.0,176760.0,32.0,0.355651,4547748.0,10125572.0,9545870.0,248068.0,377957.0,,288428.0,379.0,18107.0,151415.0,3227178.0,2287553.0,11712.0,32.0,,364522.0,-41452.0,346105.0,CA,,3102546.0,28470503.0,555772.0,7404773.0,,819850.0,289.0,2012-06-30,,2011,2011,2121221.0,2633514.922223,346484.0,-0.004342401478335658,-2244497.0,-0.2351275473057982,0.9613805002389084,1.394293714198597,0.7973449248848374,0.10724695074148373,9.615382838468976,0.9057970856805927,0.09420291431940733,-10.635749038243947,2121221.0,0.423929790302001,2.2755454673096254,govt
CORDELL MEMORIAL HOSPITAL (371325),General Short Term (Critical Access Hospitals),Governmental-City-County,,385160.0,252.0,,970.0,42.55,2.0,2011-07-01 00:00:00,10373138.0,,894865.0,127921.0,7948.0,25.0,0.854612,1815520.0,3724796.0,3335639.0,412484.0,104104.0,,444468.0,4938882.0,34638.0,36142.0,211276.0,364610.0,9150.0,25.0,,199058.0,1785833.0,351082.0,OK,,5317715.0,4358462.0,,268579.0,,323448.0,804.0,2012-06-30,,2011,2011,9987978.0,229530.836348,5289964.0,0.5353795779459348,-542762.0,-0.16271604930869318,25.169517597834112,14.349855165754747,24.50571290634052,1.6617221075749258,0.03856235966879382,0.03713051923149967,0.9628694807685003,-43.24408656265727,9987978.0,0.3215650847409916,3.7275332033323463,govt
CORDOVA COMMUNITY MEDICAL CENTER (021307),General Short Term (Critical Access Hospitals),Proprietary-Other,,1206703.0,29.0,,219.0,36.86,2.0,2011-07-01 00:00:00,3274133.0,,1259456.0,86265.0,,13.0,0.969798,2945588.0,6130940.0,5517753.0,534988.0,121409.0,,580627.0,,,35774.0,746703.0,265701.0,4758.0,13.0,,308672.0,-548966.0,76949.0,AK,,1182033.0,6321875.0,,209635.0,,257676.0,159.0,2012-06-30,,2011,2011,2067430.0,203303.60373,76949.0,-0.09949086158804137,-2661548.0,-0.48236084507588506,1.5830028806633962,1.2178389533723581,1.3725001774467225,0.10305168186012377,0.5836729659528981,0.36855650030099574,0.6314434996990043,,2067430.0,1.685256218974611,4.3810605531277,for-profit
CORNERSTONE HOSP OF SE ARIZONA (032004),General Long Term,Proprietary-Corporation,,3757095.0,237.0,,6702.0,76.33,1.0,2011-01-01 00:00:00,2435419.0,,2343524.0,,,32.0,,4199895.0,9872966.0,10031014.0,581.0,128896.0,,580.0,,,,3755225.0,,11680.0,32.0,,83278.0,-544863.0,500.0,AZ,,2199701.0,29251500.0,,,,,3843.0,2011-12-31,,2011,2011,-1321676.0,,500.0,-0.05431783865519478,-595512.0,-0.059367078941371235,0.5857707594085574,0.47910870853277765,,0.0001331478140457629,-2.842674755386343,1.5426893688519305,-0.5426893688519306,,-1321676.0,4.118804197552865,4.280312042889256,for-profit
CORNERSTONE HOSPITAL OF AUSTIN (452034),General Long Term,Proprietary-Corporation,,-8874375.0,612.0,,16174.0,126.83,1.0,2011-01-01 00:00:00,4230898.0,,3951483.0,,,64.0,,7156731.0,17127337.0,20495916.0,51177.0,166698.0,,51177.0,,,51262.0,-8874375.0,,23360.0,64.0,,99313.0,2574382.0,1000.0,TX,,3893334.0,67631181.0,,,,,11894.0,2011-12-31,,2011,2011,4230898.0,,1000.0,0.1256046326497435,2446148.0,0.11934806914704374,inf,inf,inf,inf,0.0,0.0,1.0,,4230898.0,4.844341792215269,5.186892111139033,for-profit
CORNERSTONE HOSPITAL OF BOSSIER CITY (192006),General Long Term,Proprietary-Corporation,,-4070565.0,418.0,,10288.0,86.21,1.0,2011-01-01 00:00:00,3020538.0,,1967845.0,,,47.0,,4316722.0,10533714.0,11589013.0,4560.0,114452.0,,4560.0,,,621.0,-4070565.0,,20075.0,55.0,,139793.0,41011.0,500.0,LA,,2037297.0,35664622.0,,,,,8790.0,2011-12-31,8.0,2011,2011,3020538.0,,500.0,0.0035387828109261763,-1022288.0,-0.08821182614947451,inf,inf,inf,inf,0.0,0.0,1.0,,3020538.0,3.8367380248154466,5.889189951444346,for-profit
CORNERSTONE HOSPITAL OF HUNTINGTON (512003),General Long Term,Proprietary-Corporation,,-13575649.0,350.0,,9361.0,96.35,1.0,2010-11-01 00:00:00,3100902.0,,,,,28.0,,3664920.0,10866475.0,14987911.0,46661.0,118863.0,,46661.0,,,57549.0,3317224.0,,10220.0,28.0,,1573517.0,3659368.0,2362958.0,WV,,2304901.0,42503665.0,,,,,5831.0,2011-10-31,,2010,2011,3100902.0,,2362958.0,0.2441546390287479,3457846.0,0.23070900274227676,0.6948282660441382,1.7638181805027335,0.64164765478605,0.712329948173533,0.0,0.0,1.0,,3100902.0,4.833403635458328,inf,for-profit
CORNERSTONE HOSPITAL OF SW LOUISIANA (192013),General Long Term,Proprietary-Corporation,,-5701789.0,325.0,,8302.0,42.41,1.0,2011-01-01 00:00:00,1123221.0,,2405679.0,,,28.0,,2158550.0,6701896.0,9145307.0,908.0,11916.0,,908.0,,,,-6190250.0,,10220.0,28.0,,51161.0,1817014.0,,LA,,1069057.0,25863667.0,,,,,7086.0,2011-12-31,,2011,2011,1123221.0,,0.0,0.19868266860806313,1800863.0,0.19691662619964534,inf,inf,,,0.0,0.0,1.0,,1123221.0,8.142037052369925,3.8015491676154634,for-profit
CORNERSTONE HOSPITAL OF WEST MONROE (192031),General Long Term,Proprietary-Corporation,,-2030726.0,593.0,,15294.0,127.26,1.0,2011-01-01 00:00:00,9731987.0,,6703653.0,,,47.0,,6205780.0,14526561.0,16358332.0,455069.0,141135.0,,475795.0,,,,-2305677.0,,17155.0,47.0,,334898.0,539394.0,500.0,LA,,2735114.0,65724403.0,,,,,13512.0,2011-12-31,,2011,2011,9731987.0,,500.0,0.032973655260206236,380623.0,0.02326783684302287,inf,inf,,inf,0.0,0.0,1.0,,9731987.0,1.680883050912419,2.440211627898998,for-profit
CORNERSTONE REGIONAL HOSPITAL (450825),General Short Term (Acute Care Hospitals),Proprietary-Other,,3886989.0,440.0,2746743.0,1082.0,52.33,1.0,2011-01-01 00:00:00,3435269.0,2723276.0,1218810.0,291164.0,,14.0,0.278837,2768654.0,11068009.0,10903360.0,1555401.0,243738.0,,1554984.0,,,85009.0,1113199.0,183934.0,5110.0,14.0,,138705.0,-220937.0,1278323.0,TX,,2825880.0,39693429.0,2508160.0,1353341.0,,20540.0,637.0,2011-12-31,,2011,2011,-451720.0,377361.544417,1278323.0,-0.020263203269450886,-246093.0,-0.022570381973997005,2.5385218635661726,2.0447341400773804,2.243204494434508,1.1483328677082894,-8.604863632338617,1.1314947970595608,-0.1314947970595607,,-451720.0,3.1739464944375535,8.945906252820373,for-profit
CORNING HOSPITAL (330277),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,57943682.0,4274.0,13818412.0,15378.0,480.7,2.0,2011-01-01 00:00:00,132327687.0,23696311.0,9201235.0,5766579.0,99020.0,74.0,0.321803,23951779.0,68061296.0,75470922.0,6801022.0,1486453.0,,6747733.0,,1642922.0,1779686.0,15359241.0,5648960.0,29930.0,82.0,,3515412.0,9807579.0,4211759.0,NY,,16782161.0,211499609.0,12112214.0,22823672.0,,3427769.0,7925.0,2011-12-31,8.0,2011,2011,74384005.0,7344726.120616,4211759.0,0.12995175810890452,7145132.0,0.09467397257979702,1.0926425986804946,1.5022749496540877,0.8799928329791817,0.274216610052541,0.7789804004234513,0.43788026008495107,0.5621197399150489,107.66051302767117,74384005.0,0.5703335689680724,8.202260022703474,non-profit
CORONA REGIONAL MEDICAL CENTER (050329),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,68000547.0,8443.0,24004714.0,35248.0,817.33,1.0,2011-01-01 00:00:00,96076202.0,54200294.0,35272151.0,17159768.0,,138.0,0.215976,60168740.0,115032308.0,150601008.0,5925082.0,1907653.0,,6773922.0,,2739827.0,269369.0,17501214.0,22160119.0,58400.0,160.0,,12738732.0,1380615.0,-565867.0,CA,,22066414.0,532616561.0,23017614.0,118511912.0,,7290150.0,11078.0,2011-12-31,22.0,2011,2011,28075655.0,25595728.706112,0.0,0.00916736891960245,788887.0,0.0052382584318426345,1.2608504758584176,2.094298486950677,1.1364578480098582,0.0,2.422046680656248,0.7077772183375858,0.29222278166241417,,28075655.0,1.5675162513189271,4.2696859627302,for-profit
CORPUS CHRISTI MEDICAL CENTER (450788),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,-103543146.0,17246.0,46341923.0,84979.0,1294.14,1.0,2011-09-01 00:00:00,87812811.0,76488069.0,27761781.0,24173127.0,,355.0,0.145083,76603200.0,196000649.0,219564119.0,7240457.0,7840086.0,,7351972.0,,2020748.0,1087878.0,18824157.0,23463070.0,144737.0,404.0,,9352825.0,2316030.0,-161380.0,TX,,17022995.0,1350953230.0,43106789.0,209444219.0,20.33,5264232.0,22740.0,2012-08-31,33.0,2011,2011,87812811.0,30386795.625176996,0.0,0.010548308214239686,1151913.0,0.0052463626809624575,0.9043164588990625,1.5978305960792827,0.4300341842665252,0.0,0.0,0.0,1.0,,87812811.0,2.500365453509967,7.90886287158594,for-profit
