Hospital,Hospital type,Control type,FTE Employees on Payroll,Number of Interns & Residents,BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Liabilities,Net Revenue from Medicaid,HVBP payment adjustment amount,HAC reduction adjustment amount,BALANCE SHEET: Total Assets (G_C1THRU4_36),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,REIMBURSEMENT SETTLEMENT: Subtotal,Total Costs,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),IPPS Interim payment,Total Bad Debt expense,STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total Salaries,Cost To Charge Ratio,Total Charges,State,REIMBURSEMENT SETTLEMENT: Interim payments,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",Medicaid charges,IPPS Payment amount (unadjusted),Total Inpatient Days,BED DAYS: Total Hospital,BALANCE SHEET: Inventory (G_C1THRU4_7),BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),Total cost of charity care,Total Days Title XVIII,Urban (1) and Rural (2) Indicator,Cost of Uncompensated Care,"ADJUSTED SALARIES, Subtotal Salaries",Fiscal Year Begin Date,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),Total discharges,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"Donations, Land Improvements",NUMBER OF BEDS: Adults & Pediatrics,NUMBER OF BEDS: ICU,Fiscal Year End Date,NUMBER OF BEDS: Total Hospital,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
TRINITY BETTENDORF (160104),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,10.67,234.36,55513820.0,191083510.0,4285471.0,13074.0,,378914303.0,,3718114.0,51627844.0,12288256.0,13396265.0,5067168.0,19555311.0,13495109.0,0.333801,154666595.0,IA,3759780.0,2848422.0,15402498.0,14737762.0,10676.0,26718.0,,170272643.0,,822784.0,4847.0,1.0,2489041.0,13615195.0,2012-01-01 00:00:00,65352914.0,3547.0,2687263.0,,63.0,10.0,2012-12-31,73.0,75388660.0,7435681.0,2012,2012,187830793.0,5141369.234898,14975519.0,0.29922630534883266,18516859.0,0.28333639415068773,1.358016075996932,3.640826914811483,,0.22135489865406488,1.017317272360129,0.5042921538910607,0.4957078461089393,,187830793.0,0.1724741280088337,0.3838133528003086,non-profit
TRINITY HOSPITAL (051315),General Short Term (Critical Access Hospitals),Governmental-County,,15.45,5184582.0,7290245.0,2507737.0,,,12576898.0,,1145187.0,13809290.0,550681.0,,1003802.0,-1473697.0,7143618.0,0.561884,24576773.0,CA,1113216.0,183467.0,6790571.0,,1909.0,9150.0,220225.0,4979187.0,,61370.0,1262.0,2.0,487932.0,,2012-01-01 00:00:00,11661575.0,364.0,,,,,2012-12-31,,6003450.0,140807.0,2012,2012,5286653.0,3815513.1957640005,550681.0,-0.1263720380823345,-3065308.0,-0.26285540332245,1.1579429161309436,0.78285597566014,1.0883072155093698,0.10621512013890416,1.378990639257012,0.5796536634073044,0.4203463365926956,,5286653.0,0.9272218793537166,2.3420640759224347,govt
TRINITY HOSPITAL HOLDING COMPANY (360211),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,1256.0,25626983.0,89456929.0,11630737.0,-832.0,,200007015.0,,13565904.0,166816225.0,14467574.0,28146161.0,12410044.0,13600700.0,65164425.0,0.382944,435614761.0,OH,13620328.0,9583446.0,57839449.0,30609490.0,41139.0,81252.0,3743491.0,31201920.0,1847498.0,12931488.0,18000.0,1.0,17376291.0,57757257.0,2012-01-01 00:00:00,190540766.0,9276.0,,,195.0,19.0,2012-12-31,222.0,46354228.0,1246950.0,2012,2012,110550086.0,22149269.957856,14467574.0,0.07137947582303726,-4423435.0,-0.023215163310511724,1.808805507850846,2.3128042032883855,1.61407166032771,0.5645445661707428,0.8091981855174676,0.4472689570413318,0.5527310429586683,2.79297244164811,110550086.0,0.9526704150851909,6.106700036408016,non-profit
TRINITY HOSPITAL OF AUGUSTA (110039),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,470.64,48106031.0,55328950.0,5105787.0,,,50249173.0,,4288139.0,57711132.0,-2110163.0,8974978.0,5197653.0,-1402348.0,25353629.0,0.199293,289578644.0,GA,4384306.0,4796760.0,26658426.0,9986659.0,18078.0,51240.0,2295029.0,10875904.0,,398455.0,5160.0,1.0,1391093.0,25463971.0,2011-10-01 00:00:00,68980131.0,4655.0,,,126.0,14.0,2012-09-30,140.0,10204573.0,596761.0,2011,2012,-5079777.0,5312837.692818,0.0,-0.020329738138653287,-2341113.0,-0.03393894685413108,0.21212668740017235,0.19693073411107226,0.15201385040474447,0.0,-10.892003723785512,1.1010917532911437,-0.10109175329114371,,-5079777.0,1.3727615178860755,6.3424733245162885,for-profit
TRINITY HOSPITALS/ST JOES (350006),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,15.28,2275.42,77172743.0,174757211.0,,-85948.0,,274183148.0,,26609968.0,226511861.0,26502384.0,28452844.0,,5909470.0,183026401.0,0.397529,569799027.0,ND,26407770.0,9061578.0,,31397186.0,34966.0,73365.0,9495365.0,86382426.0,4627116.0,,12610.0,2.0,-98173.0,83790391.0,2012-07-01 00:00:00,362629184.0,10010.0,,,174.0,27.0,2013-06-30,201.0,130202669.0,2013929.0,2012,2012,99425937.0,,26502384.0,0.016296178743297175,-6281213.0,-0.01732131134817875,1.6871587550023976,1.539329501349978,1.5380219801180322,0.3434163795370083,1.7576621983456893,0.6373740044738271,0.3626259955261729,0.6008850869526504,99425937.0,1.3225801317300507,4.197950911913495,non-profit
TRINITY MEDICAL CENTER (010104),General Short Term (Acute Care Hospitals),Proprietary-Corporation,37.26,1397.0,104435556.0,109187975.0,9778328.0,132956.0,,98645293.0,,11281861.0,182993638.0,-2373460.0,41857186.0,28211303.0,3196935.0,68227465.0,0.114921,1592343620.0,AL,11190846.0,6047396.0,106368136.0,46453584.0,65213.0,123794.0,7620627.0,43061604.0,,4955577.0,24375.0,1.0,8146760.0,65989457.0,2012-07-01 00:00:00,237546275.0,11993.0,,,5.0,72.0,2013-06-30,77.0,40129381.0,1372542.0,2012,2012,-10542682.0,12223932.557256,0.0,0.01345815673177784,-3520366.0,-0.01481970618145875,0.38425017816729007,0.4429386003364601,0.29813804026666935,0.0,-10.356755045822306,1.1068746584796498,-0.10687465847964991,,-10542682.0,2.408085249440133,5.516428858525567,for-profit
TRINITY MOTHER FRANCES REHABILTATION (453056),Rehabilitation,Proprietary-Partnership,,181.27,3688319.0,5885099.0,,,,8081877.0,,78315.0,17684152.0,3687954.0,,,7130581.0,10326833.0,0.391285,45195089.0,TX,78315.0,431166.0,,,21288.0,27084.0,96358.0,2956196.0,11112.0,,15722.0,1.0,-14663.0,9462697.0,2012-01-01 00:00:00,25933577.0,1726.0,,,74.0,,2012-12-31,74.0,5988463.0,103629.0,2012,2012,2196778.0,,3687954.0,0.2749555527955129,7067049.0,0.2725057557621149,1.6236293552699752,3.73469079003199,1.5694076352940187,0.9999010389285742,2.678968471097216,0.7281846778910395,0.2718153221089606,674.7853671706264,2196778.0,3.2088556903303527,8.77261758016045,for-profit
TRINITY REGIONAL MEDICAL CENTER (160016),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,2.31,645.01,12947000.0,34655000.0,7613554.0,1297.0,,142906000.0,,9538002.0,72337369.0,2086000.0,17678930.0,4990770.0,4494000.0,34196677.0,0.331229,218390966.0,IA,9571859.0,426271.0,21729832.0,19414037.0,14939.0,39162.0,2582000.0,12897000.0,1135015.0,2172778.0,8436.0,2.0,3795841.0,30820235.0,2012-01-01 00:00:00,88434841.0,4157.0,449000.0,,91.0,16.0,2012-12-31,107.0,26678000.0,391000.0,2012,2012,108251000.0,7197550.523528,2535000.0,0.05081707559128195,-6401159.0,-0.07238277275808072,2.0605545686259363,1.504363945315517,1.8309260832625318,0.16111840580829537,0.3201356107564826,0.24250206429401144,0.7574979357059886,-5.264148931952441,108251000.0,0.6188322463717408,6.857008684190122,non-profit
TRINITY ROCK ISLAND (140280),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,1114.19,55513820.0,191083510.0,8029995.0,-6997.0,,378914301.0,,20580772.0,217714415.0,12288256.0,51277127.0,20668012.0,48731317.0,76887540.0,0.334068,651706752.0,IL,21120234.0,5368648.0,73851521.0,56533294.0,62005.0,110898.0,,170272643.0,,4351778.0,25922.0,1.0,10909295.0,63600317.0,2012-01-01 00:00:00,249189655.0,15064.0,2687263.0,,243.0,29.0,2012-12-31,303.0,75388660.0,7435681.0,2012,2012,187830791.0,24671429.917427998,14975519.0,0.19555914951605835,38235856.0,0.15344078388807914,1.358016075996932,4.166389846708441,,0.22135489865406488,1.0173172831924027,0.5042921565528349,0.4957078434471651,,187830791.0,0.6576411983985793,1.4634744055743587,non-profit
TROUSDALE MEDICAL CENTER (441301),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,80.63,597213.0,2001986.0,2347210.0,,,2470853.0,,585873.0,7283776.0,400.0,,1726531.0,-86240.0,4079278.0,0.310006,23495585.0,TN,998703.0,180568.0,5170904.0,,1663.0,9150.0,136030.0,,58886.0,123407.0,1180.0,1.0,533750.0,,2011-10-01 00:00:00,7981686.0,325.0,,,25.0,,2012-09-30,25.0,726972.0,55659.0,2011,2012,468867.0,1603011.265424,400.0,-0.01080473473900126,-449161.0,-0.05627395014035882,1.217274238839409,-0.14373431254845423,0.8963016545185721,0.0006697777844755557,4.26983771517296,0.8102408358570906,0.18975916414290936,-4.561236966341745,468867.0,3.2303362442039245,inf,for-profit
TROY COMMUNITY HOSPITAL (391305),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,99.0,7392527.0,36876864.0,1140598.0,,,54659035.0,,637876.0,13121360.0,358903.0,,1413813.0,3606249.0,5007943.0,0.366773,35775155.0,PA,950152.0,1208310.0,6435666.0,,7299.0,9125.0,57554.0,4223487.0,62016.0,554778.0,3038.0,2.0,912851.0,5120646.0,2012-07-01 00:00:00,15927687.0,550.0,,,25.0,,2013-06-30,25.0,2861579.0,356552.0,2012,2012,17782171.0,2360428.525818,358903.0,0.22641385406430953,1482635.0,0.09308539275037235,0.38709077423728044,1.1082667672366973,0.3310739345287477,0.04854943377278162,2.0738111223876996,0.6746709670231097,0.32532903297689025,43.391140995872036,17782171.0,0.291400808667771,3.771217243003234,non-profit
TROY REGIONAL MEDICAL CENTER (010126),General Short Term (Acute Care Hospitals),Governmental-City-County,,230.75,2602019.0,18685021.0,3454856.0,-3521.0,,17658137.0,,1899375.0,22518310.0,670947.0,4480199.0,10564916.0,978056.0,13679614.0,0.218232,103185127.0,AL,2013759.0,1128362.0,26944482.0,4532066.0,5932.0,35502.0,736194.0,15622190.0,632948.0,95518.0,2355.0,2.0,2329135.0,11190634.0,2012-01-01 00:00:00,36063506.0,1698.0,,,88.0,9.0,2012-12-31,97.0,4059791.0,268328.0,2012,2012,-1026884.0,5880148.195824,670947.0,0.02712038036457132,-2296905.0,-0.06369056297521378,1.5602464855175924,6.637612177313079,1.1741916565559283,0.2578563031246121,-18.195843931739127,1.0581535866439364,-0.058153586643936446,-1.8461911563035194,-1026884.0,2.0423165818681777,2.3084795409606462,govt
TRUMBULL MEMORIAL HOSPITAL (360055),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,1130.3,56085314.0,56129065.0,16970962.0,3739.0,,87233667.0,,6208099.0,128098166.0,32987.0,25955522.0,11850164.0,19879559.0,58420796.0,0.168135,761879111.0,OH,6207029.0,8923320.0,100987104.0,28767809.0,54879.0,107970.0,3997837.0,27235018.0,,5574299.0,18926.0,1.0,7507827.0,60697689.0,2012-01-01 00:00:00,169384175.0,12568.0,,,265.0,30.0,2012-12-31,295.0,24134551.0,383381.0,2012,2012,31104602.0,16979466.73104,32987.0,0.11736373247382761,18352677.0,0.10834941930082902,0.430318550057507,0.8406401005439678,0.35220152284428685,0.0005881575344304928,1.8045260633780171,0.6434335151817016,0.35656648481829845,,31104602.0,1.9417293898696246,6.219352416069635,for-profit
TRUSTPOINT HOSPITAL (440231),General Short Term (Acute Care Hospitals),Proprietary-Other,,37.54,2467588.0,23785659.0,,,,22163897.0,,,11956293.0,976541.0,60580.0,33372.0,-3899575.0,4662958.0,0.692241,17271858.0,TN,,935494.0,,212294.0,77.0,2889.0,,1728072.0,,,69.0,1.0,,1843640.0,2012-09-18 00:00:00,7391327.0,12.0,,,9.0,,2013-06-30,9.0,2806104.0,101491.0,2012,2012,-1621762.0,,976541.0,-0.5275879419216604,-4083068.0,-0.5524133893683773,1.1371849757739136,-0.48426317521401463,,0.395747183079185,-14.666553415359344,1.0731713380548555,-0.07317133805485561,,-1621762.0,0.3334849913803516,4.277210093097973,for-profit
TRUSTPOINT HOSPITAL (670050),General Short Term (Acute Care Hospitals),Proprietary-Other,,83.41,2190315.0,18251436.0,430159.0,,,21359397.0,,593.0,17644537.0,1064672.0,1083466.0,202116.0,2733624.0,7776645.0,0.444367,39707125.0,TX,593.0,,1256679.0,1113239.0,1352.0,5124.0,,2850933.0,,,1028.0,1.0,44753.0,3952684.0,2012-01-01 00:00:00,19061382.0,268.0,,,14.0,,2012-12-31,14.0,4010662.0,142918.0,2012,2012,3107961.0,558426.677193,1064672.0,0.14341163720447972,610690.0,0.032038075728192214,1.8310891355809553,3.0357409778958733,,0.4860816823151008,5.872479094814897,0.8544921001281075,0.14550789987189244,,3107961.0,0.8924119908441236,6.686015420215067,for-profit
TUALITY HEALTHCARE (380021),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,937.67,30763623.0,79183989.0,12342244.0,,,146441428.0,,6732044.0,134817020.0,918052.0,9353900.0,15682937.0,-1127920.0,77554258.0,0.379264,355469727.0,OR,6793167.0,7399055.0,49752376.0,10281583.0,17755.0,71004.0,2604044.0,63650411.0,1365434.0,5575843.0,4234.0,1.0,11486153.0,71440887.0,2011-10-01 00:00:00,154437213.0,4389.0,31551798.0,,165.0,29.0,2012-09-30,194.0,67747706.0,2389391.0,2011,2012,67257439.0,18869285.131264,32469850.0,-0.007303421099680166,-12409388.0,-0.0803523176761808,2.20220180178388,2.2074662337397646,2.0398855817469874,0.029842128802579592,1.177326853019188,0.5407212295143694,0.4592787704856306,-3.6694069431404226,67257439.0,1.0546005669925589,2.426334890437707,non-profit
TUBA CITY INDIAN MEDICAL CENTER (030073),General Short Term (Acute Care Hospitals),Governmental- Federal,,,,,,,,,,,,,,,,,,,AZ,,,,,,,,,,,,,,,2011-10-01 00:00:00,,,,,,,2012-09-30,,,,2011,2012,,,0.0,,,,,,,,,,,,,,,govt
TUCSON MEDICAL CENTER (030006),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,46.06,2619.49,67631862.0,226383814.0,60288571.0,21610.0,,400353465.0,,17385663.0,387962983.0,26341876.0,77930030.0,22180273.0,25268464.0,160757957.0,0.277621,1397457394.0,AZ,17471997.0,25095350.0,310437405.0,84488280.0,125074.0,174532.0,13804967.0,50959475.0,,13248319.0,28449.0,1.0,19275626.0,155800287.0,2012-01-01 00:00:00,435479781.0,29122.0,48464847.0,,403.0,36.0,2012-12-31,493.0,151901370.0,5452846.0,2012,2012,173969651.0,86183942.81350501,74806723.0,0.05802442524880392,11222281.0,0.025769924321698875,2.2460030747046416,1.578016187104238,1.9612583932703198,0.389489143445437,1.3012833715462244,0.5654598593270574,0.4345401406729426,,173969651.0,1.0877382589907145,8.545609643741424,non-profit
TUFTS MEDICAL CENTER (220116),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,340.01,3549.99,111456000.0,459163000.0,112656247.0,,,528928000.0,,30492484.0,479631630.0,49268000.0,134699138.0,12050771.0,10006526.0,263625912.0,0.333855,1436647872.0,MA,30536420.0,18811725.0,308732907.0,132014623.0,95569.0,131394.0,9156000.0,74902000.0,13575325.0,7794243.0,26137.0,1.0,11180405.0,223169629.0,2011-10-01 00:00:00,593370960.0,20302.0,7565000.0,,261.0,98.0,2012-09-30,359.0,175905000.0,560000.0,2011,2012,69765000.0,103072024.666485,56833000.0,0.01686386202654744,-65076514.0,-0.10967256301184676,1.5782461240310077,1.203851977461958,1.4910727103072063,0.44203990812517946,6.5815666881674195,0.8681011404198681,0.1318988595801319,-3.408005996173204,69765000.0,1.1218369229838465,7.921964166510907,non-profit
TULANE MEDICAL CENTER (190176),General Short Term (Acute Care Hospitals),Proprietary-Partnership,198.03,1649.37,24268073.0,-45784028.0,51688150.0,12253.0,,152215740.0,,15061822.0,278248676.0,145183.0,59781824.0,42526511.0,-6531046.0,103599952.0,0.151558,1835916347.0,LA,12182290.0,7983208.0,479843537.0,59171089.0,71115.0,121146.0,10633475.0,98955012.0,,1317469.0,15261.0,1.0,7475292.0,89897397.0,2012-01-01 00:00:00,322820190.0,13268.0,,,253.0,,2012-12-31,331.0,70640717.0,668784.0,2012,2012,152215740.0,72724126.780646,145183.0,-0.020231219119225475,-11305815.0,-0.03502201953353661,2.9108498643464604,3.8144416740463902,2.445124423352443,0.005982469230251615,0.0,0.0,1.0,,152215740.0,2.1208068889590526,3.2622924647818747,for-profit
TULARE REGIONAL MEDICAL CENTER (050359),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,591.91,25759445.0,135641709.0,9134436.0,-54325.0,,185945600.0,,3361848.0,68135924.0,8657609.0,13259932.0,11893765.0,-780604.0,29724549.0,0.256697,265433360.0,CA,3568904.0,3353251.0,93559263.0,14632155.0,20073.0,39420.0,1275458.0,5163678.0,,666184.0,6503.0,1.0,3600719.0,27831098.0,2012-07-01 00:00:00,61910364.0,4732.0,,,94.0,14.0,2013-06-30,108.0,29760411.0,899359.0,2012,2012,50303891.0,24016382.134311,8657609.0,-0.012608615901531447,-18275784.0,-0.2951974890666125,1.1553203494873434,0.5062486012412146,1.0708924047082535,0.3360945470680754,2.696445668586551,0.7294698503218146,0.27053014967818545,,50303891.0,0.33294879792799614,11.989586492418775,govt
TULSA SPINE HOSPITAL (370216),General Short Term (Acute Care Hospitals),Proprietary-Partnership,,220.86,13364686.0,15212584.0,4827794.0,10858.0,,26213587.0,,3759542.0,47765106.0,10524.0,7390244.0,416212.0,10337823.0,10607755.0,0.194033,246169405.0,OK,3884996.0,2118387.0,22759129.0,7995110.0,4465.0,13542.0,3019133.0,51644613.0,281043.0,1248.0,1582.0,1.0,54515.0,10789703.0,2012-01-01 00:00:00,64549676.0,1931.0,,,37.0,,2012-12-31,37.0,18758298.0,431771.0,2012,2012,11001003.0,4416022.077257,10524.0,0.16015298047351934,8832296.0,0.13682943970160283,1.4035719208068187,4.638564647160434,1.145361290194173,0.0007874483545666542,1.3828360923090377,0.5803320239996151,0.41966797600038486,38.9644396053273,11001003.0,2.462451094541163,1.249882073857345,for-profit
TULSA-AMG SPECIALITY HOSPITAL (372011),General Long Term,Voluntary Nonprofit-Other,,80.08,311705.0,1008079.0,,,,2855070.0,,1162.0,12833974.0,142253.0,,,-302157.0,4369285.0,0.383066,33503262.0,OK,1162.0,32100.0,,,9066.0,16836.0,148305.0,3982925.0,,,7002.0,1.0,-25089.0,4245299.0,2011-12-01 00:00:00,12641148.0,358.0,378109.0,,46.0,,2012-11-30,46.0,2837416.0,,2011,2012,1846991.0,,520362.0,-0.023902655043671665,-958036.0,-0.07578710414592092,9.102888949487497,12.26486902680419,,0.45637060682375963,0.545795296241292,0.35308381230582786,0.6469161876941721,,1846991.0,4.427614033981654,3.1738353094773313,non-profit
TUOMEY REGIONAL MEDICAL CENTER (420070),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,1350.8,22041505.0,155117526.0,24673737.0,,,277104910.0,,10603581.0,156682589.0,3401695.0,35308440.0,9420430.0,8165552.0,67949349.0,0.304019,515371109.0,SC,10939666.0,11880217.0,91870429.0,38707188.0,62714.0,76860.0,4708810.0,75829307.0,4164064.0,11799558.0,30196.0,1.0,14557370.0,61141026.0,2011-10-01 00:00:00,176486527.0,11355.0,,,187.0,23.0,2012-09-30,210.0,72322845.0,5416485.0,2011,2012,121987384.0,27930355.954150997,3401695.0,0.046267282487801466,-4015083.0,-0.022750082220157238,3.281211741212771,3.9650901333643054,2.8218377102652474,0.1543313398971622,1.271586625712049,0.5597790598513754,0.44022094014862456,1.8888119875198843,121987384.0,0.6368942614549847,2.327418434669329,non-profit
TURNING POINT HOSPITAL (110209),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,112.52,895640.0,-28651657.0,,,,12999500.0,,6924866.0,11482999.0,-20928.0,11300439.0,1711400.0,10592827.0,6564701.0,0.342226,33553850.0,GA,7542725.0,569596.0,,12068704.0,9111.0,15695.0,117992.0,5218660.0,,,8332.0,1.0,454903.0,5888558.0,2012-01-01 00:00:00,26756209.0,2349.0,,,43.0,,2012-12-31,43.0,4202207.0,14206.0,2012,2012,12999500.0,,0.0,0.3959016391298184,10429849.0,0.38981041746235423,4.691848287258273,17.6538419454245,4.544246572283507,0.0,0.0,0.0,1.0,,12999500.0,2.058249086503327,5.127026669681489,for-profit
TURTLE LAKE COMMUNITY HOSPITAL (351304),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,49.0,2209793.0,2209793.0,1003021.0,,,2243450.0,,468964.0,4190904.0,203719.0,,14472.0,238158.0,2148887.0,1.069059,3920180.0,ND,485407.0,148251.0,1052999.0,,6641.0,9125.0,92781.0,548203.0,,43855.0,683.0,2.0,45649.0,,2012-07-01 00:00:00,3983702.0,53.0,,,25.0,,2013-06-30,25.0,903211.0,58508.0,2012,2012,33657.0,1125718.057941,203719.0,0.0597830861846594,40492.0,0.010164414908544866,0.40873104403896654,0.4480424184527691,0.3402680703577213,0.09218917790037347,65.65626764120391,0.9849976598542424,0.01500234014575765,,33657.0,1.7757034923889545,7.266837284728467,non-profit
TWIN CITIES COMMUNITY HOSPITAL (050633),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,332.0,7019751.0,7990712.0,15833810.0,26246.0,,113183222.0,,4071371.0,73849402.0,1125.0,20119083.0,8207684.0,22881597.0,33293273.0,0.116191,635583727.0,CA,4135215.0,4092426.0,99339782.0,21719409.0,20088.0,44530.0,1023940.0,39042800.0,18260.0,516161.0,9771.0,1.0,1437506.0,33298103.0,2012-06-01 00:00:00,101199886.0,4951.0,,,104.0,18.0,2013-05-31,122.0,27350143.0,383137.0,2012,2012,105192510.0,11542388.610362,1125.0,0.22610299185514893,20938667.0,0.20690405718441224,3.8961699638633904,8.821612333542886,3.6957245349585763,0.00016026209476660924,0.07596274677731332,0.07059979260883738,0.9294002073911626,1370.8156078860898,105192510.0,0.8941244489399675,2.5920242912905835,for-profit
TWIN CITIES HOSPITAL (100054),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,176.69,3229016.0,-32724894.0,1152033.0,17273.0,,23163435.0,,2434009.0,32762547.0,-27512.0,7278221.0,8484765.0,5209172.0,10654176.0,0.105501,310542257.0,FL,2447953.0,1894179.0,25876400.0,8121038.0,6744.0,21535.0,1831179.0,14811675.0,,243764.0,4239.0,1.0,1135979.0,11103565.0,2012-06-01 00:00:00,41442877.0,1832.0,,,51.0,8.0,2013-05-31,59.0,6392999.0,124417.0,2012,2012,23163435.0,2729986.0764,0.0,0.1256952310526125,5116224.0,0.12345243309242261,1.979859808684751,6.200294145337155,1.3742276284787687,0.0,0.0,0.0,1.0,,23163435.0,1.7891507455608375,2.7979871959113334,for-profit
TWIN CITY HOSPITAL (361302),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,204.0,4347071.0,10022584.0,307270.0,,,18554102.0,,1958578.0,15858633.0,304521.0,,2121175.0,-478059.0,9915120.0,0.447071,35472262.0,OH,2262189.0,1607803.0,1306940.0,,2040.0,9150.0,393399.0,5456411.0,154876.0,154444.0,1191.0,2.0,1072752.0,,2012-01-01 00:00:00,18316536.0,504.0,,,25.0,,2012-12-31,25.0,3559545.0,117017.0,2012,2012,8531518.0,584294.97274,304521.0,-0.026099858619555577,-2085687.0,-0.11386907437083081,0.8188375575186143,1.2152718462615402,0.701421485869451,0.07005199593013318,1.1747714767758797,0.5401815727864383,0.4598184272135617,-3.085591053487952,8531518.0,0.9871960389136591,3.356883489898397,non-profit
TWIN COUNTY REGIONAL HOSPITAL (490115),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,442.45,13702899.0,20062659.0,2192587.0,,,22677202.0,0.879,2156619.0,22393039.0,10721054.0,5306059.0,1157971.0,-879429.0,11177260.0,0.363988,61521297.0,VA,2179896.0,867205.0,9771815.0,5973310.0,7341.0,27267.0,1166438.0,20570579.0,233257.0,1219984.0,4072.0,2.0,1589315.0,9635409.0,2011-10-01 00:00:00,22962804.0,1882.0,,,139.0,10.0,2012-03-31,149.0,18653110.0,259675.0,2011,2012,2614543.0,3556823.39822,10721054.0,-0.038297979636981616,-1470001.0,-0.06401661574083026,1.3612528268653223,2.21939926726454,1.257179010076627,0.7823931271769572,7.673485959114078,0.88470610263118,0.11529389736882002,-2.584256849740844,2614543.0,1.012594234509178,1.116293518038554,non-profit
TWIN COUNTY REGIONAL HOSPITAL (490115),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,250.6,5494761.0,26669402.0,2504163.0,,,51858323.0,,2341337.0,20037333.0,4787487.0,5109921.0,4803726.0,-1977057.0,13780218.0,0.312616,64095771.0,VA,2385789.0,1570956.0,10126085.0,5428330.0,6945.0,25803.0,1198487.0,17662322.0,,379109.0,4211.0,2.0,1880831.0,9507931.0,2012-04-01 00:00:00,23757778.0,1893.0,,,131.0,10.0,2012-09-30,141.0,23844256.0,329857.0,2012,2012,25188921.0,3165576.18836,4787487.0,-0.0832172520510967,-2513802.0,-0.10580964263577175,4.339452798765952,3.7258676037046925,4.061307125096069,0.8712821176389656,1.0587750860785183,0.5142742853447073,0.48572571465529263,,25188921.0,0.4581285438019274,1.3451106825025612,for-profit
TWIN CREEKS HOSPITAL (673025),Rehabilitation,Proprietary-Partnership,,63.13,512609.0,2140611.0,,,,1620985.0,,,7478338.0,437384.0,,,-47389.0,3764720.0,,12010739.0,TX,,1055135.0,,,6203.0,14640.0,28305.0,708244.0,26605.0,,4654.0,1.0,,,2012-01-01 00:00:00,8049443.0,585.0,,,40.0,,2012-12-31,40.0,1330429.0,19537.0,2012,2012,-519626.0,,437384.0,-0.005887239651240465,-68583.0,-0.008520216864694861,2.59540702562772,2.142449703380159,2.502076631506665,0.853250723260809,-4.119522502723113,1.320561880584953,-0.320561880584953,37.081450855102425,-519626.0,4.965772662917917,11.36535290097763,for-profit
