Hospital,Hospital type,Control type,FTE Employees on Payroll,Number of Interns & Residents,BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Liabilities,Net Revenue from Medicaid,HVBP payment adjustment amount,HAC reduction adjustment amount,BALANCE SHEET: Total Assets (G_C1THRU4_36),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,REIMBURSEMENT SETTLEMENT: Subtotal,Total Costs,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),IPPS Interim payment,Total Bad Debt expense,STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total Salaries,Cost To Charge Ratio,Total Charges,State,REIMBURSEMENT SETTLEMENT: Interim payments,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",Medicaid charges,IPPS Payment amount (unadjusted),Total Inpatient Days,BED DAYS: Total Hospital,BALANCE SHEET: Inventory (G_C1THRU4_7),BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),Total cost of charity care,Total Days Title XVIII,Urban (1) and Rural (2) Indicator,Cost of Uncompensated Care,"ADJUSTED SALARIES, Subtotal Salaries",Fiscal Year Begin Date,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),Total discharges,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"Donations, Land Improvements",NUMBER OF BEDS: Adults & Pediatrics,NUMBER OF BEDS: ICU,Fiscal Year End Date,NUMBER OF BEDS: Total Hospital,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
JOHN C. STENNIS MEMORIAL HOSPITAL (251335),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,54.84,5264317.0,5264317.0,1385020.0,,,4811414.0,,1449235.0,18210240.0,200409.0,,549589.0,-1941504.0,7164086.0,0.555229,32797716.0,MS,1450682.0,,4080113.0,,3363.0,9150.0,220369.0,8227351.0,,1067982.0,2327.0,2.0,1333533.0,,2016-01-01 00:00:00,17323492.0,137.0,,,25.0,,2016-12-31,25.0,2593009.0,77836.0,2016,2016,-452903.0,2265397.060877,200409.0,-0.11207347802625475,-2422389.0,-0.13983260418857815,0.49256323279924064,1.2321172908090452,0.4359167580523741,0.03806932599233671,-11.623497746758137,1.0941309560973136,-0.09413095609731359,,-452903.0,3.600499146404778,2.105597779892945,non-profit
JOHN D. ARCHBOLD MEMORIAL HOSPITAL (110038),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,1467.12,37763457.0,151158783.0,19174195.0,58542.0,,614847080.0,,18201064.0,208940039.0,43358914.0,34714095.0,44186345.0,28733490.0,76396125.0,0.266843,783006780.0,GA,18293996.0,17384372.0,70986135.0,38335180.0,55193.0,82716.0,3372067.0,86308616.0,4690047.0,10440245.0,22546.0,2.0,22378446.0,61197568.0,2015-10-01 00:00:00,262444230.0,10433.0,,,191.0,35.0,2016-09-30,226.0,107104684.0,,2015,2016,463688297.0,18942153.221805,43358914.0,0.10948417498071876,23168922.0,0.08828131599616422,2.8361991329342544,4.1945582471435285,,1.1481712068892422,0.32599223223440554,0.24584776917213302,0.754152230827867,8.646671131440687,463688297.0,0.4268447204791149,3.040765130563558,non-profit
JOHN DEMPSEY HOSPITAL (070036),General Short Term (Acute Care Hospitals),Governmental-State,232.54,1347.71,59912435.0,359166855.0,61353746.0,-164623.0,596698.0,614996928.0,,32710601.0,371227814.0,36897223.0,60038488.0,3448024.0,-27090338.0,117422908.0,0.392563,945650764.0,CT,32612473.0,18809098.0,219439975.0,64395683.0,29913.0,57670.0,9045189.0,40944931.0,,108687.0,12941.0,1.0,1439725.0,113926538.0,2016-07-01 00:00:00,371162643.0,7778.0,,,138.0,20.0,2017-06-30,158.0,115203615.0,5845676.0,2016,2016,255830073.0,86144014.905925,36897223.0,-0.07298778180109036,-58152097.0,-0.15667551165702848,1.9228665134374858,0.8470998716710479,1.6743227011220625,0.6158525020723995,1.403927422559114,0.5840140635629322,0.4159859364370679,,255830073.0,0.6035195073364659,9.064922908283812,govt
JOHN FITZGIBBON MEMORIAL HOSPITAL (260142),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,322.96,5730570.0,22871000.0,3745421.0,8484.0,,56648528.0,,4965830.0,38734991.0,5431336.0,4132475.0,8917465.0,-192688.0,24080364.0,0.355567,108938781.0,MO,4924349.0,2822054.0,14588312.0,4084386.0,4779.0,15330.0,1069800.0,23922884.0,768248.0,128059.0,2353.0,2.0,3296878.0,10620661.0,2016-05-01 00:00:00,48436633.0,1428.0,773768.0,,35.0,7.0,2017-04-30,42.0,17155323.0,861928.0,2016,2016,33777528.0,5187122.332904001,6205104.0,-0.003978146044957337,-3243151.0,-0.06695657396334712,2.9936503698584955,4.991404694471929,2.6565585971378067,0.947782855806665,0.6771069807121468,0.4037351155885286,0.5962648844114714,-0.5481263862711,33777528.0,0.8550378043362398,2.0246987361557243,non-profit
JOHN H. STROGER JR. HOSP OF COOK CTY (140124),General Short Term (Acute Care Hospitals),Governmental-County,489.4,4323.42,804845499.0,836251806.0,195708541.0,53847.0,,1762851962.0,,20977452.0,948057652.0,693996097.0,48413016.0,257321009.0,-766858292.0,438610959.0,0.717141,1321996066.0,IL,18891589.0,19611042.0,506426433.0,56038532.0,99847.0,152814.0,2967708.0,237604865.0,,311064172.0,11762.0,1.0,495092869.0,310595676.0,2015-12-01 00:00:00,1394234800.0,21062.0,,,285.0,32.0,2016-11-30,423.0,1339457127.0,,2015,2016,926600156.0,363179158.588053,693996097.0,-0.5500209089602411,-949009796.0,-0.6806671272299328,1.664241309250336,0.20468856470551003,,0.8622724459070373,0.9024947822262184,0.4743743797132297,0.5256256202867703,,926600156.0,0.7908972676402195,5.867871434366464,govt
JOHN HEINZ INSTIT. OF REHAB MEDICINE (393036),Rehabilitation,Voluntary Nonprofit-Other,,329.9,1317764.0,1530144.0,,,,21288036.0,,1087.0,33961189.0,-179646.0,,,36550.0,18420580.0,0.528414,64270074.0,PA,1065.0,865418.0,,,14789.0,24455.0,60587.0,8297560.0,4389.0,,11041.0,1.0,-4281.0,17014468.0,2016-07-01 00:00:00,33255656.0,1170.0,10859857.0,,67.0,,2017-06-30,67.0,14705961.0,55240.0,2016,2016,19757892.0,,10859857.0,0.001099061164212187,-2666620.0,-0.08018545777596449,11.159783542424895,6.32443290300843,11.071886923606959,0.0,0.07744469906000094,0.07187811971005686,0.9281218802899431,-410.3900660742766,19757892.0,1.5621758625361213,4.007883763419608,non-profit
JOHN MUIR BEHAVIORAL HEALTH (054131),Psychiatric,Voluntary Nonprofit-Other,,179.9,3255595.0,3255595.0,,,,9141290.0,,410108.0,35205118.0,714839.0,,,-6974550.0,18732682.0,,74152211.0,CA,426916.0,1168495.0,,,14850.0,26718.0,85120.0,10988443.0,,,1682.0,1.0,,,2016-01-01 00:00:00,29940039.0,2627.0,,,73.0,,2016-12-31,73.0,5514629.0,149028.0,2016,2016,5885695.0,,714839.0,-0.232950598360944,-7876086.0,-0.2630619819833902,1.6938928214350986,1.4524939373601446,1.6219710989849783,0.21957245910501766,0.5531368852786289,0.3561417480465011,0.6438582519534989,,5885695.0,3.2752531644877254,2.7246843797615368,non-profit
JOHN MUIR MEDICAL CENTER - CONCORD (050496),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,1208.58,1138148016.0,1209033583.0,26995513.0,-12704.0,872704.0,1232513348.0,,26725583.0,393308035.0,486299.0,80577121.0,9262082.0,2334510.0,159921330.0,0.144167,2728138316.0,CA,26659960.0,24668512.0,556753837.0,87297982.0,48880.0,87108.0,3997353.0,447474445.0,2478713.0,5405163.0,21948.0,1.0,7050154.0,162821388.0,2016-01-01 00:00:00,446518342.0,10615.0,,,208.0,30.0,2016-12-31,238.0,1002807882.0,3181780.0,2016,2016,23479765.0,80265530.418779,486299.0,0.005228251071486779,-625853.0,-0.001401628871944526,0.8810874050673564,0.39563857044056033,0.8747796727697322,0.0004272721940939534,51.49257596913768,0.9809496870454988,0.019050312954501162,9.699654215715979,23479765.0,0.36228276369141604,0.9978633349665365,non-profit
JOHN MUIR MEDICAL CENTER - WC (050180),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,2003.9,1576056775.0,2102367005.0,93846872.0,-129855.0,1111043.0,2869496563.0,,26035029.0,654115290.0,36569688.0,101344596.0,13709125.0,101089812.0,271211873.0,0.175603,3724959629.0,CA,25760227.0,47036759.0,591459765.0,111311751.0,90279.0,185196.0,3317170.0,711275197.0,14134110.0,8889156.0,32507.0,1.0,11474535.0,260737109.0,2016-01-01 00:00:00,877083515.0,18513.0,,,391.0,55.0,2016-12-31,506.0,2306610938.0,6479456.0,2016,2016,767129558.0,103862109.113295,36569688.0,0.11525676890643646,78632196.0,0.08965189135951324,1.4635328971572106,0.538644743302474,1.4573169878350354,0.02320328085896525,2.7405631592154087,0.7326605761123541,0.2673394238876459,8.891182748683857,767129558.0,0.3056576286967311,1.2331141570792044,non-profit
JOHN PAUL JONES HOSPITAL (010102),General Short Term (Acute Care Hospitals),Governmental-City-County,,38.99,994616.0,994616.0,1259035.0,,,3253774.0,,450181.0,4533214.0,221826.0,421477.0,1273399.0,-288021.0,2580621.0,0.515048,8801543.0,AL,453265.0,69540.0,1944139.0,338975.0,727.0,7665.0,97598.0,1627646.0,,4862.0,380.0,2.0,649577.0,1861442.0,2015-10-01 00:00:00,5090325.0,185.0,,,21.0,,2016-09-30,21.0,2322538.0,,2015,2016,2259158.0,1001324.9036719999,221826.0,-0.0565820453507389,-1117934.0,-0.2196193759730469,2.3351102334971485,1.5699033596885632,,0.22302677616286085,0.4402596011434349,0.30568072644258637,0.6943192735574136,,2259158.0,1.5644371735713667,3.1274152979210466,govt
JOHN RANDOLPH MEDICAL CENTER (490020),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,355.67,3953274.0,-27806924.0,8032176.0,26671.0,,46096818.0,,4312748.0,65127271.0,9309.0,11076542.0,11364553.0,-2192302.0,27219430.0,0.105689,616217482.0,VA,4356599.0,3834371.0,90603394.0,12764646.0,13834.0,39162.0,2274168.0,23519376.0,,5981027.0,7101.0,1.0,7309307.0,26910867.0,2016-01-01 00:00:00,72085918.0,3298.0,,,90.0,17.0,2016-12-31,107.0,11190316.0,397934.0,2016,2016,46096818.0,9575782.108466001,9309.0,-0.030412347665462205,-3900010.0,-0.05410224504597417,2.8306451816899107,5.044081943219721,2.1547239073233984,0.0023547570950053043,0.0,0.0,1.0,,46096818.0,1.563793795918842,3.0649587812193655,for-profit
JOHN T MATHER MEMORIAL HOSPITAL (330185),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,58.5,1868.9,48223915.0,178592526.0,21737716.0,369171.0,170146.0,237406506.0,,24393968.0,278000528.0,11031780.0,65045257.0,3180953.0,2528421.0,151301537.0,0.263815,1053770250.0,NY,23748415.0,15538093.0,83101716.0,73113051.0,54799.0,71354.0,8129088.0,51687479.0,,699856.0,32295.0,1.0,1559880.0,116874608.0,2016-01-01 00:00:00,305963371.0,10720.0,26841858.0,,175.0,12.0,2016-12-31,195.0,96185599.0,9278333.0,2016,2016,58813980.0,21923479.206540003,37873638.0,0.00826380292430495,-27530591.0,-0.08998002247791942,1.9945622208400127,1.3352556299089362,1.6335915074501934,0.22876160096085107,3.0365658981078987,0.7522646662429715,0.24773533375702855,,58813980.0,1.288774162743459,5.919487212754176,non-profit
JOHN.F. KENNEDY MEMORIAL HOSP. (050534),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,433.9,15914125.0,16460422.0,25904332.0,-58393.0,,91200622.0,,2472891.0,110963696.0,600.0,13884933.0,6061220.0,-10507079.0,48383087.0,0.119353,929708871.0,CA,2418013.0,2548978.0,410940827.0,15685903.0,22060.0,47450.0,1386940.0,57410298.0,56903.0,2423794.0,4419.0,1.0,3264640.0,50251607.0,2016-06-01 00:00:00,108898421.0,6757.0,48480.0,,114.0,16.0,2017-05-31,130.0,52549513.0,407565.0,2016,2016,74740200.0,49047020.524931,49080.0,-0.09648513636391477,-10586442.0,-0.0972139164442063,3.3020673772513414,2.9473074391460417,3.1893056011562058,3.7702355611759995e-05,0.22023518802465072,0.18048585238815587,0.8195141476118442,-141.24851062334147,74740200.0,1.194053490117644,1.8968447263590236,for-profit
JOHNS HOPKINS ALL CHILDRENS HOSPITA (103300),Childrens,Voluntary Nonprofit-Other,49.15,2517.52,102575000.0,376245000.0,,,,1035046000.0,,169467.0,374361484.0,28050000.0,,,34588001.0,238975770.0,,1340884121.0,FL,191219.0,42323145.0,,,59303.0,94535.0,12326000.0,53520000.0,,,165.0,1.0,,,2016-07-01 00:00:00,932527799.0,6951.0,300000.0,,112.0,28.0,2017-06-30,259.0,112408000.0,6297000.0,2016,2016,658801000.0,,28350000.0,0.03709058436337296,477730801.0,0.5122965787318047,1.0958615647087497,6.028455276626858,0.9143066049232269,0.2734584450402145,0.5711056904892373,0.3635055833267314,0.6364944166732687,,658801000.0,0.9009530001565148,17.42391253736921,non-profit
JOHNS HOPKINS BAYVIEW MED. CTR. (210029),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,159.41,3032.0,97075000.0,427038000.0,199417420.0,,,447940000.0,,37603410.0,522457836.0,6828000.0,128261647.0,9710000.0,10596000.0,194722904.0,0.803099,650552316.0,MD,59968617.0,45706751.0,212146000.0,140054130.0,116969.0,161330.0,10695000.0,57105000.0,,14899571.0,50670.0,1.0,22697662.0,172789968.0,2016-07-01 00:00:00,552366316.0,20334.0,150000.0,,365.0,22.0,2017-06-30,442.0,140351000.0,4704000.0,2016,2016,20902000.0,170374240.454,6978000.0,0.019182922081005388,-47322280.0,-0.08567191486745183,1.4457996394540304,0.7677465876899304,1.2871697141385527,0.07033736801442184,20.43048512104105,0.9533375005581105,0.04666249944188954,,20902000.0,1.2331256775461,9.67281877243674,non-profit
JOHNSON CITY MEDICAL CENTER (440063),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,95.64,2335.21,49590269.0,54971395.0,46188608.0,-504880.0,,320349136.0,,19100575.0,346369960.0,42741.0,74252360.0,44629957.0,46456665.0,129117096.0,0.128074,2704450777.0,TN,19124307.0,19623247.0,378705597.0,84183578.0,146724.0,187245.0,11442958.0,322808414.0,17111874.0,6765851.0,35483.0,2.0,13188648.0,116841907.0,2016-07-01 00:00:00,443725833.0,28842.0,,,419.0,56.0,2017-06-30,513.0,77652507.0,2180716.0,2016,2016,265377741.0,48502340.630178,42741.0,0.10469677793134032,39057949.0,0.08802270703044689,1.5658819475248258,7.4471832366950865,1.291157202635864,0.0008618828020473129,0.20714395560402332,0.17159838695491283,0.8284016130450872,3.429267653560329,265377741.0,1.3851319798783537,1.3745795145228155,non-profit
JOHNSON COUNTY COMMUNITY HOSPITAL (441304),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,63.57,491968.0,552977.0,1111256.0,,,3612240.0,,555349.0,7474165.0,2492.0,,1373064.0,-1229456.0,4211842.0,0.273258,27352041.0,TN,664469.0,340242.0,6125263.0,,63.0,730.0,123177.0,2874255.0,15691.0,59572.0,16.0,2.0,463468.0,,2016-07-01 00:00:00,7627502.0,30.0,,,2.0,,2017-06-30,2.0,-226005.0,15249.0,2016,2016,3059263.0,1673777.116854,2492.0,-0.16118724059331613,-1485306.0,-0.19473033242075846,0.0,3.3483702192012488,-0.28137195915181473,0.0050653701053727076,0.18075497268459756,0.15308423582043276,0.8469157641795673,-72.97584602638454,3059263.0,2.111571213429894,2.6537318365976574,non-profit
JOHNSON COUNTY HEALTHCARE (531308),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,139.76,2366613.0,3166613.0,454331.0,,,38528818.0,,2974163.0,19330313.0,3692327.0,,1979676.0,-694975.0,12090554.0,0.79639,24272424.0,WY,3050546.0,2178485.0,1545522.0,,2842.0,9125.0,589498.0,13767388.0,59421.0,143626.0,1620.0,2.0,1718115.0,,2016-07-01 00:00:00,19885297.0,316.0,629588.0,,25.0,,2017-06-30,25.0,8705729.0,398758.0,2016,2016,35362205.0,1230838.2655800001,4321915.0,-0.03494918884037789,-2677493.0,-0.1346468699964602,3.678560457497698,7.083853591609612,3.260978030628582,1.5601735475973468,0.08954795098326024,0.08218816886622372,0.9178118311337763,-8.397839147776038,35362205.0,0.51611489872334,1.4443768854338963,non-profit
JOHNSON COUNTY HOSPITAL (281350),Critical Access Hospitals,Governmental-County,,80.12,1650972.0,4892768.0,362471.0,,,17186884.0,,2376906.0,12707433.0,8316303.0,,413272.0,630648.0,6577216.0,0.753036,16874932.0,NE,2708655.0,838524.0,576961.0,,968.0,6570.0,409017.0,2892433.0,46941.0,22404.0,825.0,2.0,317183.0,,2016-07-01 00:00:00,13879423.0,148.0,,,18.0,,2017-06-30,18.0,10508315.0,108671.0,2016,2016,12294116.0,434472.40359600005,8316303.0,0.04543762373983414,-1645209.0,-0.11853583538739326,6.364926237392275,7.171700670877519,6.051360652997143,5.037216258058889,0.3979763978150198,0.2846803411252441,0.7153196588747559,-17.185083402569184,12294116.0,0.8075590083694054,4.798528781824851,govt
JOHNSON MEMORIAL HOSPITAL (070008),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,504.73,26665933.0,51051315.0,1681832.0,-2292.0,,53034245.0,,1293028.0,17035848.0,3535227.0,1603998.0,715449.0,-2409022.0,6441030.0,0.410372,41513232.0,CT,1266539.0,627031.0,7198827.0,1947781.0,2327.0,7371.0,1576871.0,14786035.0,253480.0,22175.0,1197.0,1.0,315191.0,5902633.0,2015-10-01 00:00:00,15639647.0,590.0,,,74.0,7.0,2015-12-30,81.0,15261952.0,1370970.0,2015,2016,1982930.0,2954197.033644,3535227.0,-0.15403301621833282,-2158321.0,-0.13800317871624596,0.572338946475265,0.5967254174080464,0.46179186754875595,0.13257465996033216,25.745394441558705,0.9626103850446066,0.037389614955393446,-6.041068328862238,1982930.0,0.2948971367462665,1.057730960328445,non-profit
JOHNSON MEMORIAL HOSPITAL (070008),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,400.18,32005375.0,55218116.0,6617498.0,-7631.0,,49591900.0,,3849824.0,47509215.0,85944.0,4917776.0,2839922.0,-3473938.0,19306684.0,0.385198,123337157.0,CT,3771962.0,1784021.0,25857442.0,5916319.0,7396.0,22275.0,1513473.0,21305283.0,687265.0,58414.0,3354.0,1.0,1150877.0,18162385.0,2015-12-31 00:00:00,47181035.0,1826.0,,,74.0,7.0,2016-09-30,81.0,24285721.0,676712.0,2015,2016,-5626216.0,9960234.943516,85944.0,-0.07362996593864463,-3593774.0,-0.07616988478527442,0.7588013263397164,0.5598212487746199,0.6903695394914136,0.002685298953691372,-9.814432293392219,1.113450301359698,-0.11345030135969786,-2.6332680989138106,-5626216.0,0.9513859118122112,2.214522801691956,non-profit
JOHNSON MEMORIAL HOSPITAL (150001),General Short Term (Acute Care Hospitals),Governmental-County,,547.98,8780362.0,8780362.0,4228979.0,-8134.0,,164773921.0,,4656748.0,56200978.0,44512427.0,5811715.0,4225030.0,-2347087.0,38906469.0,0.295219,190370525.0,IN,4682475.0,4711242.0,28336273.0,6674802.0,7238.0,31476.0,1533137.0,17292322.0,15650.0,1123648.0,2954.0,1.0,2385462.0,27527068.0,2016-01-01 00:00:00,76707901.0,2053.0,,,80.0,6.0,2016-12-31,86.0,97411730.0,1210440.0,2016,2016,155993559.0,8365406.1787870005,44512427.0,-0.030597721608886155,-6265682.0,-0.08168235498974219,11.09427265071759,6.77166533680502,10.781805237642821,5.06954348807031,0.05628669578594588,0.053287328156741504,0.9467126718432585,-99.32523961661342,155993559.0,0.46553423341792055,4.43595145868785,govt
JOHNSON MEMORIAL HOSPITAL (241314),General Short Term (Critical Access Hospitals),Governmental-State,,67.3,2165273.0,5426364.0,702895.0,,,18528844.0,,1402410.0,14015029.0,7846050.0,,291419.0,2216739.0,8214225.0,0.669749,20925790.0,MN,1205839.0,567458.0,1774715.0,,1323.0,7320.0,253159.0,2939151.0,101098.0,,950.0,2.0,195178.0,,2015-10-01 00:00:00,16334096.0,141.0,106181.0,,20.0,,2016-09-30,20.0,11546895.0,,2015,2016,13102480.0,1188613.596535,7952231.0,0.1357123773485842,573357.0,0.03510185075439743,5.332766353249682,6.011269248727528,,3.6235846472938977,0.4141478559784102,0.29286036408963234,0.7071396359103677,11.284248946566697,13102480.0,0.8815496530706395,5.5574198127282335,govt
JOHNSON REGIONAL MEDICAL CENTER (040002),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,296.36,3927776.0,24532478.0,1966248.0,3766.0,,48290323.0,,2568167.0,32705638.0,9807376.0,4752201.0,2894184.0,-595469.0,18827376.0,0.395756,82641014.0,AR,2513537.0,2941188.0,11709358.0,4750276.0,6125.0,20862.0,1698968.0,5821988.0,1009296.0,982197.0,2584.0,2.0,2119025.0,12002201.0,2016-01-01 00:00:00,37757759.0,1663.0,,,49.0,8.0,2016-12-31,57.0,18261974.0,389171.0,2016,2016,23757845.0,4634048.684648,9807376.0,-0.015770771777000855,-4776215.0,-0.12649625206834972,4.649443858305565,3.8275846178600816,4.117809926024295,2.496928541749835,1.032605356251798,0.5080205820946776,0.49197941790532235,-1.81812570346063,23757845.0,0.7818907941452369,6.485372178712838,non-profit
JOHNSTON HEALTH (340090),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,1089.6,33858052.0,159104391.0,16590312.0,182502.0,,298955966.0,,20223063.0,172634252.0,11222819.0,30306961.0,49033775.0,4371506.0,71204810.0,0.212129,813816798.0,NC,20380878.0,7130191.0,130289498.0,33220557.0,33673.0,65335.0,5460694.0,29185214.0,,2732489.0,13767.0,1.0,13484249.0,69651687.0,2016-07-01 00:00:00,196219219.0,8877.0,,,155.0,24.0,2017-06-30,179.0,63165661.0,5210208.0,2016,2016,139851575.0,27638180.921242002,11222819.0,0.022278684128286128,8010608.0,0.040824787912340024,1.8656023388469012,1.6483162114583556,1.5504364811064735,0.3314667660147725,1.1376660648977317,0.5322000866174385,0.4677999133825615,,139851575.0,0.656348229558329,6.723240713602443,govt
JOHNSTON MEMORIAL HOSPITAL (490053),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,22.58,730.64,16765210.0,17779117.0,11541789.0,177811.0,,381964403.0,,14369763.0,115431909.0,10424718.0,26832673.0,16505073.0,36182852.0,41588720.0,0.140658,820656249.0,VA,14262158.0,11540536.0,96222376.0,32719721.0,31965.0,42340.0,3128400.0,89013053.0,70316.0,1801456.0,15111.0,1.0,4489208.0,39177038.0,2016-07-01 00:00:00,155016446.0,8370.0,,,102.0,14.0,2017-06-30,116.0,39077865.0,1045287.0,2016,2016,364185286.0,13534446.963408,10424718.0,0.2334129889676351,19198536.0,0.12384838186781807,2.3308902781414607,8.089407946575081,2.0819409956690076,0.6218065863773851,0.04881887787196323,0.04654652857795233,0.9534534714220477,437.15615222708914,364185286.0,0.4058400332137757,1.7415024063942621,non-profit
JOINT TOWNSHIP DISTRICT MEMORIAL HOS (360032),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,327.93,8867800.0,18816436.0,3978878.0,8417.0,33735.0,72272389.0,,3735629.0,51962012.0,6750846.0,4275554.0,3190447.0,6168836.0,19808504.0,0.418858,124056300.0,OH,3778377.0,3780876.0,26598952.0,4253625.0,4593.0,14640.0,1006872.0,35892321.0,188638.0,5944866.0,1778.0,2.0,7268719.0,18094304.0,2016-01-01 00:00:00,71686931.0,1438.0,,,34.0,6.0,2016-12-31,40.0,23312437.0,985858.0,2016,2016,53455953.0,11141183.836816,6750846.0,0.086052449364864,5352238.0,0.0746612796131557,2.628886194997632,5.504409549155371,2.404170933038634,0.7612763030289361,0.3519988877571783,0.26035442110540996,0.73964557889459,48.41608795682736,53455953.0,0.9918992853550199,1.9972776628181834,non-profit
JONES MEMORIAL HOSPITAL (330096),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,325.0,6277100.0,20370025.0,4764000.0,16493.0,,24253431.0,,2966229.0,33634440.0,632739.0,4437790.0,861324.0,-2437443.0,18412885.0,0.405707,82903191.0,NY,2906781.0,1764424.0,20383497.0,4084370.0,7013.0,25620.0,893542.0,5353198.0,125109.0,831579.0,2561.0,2.0,1173340.0,16090631.0,2016-01-01 00:00:00,35346364.0,1610.0,,,64.0,6.0,2016-12-31,70.0,7542995.0,270744.0,2016,2016,3883406.0,8269727.417378999,632739.0,-0.06895880436245154,-3656926.0,-0.10345975048522671,1.2016687642382629,0.5959905051695846,1.0161872520750028,0.10080116614360135,5.245401845699368,0.8398822005843215,0.16011779941567855,-15.126825408244011,3883406.0,1.4573758244761328,6.602850109411234,non-profit
JONES REGIONAL MEDICAL CTR (161306),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,140.12,3303000.0,12600000.0,2144680.0,,,41618000.0,,4401748.0,21458818.0,12852000.0,,886420.0,1489000.0,7610614.0,0.503476,42621331.0,IA,3666424.0,1146153.0,6088191.0,,2286.0,8052.0,146000.0,3800000.0,283574.0,346190.0,1819.0,2.0,789474.0,7140314.0,2016-01-01 00:00:00,23856457.0,303.0,494000.0,,22.0,,2016-12-31,22.0,17563000.0,55000.0,2016,2016,29018000.0,3065258.0519160004,13346000.0,0.06241496798958873,1158457.0,0.048559473856490926,5.317287314562519,5.492279745685741,5.256433545261883,3.891008174386921,0.4342132469501689,0.30275361622374936,0.6972463837762507,8.127014465360013,29018000.0,0.5732244942092364,6.278015,non-profit
JORDAN VALLEY MEDICAL CENTER (460051),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,1017.11,20739581.0,113772956.0,21494648.0,-69047.0,,331331067.0,,6985813.0,198589121.0,688487.0,16348761.0,47203163.0,46711964.0,64905554.0,0.270734,733520766.0,UT,6867899.0,12469404.0,92921999.0,18059657.0,38810.0,101470.0,9830104.0,50079835.0,,5038897.0,5833.0,1.0,17839857.0,64830953.0,2016-07-01 00:00:00,313409613.0,9857.0,,,221.0,46.0,2017-06-30,278.0,65815538.0,2580618.0,2016,2016,217558111.0,25157144.477266,688487.0,0.14904445193262147,41975886.0,0.13393298820097135,3.1734265991198183,4.700205177722732,2.5750190420915446,0.03319676516126338,0.522954329199889,0.3433814916003636,0.6566185083996364,,217558111.0,0.945910734655015,6.258199792391489,for-profit
