Hospital,Hospital type,Control type,HAC reduction adjustment amount,Total Liabilities,Total discharges,IPPS Payment amount (unadjusted),Total Inpatient Days,Number of Interns & Residents,Urban (1) and Rural (2) Indicator,Fiscal Year Begin Date,BALANCE SHEET: Total Assets (G_C1THRU4_36),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Net Revenue from Medicaid,TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),NUMBER OF BEDS: Adults & Pediatrics,Cost To Charge Ratio,Total Salaries,Total Costs,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),REIMBURSEMENT SETTLEMENT: Subtotal,BALANCE SHEET: Inventory (G_C1THRU4_7),"Donations, Land Improvements",REIMBURSEMENT SETTLEMENT: Interim payments,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),Total cost of charity care,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Bad Debt expense,BED DAYS: Total Hospital,NUMBER OF BEDS: Total Hospital,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),State,HVBP payment adjustment amount,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),Total Charges,IPPS Interim payment,Medicaid charges,FTE Employees on Payroll,Cost of Uncompensated Care,Total Days Title XVIII,Fiscal Year End Date,NUMBER OF BEDS: ICU,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
DANA-FARBER CANCER INSTITUTE (220162),Cancer (Acute Care Hospitals),Voluntary Nonprofit-Other,,584863938.0,990.0,,9752.0,3711.29,1.0,2012-10-01 00:00:00,1767247030.0,149503247.0,99284816.0,,6957483.0,30.0,0.288081,304811653.0,505328984.0,635457321.0,111296816.0,13218325.0,,106945222.0,,,26664400.0,170125061.0,,10950.0,30.0,,63872668.0,56176749.0,84911798.0,MA,,288356745.0,1754121050.0,,,,,2796.0,2013-09-30,,2012,2013,1182383092.0,,84911798.0,0.08840365378369762,-379294742.0,-0.5968846836214198,1.6949692379537193,1.445655681498918,1.4605374336941457,0.4991139900311336,0.49464842821010163,0.33094634087459746,0.6690536591254025,-45.335658599525146,1182383092.0,0.35957470020475857,6.400347471057407,non-profit
DANBURY HOSPITAL (070033),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,389502537.0,15510.0,98034533.0,80222.0,2300.9,1.0,2012-10-01 00:00:00,876149648.0,178242571.0,74619040.0,29998148.0,3984131.0,261.0,0.340517,190650711.0,392096192.0,501863239.0,37236821.0,9521995.0,,36754240.0,199169615.0,3429332.0,13488041.0,78359165.0,17114070.0,109500.0,300.0,,29780431.0,38641523.0,59531409.0,CT,75020.0,455334100.0,1151473696.0,88405853.0,146376163.0,89.83,9124971.0,38931.0,2013-09-30,39.0,2012,2013,486647111.0,49843571.896271005,258701024.0,0.07699612164659862,4702385.0,0.009369853447265541,5.810859521027311,2.1387778570636886,5.5172112158163,0.7597249026326404,0.8003798403315704,0.4445616543807594,0.5554383456192407,8.65504071025777,486647111.0,0.5728053879215849,6.725672683540287,non-profit
DANIEL DRAKE CENTER FOR POST-ACUTE C (362004),General Long Term,Voluntary Nonprofit-Other,,75330008.0,894.0,,24107.0,406.39,1.0,2013-07-01 00:00:00,29193549.0,,35816427.0,,529242.0,137.0,,27475767.0,53626246.0,51181593.0,584934.0,411723.0,,580064.0,,,,50567737.0,,50127.0,137.0,,2294438.0,-9055322.0,453226.0,OH,,15646371.0,150813949.0,,,4.37,,8761.0,2014-06-30,,2013,2013,-46136459.0,,453226.0,-0.17692536455440142,-13292921.0,-0.259720735929419,0.30941410330464264,0.5381757740117973,,0.008962750300651185,-1.632765271387646,2.580364860743721,-1.580364860743721,-20.78157629213101,-46136459.0,1.7531816018669055,1.428997733358495,non-profit
DANIELS MEMORIAL HOSPITAL (271342),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,539010.0,30.0,,2119.0,0.48,2.0,2013-07-01 00:00:00,2982486.0,,814402.0,178903.0,4146.0,25.0,1.153061,3582111.0,6788158.0,6044507.0,647415.0,191934.0,,613194.0,312219.0,79610.0,41402.0,455432.0,49447.0,9125.0,25.0,,242738.0,-710441.0,264860.0,MT,,1763480.0,5887078.0,,204140.0,,136625.0,445.0,2014-06-30,,2013,2013,2443476.0,235385.87253999998,577079.0,-0.11753497845233697,-1124013.0,-0.18595610857924394,3.872103848653586,0.8098267139770592,3.3597639164573416,0.5815577298037907,0.2205914852447906,0.18072507297603407,0.8192749270239659,-212.56029908345394,2443476.0,2.0266673506598187,7.422018855552909,non-profit
DANVILLE REGIONAL MEDICAL CENTER (490075),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,339375719.0,8946.0,40180239.0,35555.0,1043.4,1.0,2013-07-01 00:00:00,243346986.0,42418148.0,30018735.0,13138371.0,10754252.0,196.0,0.198525,59409439.0,106786222.0,159689274.0,10081654.0,3891166.0,,10179841.0,,1283855.0,934470.0,12303375.0,42874821.0,78475.0,215.0,,6300321.0,-3892708.0,30632.0,VA,-71301.0,35392684.0,537898690.0,35982305.0,80788197.0,49.91,9663489.0,18993.0,2014-06-30,19.0,2013,2013,-96028733.0,16038476.809425,30632.0,-0.024376765592910143,-5696637.0,-0.03567326005878141,2.8766646550235198,2.125974295670903,2.4844441464232374,0.00248972334826826,-3.534105974302504,1.3946164880792893,-0.3946164880792894,0.05613444803041625,-96028733.0,0.6562204719478218,5.319653676279164,for-profit
DANVILLE STATE (394004),Psychiatric,Governmental-State,,,69.0,,60755.0,390.0,2.0,2013-07-01 00:00:00,,,,,,177.0,,19156297.0,39353139.0,,1028722.0,,,1046885.0,,,,,,64605.0,177.0,,496631.0,-40502183.0,,PA,,,37364325.0,,,,,559.0,2014-06-30,,2013,2013,,,0.0,,,,,,,,,,,,,,,govt
DARDANELLE HOSPITAL (041302),General Short Term (Critical Access Hospitals),Governmental-County,,1480665.0,318.0,,1781.0,122.64,2.0,2013-07-01 00:00:00,4952244.0,4756260.0,3121726.0,,,25.0,0.475249,5070598.0,11191816.0,11004437.0,2577359.0,167857.0,,2934168.0,,,154944.0,974297.0,,9125.0,25.0,,198334.0,-1477194.0,343570.0,AR,,4188097.0,23549371.0,,,,-37787.0,1434.0,2014-06-30,,2013,2013,3471579.0,,343570.0,-0.13423621762748972,-1361924.0,-0.12376135189832974,4.29858349148155,2.0405502634207022,3.967266654829072,0.3526337451516324,0.4265105302227027,0.2989887008798436,0.7010112991201565,,3471579.0,2.222111228768211,3.52511303041971,govt
DAUTERIVE HOSPITAL (190003),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,78803885.0,800.0,3097070.0,2881.0,267.63,2.0,2013-01-01 00:00:00,9440401.0,4706033.0,14833256.0,923390.0,,70.0,0.157813,5153636.0,14013749.0,13820703.0,760349.0,2040206.0,,757935.0,,202153.0,132002.0,2485820.0,38486371.0,9480.0,79.0,,695079.0,-19835380.0,-24963.0,LA,11642.0,7927939.0,88799695.0,3012836.0,20598260.0,,6251825.0,1183.0,2013-04-30,9.0,2013,2013,-69363484.0,3250673.20538,0.0,-1.435193274900705,-19921013.0,-1.4413892694170478,3.18926511171364,-2.012261145215663,2.3154254933985565,0.0,-1.1361004444355765,8.347514581213234,-7.347514581213234,,-69363484.0,1.463995332401664,0.9317376441153581,for-profit
DAUTERIVE HOSPITAL (190003),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,22312934.0,1416.0,5176375.0,5000.0,305.58,2.0,2013-05-01 00:00:00,21709823.0,10470620.0,5858494.0,,,70.0,0.136702,13506363.0,24749350.0,29295370.0,2306414.0,2147666.0,,2260957.0,,,484140.0,8927129.0,,19355.0,79.0,,239280.0,-603111.0,1268224.0,LA,13685.0,10461612.0,181045720.0,5228772.0,,,-8535.0,1990.0,2013-12-31,9.0,2013,2013,-603111.0,,1268224.0,-0.0205872463805714,-2032923.0,-0.06939400321620788,1.1718898651514948,0.7307620400690973,0.8770799660226709,0.14206403872958484,-36.996397014811535,1.0277805581372081,-0.027780558137208214,,-603111.0,1.349406211188364,5.00049500776138,for-profit
DAVIE COUNTY HOSPITAL (341313),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,6661102.0,46.0,,1569.0,119.77,1.0,2013-07-01 00:00:00,1131854.0,,23674007.0,,2033.0,25.0,0.67901,2957556.0,6175248.0,6755738.0,524348.0,169235.0,,375907.0,,,,4192368.0,,4563.0,25.0,,519160.0,-3523491.0,786208.0,NC,,707285.0,9094486.0,,,,-29067.0,188.0,2013-12-30,,2013,2013,-5529248.0,,786208.0,-0.5215553060228209,-3532067.0,-0.5228247454238161,0.16870775657098805,4.9940091137037586,,0.18753315548635044,-1.2047030626949633,5.885124759907196,-4.885124759907196,-1482.0004918839154,-5529248.0,5.968736250435127,0.2853652108829739,non-profit
DAVIESS COMMUNITY HOSPITAL (150061),General Short Term (Acute Care Hospitals),Governmental-City-County,,25887378.0,1817.0,5618349.0,6331.0,279.41,2.0,2013-01-01 00:00:00,52095584.0,17067408.0,6051772.0,2544601.0,960960.0,37.0,0.427918,22645601.0,41522124.0,49224083.0,2653858.0,1219093.0,,2713407.0,,419428.0,2036953.0,6834449.0,4040562.0,15330.0,42.0,,3193596.0,-2080172.0,2884134.0,IN,-33497.0,12815100.0,97032833.0,5599191.0,12576755.0,,2044084.0,3106.0,2013-12-31,5.0,2013,2013,26208206.0,5381819.84609,2884134.0,-0.04225923314813198,-4418436.0,-0.08976167214735112,1.875074347617489,1.0031143695709779,1.3986575947819642,0.42199949110747625,0.9877584906040497,0.4969207754730228,0.5030792245269772,-1.2746003996003996,26208206.0,0.9448801456952666,8.133829727887964,govt
DAVIS COUNTY HOSPITAL (161327),Critical Access Hospitals,Governmental-County,,14584064.0,259.0,,1492.0,134.42,2.0,2013-07-01 00:00:00,23412715.0,,2894320.0,1611883.0,576377.0,25.0,0.703188,7537722.0,18079883.0,19123970.0,3558671.0,496874.0,,3351123.0,1467138.0,91258.0,229420.0,4102730.0,842697.0,9125.0,25.0,,2161031.0,-1024616.0,4008889.0,IA,,10294185.0,25711302.0,,2950704.0,,683832.0,1115.0,2014-06-30,,2013,2013,8828651.0,2074899.6443520002,5476027.0,-0.05357757829571998,-3841722.0,-0.2008851718550071,2.5091061317707966,1.4328491029144008,2.3320791278002697,0.9771271811696115,1.6519017458046534,0.6229121227503944,0.37708787724960563,-2.9159577845750264,8828651.0,0.8168198348632356,6.607413831228061,govt
DAVIS HOSPITAL & MEDICAL CENTER (460041),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,10411994.0,5166.0,11429179.0,19849.0,602.83,1.0,2013-04-01 00:00:00,296095977.0,31043989.0,21368282.0,8883277.0,,141.0,0.2745,32271161.0,99619687.0,166795254.0,7209512.0,3979796.0,,7090729.0,,460213.0,1473050.0,9120122.0,12103580.0,62050.0,170.0,,9227099.0,52512457.0,520338.0,UT,19998.0,28530368.0,362912726.0,10284813.0,32150245.0,,3762830.0,4446.0,2014-03-31,14.0,2013,2013,285683983.0,8825242.252500001,520338.0,0.31483184167818107,52368343.0,0.31396782428833375,3.1282879768494327,8.157903699095254,2.5303961942614364,0.057053842042902495,0.03644584442803712,0.03516425351500132,0.9648357464849987,,285683983.0,0.5633148268002304,7.805740021589007,for-profit
DAVIS MEMORIAL HOSPITAL (510030),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,38396236.0,3727.0,11219559.0,13779.0,595.61,2.0,2013-01-01 00:00:00,77312047.0,21120719.0,11320487.0,7050785.0,824098.0,90.0,0.370826,34073721.0,58771230.0,70920163.0,7689297.0,1658767.0,,7759626.0,,4322133.0,283523.0,13176819.0,9234284.0,32850.0,90.0,,5765530.0,-481302.0,1673620.0,WV,-28123.0,26821263.0,158487310.0,9762144.0,31262749.0,,7472684.0,6635.0,2013-12-31,,2013,2013,38915811.0,11593040.160674,1673620.0,-0.006786532625425579,-9157695.0,-0.12912681827874536,2.035488458936865,0.9503122111641664,1.8880864190363396,0.12701244511289106,0.9866487428464487,0.4966397539571032,0.5033602460428968,-4.116215547180069,38915811.0,0.9173235705426348,6.264762549526359,non-profit
DAVIS REGIONAL MEDICAL CENTER (340144),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,22822683.0,3689.0,11359272.0,16258.0,314.2,2.0,2012-10-01 00:00:00,42971679.0,18571238.0,17027136.0,6248262.0,,78.0,0.175355,17447310.0,50949104.0,74254133.0,3752498.0,1749163.0,,3920229.0,,,420246.0,7645529.0,11621964.0,37230.0,102.0,,2849196.0,15170104.0,-561734.0,NC,6832.0,11007525.0,290548764.0,10699008.0,54334443.0,,1917878.0,6359.0,2013-09-30,24.0,2012,2013,20148996.0,9527816.252265,0.0,0.20429979298256704,8933774.0,0.1203134915062573,1.4397336011674273,4.211250784608887,1.1559848899925695,0.0,1.1326957928821864,0.531109873551834,0.468890126448166,,20148996.0,1.727978397120578,4.360929107514029,for-profit
DAY KIMBALL HOSPITAL (070003),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,80914496.0,3305.0,12436940.0,14794.0,709.84,2.0,2012-10-01 00:00:00,96999419.0,40639518.0,15625149.0,9889060.0,1021471.0,89.0,0.46046,48085236.0,98619515.0,105026305.0,7623511.0,2126383.0,,7643861.0,2705332.0,651124.0,489720.0,23572485.0,2804585.0,34411.0,98.0,,4656951.0,886914.0,5285678.0,CT,-13554.0,32034489.0,214176155.0,10701258.0,26576688.0,,1807216.0,5707.0,2013-09-30,9.0,2012,2013,16084923.0,12237501.756479999,7991010.0,0.00844468440549251,-5598287.0,-0.05330366521034897,1.3589780203487243,0.9482435559933541,1.2479968064461595,0.22423083523014226,5.030455912036383,0.834175058306277,0.16582494169372292,-0.9215494125628628,16084923.0,1.0827518977201296,6.721619422637186,non-profit
DAYSTAR INC (101993),Religious Non-Medical,Voluntary Nonprofit-Church,,249636.0,28.0,,1332.0,12.0,1.0,2012-10-01 00:00:00,4294956.0,560428.0,438716.0,,,4.0,,852786.0,1314067.0,790310.0,,14076.0,,,252738.0,,9960.0,249636.0,,1460.0,4.0,,108530.0,382396.0,240486.0,FL,,624896.0,1299925.0,,,,,868.0,2013-09-30,,2012,2013,4045320.0,,493224.0,0.48385570219281043,-628486.0,-0.7952398425934127,2.5032287009886396,4.25258376195741,2.4069445112083194,0.9633466326972071,0.06170982765269497,0.05812306342602811,0.9418769365739719,,4045320.0,0.18400886993952906,1.8014159501818945,non-profit
DAYTON GENERAL HOSPITAL (501302),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,7875554.0,93.0,,6347.0,88.59,2.0,2013-01-01 00:00:00,9432048.0,,3301858.0,1762220.0,349249.0,25.0,0.910156,5382912.0,10944515.0,10454030.0,1312320.0,171247.0,,1173077.0,,46240.0,35773.0,1550296.0,450933.0,9125.0,25.0,,640656.0,157136.0,1630662.0,WA,,4947244.0,12024877.0,,1887146.0,,451274.0,759.0,2013-12-31,,2013,2013,1556494.0,1717597.254776,1630662.0,0.015031141100609047,-1112827.0,-0.10644957016576383,3.1911609137867867,3.283022080944542,3.057625124492355,1.0518391326559573,5.05980363560669,0.8349781510865932,0.1650218489134067,-1.3519609218637705,1556494.0,1.1083520779368383,3.166105265580773,govt
DCH REGIONAL MEDICAL CENTER (010092),General Short Term (Acute Care Hospitals),Governmental-City-County,,153084012.0,31450.0,124839785.0,149856.0,3776.36,1.0,2012-10-01 00:00:00,523032592.0,173381923.0,348334438.0,32061000.0,2749248.0,415.0,0.221145,195618171.0,380337021.0,415490415.0,37241492.0,9494036.0,,37862530.0,,,3075344.0,50526908.0,49525232.0,192355.0,527.0,,28290276.0,17132872.0,46891014.0,AL,51198.0,136965134.0,1719852253.0,112000958.0,219210568.0,40.83,10560016.0,68130.0,2013-09-30,96.0,2012,2013,369948580.0,48477321.06036,46891014.0,0.04123530021745508,-16806214.0,-0.04044910157554417,2.7107365049925476,8.161162840203877,2.4619704415714496,0.9280404413426604,0.41379807972232246,0.2926854164376816,0.7073145835623185,4.177164810158996,369948580.0,0.7943872358149336,1.1927916670702539,govt
DCHSA-D.B.A.-SETON MEDICAL CTR (450056),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,854437298.0,20591.0,72568386.0,105416.0,1862.73,1.0,2013-07-01 00:00:00,1182877886.0,116919610.0,228113522.0,123546339.0,,303.0,0.183707,124037224.0,338270646.0,448030877.0,13640180.0,11486288.0,,13334635.0,,28962894.0,345875.0,821983899.0,25715610.0,149555.0,411.0,,10726524.0,75727906.0,11560.0,TX,51133.0,1012922023.0,1841362414.0,64711330.0,143726478.0,,33516709.0,31146.0,2014-06-30,64.0,2013,2013,328440588.0,26403560.093946002,11560.0,0.16902385502327777,71679714.0,0.15998833491112266,1.2322893723737038,0.36965807769429315,1.2178947315365845,1.406353581142348e-05,2.6014972851041174,0.722337705449335,0.27766229455066505,,328440588.0,0.37876342292191606,1.9640697889009842,non-profit
DCHSA-D.B.A.-SETON NORTHWEST (450867),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,163947652.0,5204.0,9456722.0,19926.0,457.44,1.0,2013-07-01 00:00:00,419690272.0,30225236.0,63680584.0,51772384.0,,80.0,0.166754,29991759.0,69727039.0,103794333.0,2777194.0,2063469.0,,2716413.0,,15740236.0,,163947652.0,21458977.0,39055.0,107.0,,2831170.0,9142228.0,2913.0,TX,3090.0,385495197.0,418142827.0,7940432.0,57183005.0,,19289211.0,4656.0,2014-06-30,15.0,2013,2013,255742620.0,9535494.81577,2913.0,0.08808022303105893,8682877.0,0.08365463459358614,2.351331002898413,0.4442010856001768,,1.776786653827772e-05,0.6410650364026145,0.3906396286450023,0.6093603713549978,,255742620.0,0.24731174374229956,1.629921186024299,non-profit
DCHSA-D.B.A.-SETON SOUTHWEST (450865),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,59536164.0,908.0,384339.0,3840.0,148.58,1.0,2013-07-01 00:00:00,148038757.0,10214312.0,18725422.0,9621664.0,,33.0,0.20357,10100859.0,23708631.0,37993689.0,870842.0,661041.0,,853075.0,,4983562.0,54470.0,59536164.0,9490752.0,12045.0,33.0,,1661928.0,3621335.0,1250.0,TX,91.0,129580321.0,116464433.0,280814.0,10862053.0,,6910412.0,94.0,2014-06-30,,2013,2013,88502593.0,2211188.12921,1250.0,0.0953141191422607,2971895.0,0.07822075397837783,2.1764976493950803,0.37536860789351495,2.1644795590122334,2.0995642245274654e-05,0.6727053070637151,0.4021660624994305,0.5978339375005696,,88502593.0,0.2566469063233218,2.0289897338495226,non-profit
DE SMET MEMORIAL HOSPITAL (431332),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,-551285.0,40.0,,471.0,25.38,2.0,2013-07-01 00:00:00,1278853.0,,1138209.0,52798.0,,6.0,0.586133,1622039.0,3972946.0,3753357.0,839930.0,47131.0,,814838.0,,49513.0,42554.0,-551285.0,62000.0,2190.0,6.0,,95810.0,-80077.0,26673.0,SD,,843280.0,6778233.0,,98903.0,,85063.0,423.0,2014-06-30,,2013,2013,1278853.0,57970.312099,26673.0,-0.02133476778254773,-156974.0,-0.041822294015730455,inf,inf,inf,inf,0.0,0.0,1.0,,1278853.0,2.9349401377640745,3.29759912283245,non-profit
DEACONESS HOSPITAL (150082),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,349466871.0,21977.0,88188499.0,104716.0,3409.5,1.0,2012-10-01 00:00:00,869772687.0,152992191.0,77039261.0,27217059.0,,385.0,0.268368,194152645.0,409621175.0,544717141.0,28685483.0,5518992.0,,28570670.0,4351163.0,17179740.0,5393761.0,75347810.0,37354077.0,171674.0,468.0,,39169619.0,63648203.0,43365528.0,IN,-33110.0,142020242.0,1526343695.0,78728703.0,162160293.0,18.15,26889691.0,49741.0,2013-09-30,67.0,2012,2013,520305816.0,43518633.511824,47716691.0,0.11684633768482788,17956121.0,0.03296411962920036,1.88486224085345,2.524741369390829,1.7400305197987838,0.5755380017017084,0.671656668546638,0.401791038306081,0.598208961693919,,520305816.0,0.6262752890974604,7.070643382729229,non-profit
DEACONESS HOSPITAL (370032),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,105139099.0,7390.0,22323236.0,37397.0,745.63,1.0,2012-11-01 00:00:00,140583216.0,42423227.0,27961886.0,9643858.0,,203.0,0.171494,45376389.0,106231239.0,150320094.0,7836953.0,3360312.0,,7903948.0,,6710944.0,1548140.0,101163471.0,29133080.0,85045.0,233.0,,11750796.0,-3267370.0,-588918.0,OK,1702.0,26342731.0,619447323.0,19577318.0,77035551.0,,11643716.0,13863.0,2013-10-31,30.0,2012,2013,35444117.0,13211134.783194,0.0,-0.021736082735552307,-5661453.0,-0.037662649412659364,0.2603976587556985,0.2441050683205601,0.21187765492941618,0.0,2.966334272059874,0.7478780326095258,0.25212196739047427,,35444117.0,1.0692606007818173,5.375892527421076,for-profit
DEACONESS MEDICAL CENTER (500044),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,235788395.0,11714.0,53292859.0,59901.0,1146.18,1.0,2012-10-01 00:00:00,198169606.0,83468271.0,43686696.0,36327972.0,,203.0,0.232806,81437461.0,213093311.0,251399897.0,14613037.0,7604954.0,,14570458.0,,30715651.0,1014863.0,229847857.0,1216740.0,105120.0,288.0,,16133512.0,-11314712.0,-496627.0,WA,-134605.0,48978237.0,915325643.0,49611294.0,150650336.0,9.02,30952476.0,19051.0,2013-09-30,68.0,2012,2013,-37618789.0,35072302.122816004,0.0,-0.04500682830430913,-24713972.0,-0.09830541816013552,0.21308981358046772,0.14084092156665182,0.1755875409358287,0.0,-6.2678358678691115,1.1898312751350981,-0.18983127513509818,,-37618789.0,1.2686097634972338,5.7546099846964855,for-profit
DEACONESS WOMENS HOSPITAL (150149),General Short Term (Acute Care Hospitals),Proprietary-Other,,11769219.0,3687.0,803574.0,22418.0,405.23,1.0,2013-01-01 00:00:00,18026900.0,21037090.0,21585353.0,5256983.0,,50.0,0.422275,24169212.0,46243670.0,65281003.0,396828.0,498198.0,,390569.0,,459695.0,531431.0,10294339.0,2234518.0,27010.0,74.0,,1213515.0,8073610.0,,IN,930.0,12147126.0,109510793.0,561237.0,39363407.0,,1400673.0,110.0,2013-12-31,24.0,2013,2013,6257681.0,16622182.690925,0.0,0.12367472356391337,7484012.0,0.1146430302242752,1.179981152748127,2.8810938711072174,1.079962200584224,0.0,1.8807636566964663,0.6528698223210868,0.3471301776789132,,6257681.0,3.621310541468583,3.0243194540297766,for-profit
DEARBORN COUNTY HOSPITAL (150086),General Short Term (Acute Care Hospitals),Governmental-County,,40691257.0,4129.0,15033870.0,16709.0,605.53,1.0,2013-01-01 00:00:00,130537282.0,30130937.0,13021201.0,5418445.0,,70.0,0.357367,32377904.0,68805725.0,80583334.0,4288565.0,1223228.0,,4383164.0,,630817.0,,40691257.0,9180365.0,28470.0,78.0,,5015308.0,1645965.0,2618576.0,IN,2868.0,61755616.0,192534954.0,13494888.0,21231242.0,,3846866.0,8149.0,2013-12-31,8.0,2013,2013,89846025.0,7587345.259814,2618576.0,0.020425625477347463,-4918204.0,-0.061032520694663736,1.5176630203387425,0.4248023598779463,,0.0643523005445617,0.4528999140473939,0.31172134409846225,0.6882786559015378,,89846025.0,0.6173204525585265,6.18862530422501,govt
DEBORAH HEART AND LUNG CENTER (310031),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,73888920.0,3895.0,37406201.0,16622.0,818.9,1.0,2013-01-01 00:00:00,85688412.0,45938214.0,49879336.0,459703.0,1386610.0,56.0,0.17726,63121338.0,122589371.0,140685499.0,15643236.0,3949858.0,,15313123.0,,9054467.0,1975174.0,34728008.0,800165.0,30521.0,80.0,,6998879.0,10439509.0,10671977.0,NJ,83795.0,36420250.0,691577495.0,35217308.0,24687199.0,27.53,9195166.0,8317.0,2013-12-31,24.0,2013,2013,11799492.0,4376052.89474,10671977.0,0.07420458451087414,-10119374.0,-0.07192904792554349,1.048728449958892,2.04419504856138,0.878115957586741,0.3073017317895112,6.262042467590978,0.8622976931816638,0.13770230681833617,-2.2504489366151983,11799492.0,1.6418264233908315,2.8205166764850276,non-profit
DECATUR CO. MEMORIAL HOSPITAL (151332),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,15763513.0,1168.0,,4482.0,369.74,1.0,2013-01-01 00:00:00,63691353.0,,10495362.0,2226915.0,,22.0,0.442568,23723550.0,38972296.0,48518183.0,3676208.0,400310.0,,4504125.0,9341902.0,956101.0,,6447303.0,7083007.0,9125.0,25.0,,2284199.0,2989.0,6172812.0,IN,,24565498.0,88059445.0,,20502577.0,,3851353.0,2072.0,2013-12-31,3.0,2013,2013,47927840.0,9073784.497736,15514714.0,6.160576953180626e-05,2989.0,6.160576953180626e-05,3.8101975353105013,2.5857576416061105,,0.9574254537129712,0.32890096862282964,0.2474984791106573,0.7525015208893427,,47927840.0,0.7617703301105881,4.622821299541645,non-profit
DECATUR COMMUNITY HOSPITAL (450271),General Short Term (Acute Care Hospitals),Governmental-City,,130810364.0,4330.0,18200533.0,17503.0,970.58,1.0,2013-01-01 00:00:00,200808303.0,50514507.0,103387545.0,7342155.0,7264389.0,117.0,0.276144,54017702.0,134201963.0,151644928.0,8962090.0,6573181.0,,8826349.0,20455860.0,7182166.0,1324429.0,24317470.0,19598509.0,50370.0,138.0,,18989010.0,21884749.0,33242490.0,TX,-2399.0,108368149.0,485984766.0,15689348.0,30624583.0,,12517760.0,7719.0,2013-12-31,21.0,2013,2013,69997939.0,8456794.847952,53698350.0,0.14431573339531673,1536797.0,0.010134180023482223,4.456390775849626,6.51855575436096,4.1316197367571545,1.3670209113036842,1.8687745077751503,0.6514190999363209,0.34858090006367914,2.825537977109981,69997939.0,0.7551725986151081,1.4667620553326806,govt
DECATUR COUNTY GENERAL HOSPITAL (440070),General Short Term (Acute Care Hospitals),Governmental-County,,2949758.0,558.0,1858396.0,2758.0,101.03,2.0,2013-07-01 00:00:00,2951805.0,3831312.0,2171983.0,551788.0,73009.0,40.0,0.472778,4116970.0,7494717.0,6576292.0,955973.0,173347.0,,1045494.0,,124316.0,29197.0,1614013.0,830693.0,14600.0,40.0,,532184.0,-328855.0,118866.0,TN,,1064242.0,15852495.0,1834006.0,2653390.0,,449622.0,2117.0,2014-06-30,,2013,2013,2047.0,1254464.4174199998,118866.0,-0.05000614327952591,-2080464.0,-0.31635821523740126,0.6593763495089568,1.2155998743504544,0.5338854148014917,0.07364624696331443,1441.0151441133366,0.9993065260069686,0.0006934739930313825,-21.206700543768576,2047.0,2.2278883598340675,3.02778244581104,govt
