Hospital,Hospital type,Control type,HAC reduction adjustment amount,Total Liabilities,Total discharges,IPPS Payment amount (unadjusted),Total Inpatient Days,Number of Interns & Residents,Urban (1) and Rural (2) Indicator,Fiscal Year Begin Date,BALANCE SHEET: Total Assets (G_C1THRU4_36),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Net Revenue from Medicaid,TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),NUMBER OF BEDS: Adults & Pediatrics,Cost To Charge Ratio,Total Salaries,Total Costs,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),REIMBURSEMENT SETTLEMENT: Subtotal,BALANCE SHEET: Inventory (G_C1THRU4_7),"Donations, Land Improvements",REIMBURSEMENT SETTLEMENT: Interim payments,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),Total cost of charity care,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Bad Debt expense,BED DAYS: Total Hospital,NUMBER OF BEDS: Total Hospital,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),State,HVBP payment adjustment amount,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),Total Charges,IPPS Interim payment,Medicaid charges,FTE Employees on Payroll,Cost of Uncompensated Care,Total Days Title XVIII,Fiscal Year End Date,NUMBER OF BEDS: ICU,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
PRESENTATION MEDICAL CENTER (351316),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,1132824.0,92.0,,1944.0,70.22,2.0,2016-10-01 00:00:00,5064968.0,,1083183.0,2644566.0,7481.0,25.0,0.974827,3939974.0,9147257.0,9279802.0,1186479.0,196359.0,,1157330.0,,92811.0,28386.0,896290.0,392669.0,9125.0,25.0,,245678.0,158934.0,752798.0,ND,,2393919.0,9383465.0,,2957976.0,,432303.0,491.0,2017-09-30,,2016,2017,3932144.0,2883514.870152,752798.0,0.017126874043217732,-591778.0,-0.06377054165595343,2.670920126298408,2.0248345959455087,2.4201698111102434,0.839904495196867,0.2880932132699108,0.2236586687220926,0.7763413312779074,-46.26386846678252,3932144.0,1.8321541221978106,8.56715993511715,non-profit
PRESTON MEMORIAL HOSPITAL (511312),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,43346249.0,598.0,,2908.0,291.7,2.0,2017-07-01 00:00:00,49578917.0,,4147516.0,788922.0,1294220.0,25.0,0.668804,17644747.0,33578885.0,37850013.0,5740448.0,563154.0,,5185997.0,,83271.0,847584.0,6710850.0,2647345.0,9125.0,25.0,,3042452.0,-404854.0,3338281.0,WV,,8896535.0,50207384.0,,1479562.0,,1851688.0,1610.0,2018-06-30,,2017,2017,6232668.0,989536.983848,3338281.0,-0.010696271095072015,-1850399.0,-0.04888767145205472,1.3256942116125379,1.0551484536236095,1.1154767279852775,0.49744533106834454,6.954686018892712,0.8742879357368778,0.12571206426312218,0.9210590162414427,6232668.0,0.7634296045635688,9.125947434560832,non-profit
PREVOST MEMORIAL HOSPITAL (191308),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,591382.0,35.0,,107.0,61.33,2.0,2017-09-01 00:00:00,25843636.0,,2447510.0,1877100.0,,25.0,0.814139,2827619.0,6600582.0,6907143.0,605894.0,246048.0,,537614.0,18089732.0,129982.0,,329800.0,792044.0,9125.0,25.0,,418444.0,1112005.0,2172127.0,LA,,21829362.0,8107442.0,,2516526.0,,757546.0,44.0,2018-08-31,,2017,2017,25252254.0,2048801.9611139998,20261859.0,0.1609934816754192,-71471.0,-0.010347404129319459,66.18969678593086,17.379144936325044,,6.586194663432384,0.02341897875730222,0.022883080383890253,0.9771169196161097,,25252254.0,0.2672666880155718,2.822110226311639,govt
PRIMARY CHILDRENS HOSPITAL (463301),Childrens,Voluntary Nonprofit-Other,,-487126570.0,13181.0,,70676.0,2753.0,1.0,2017-01-01 00:00:00,379475454.0,,158951757.0,123850651.0,,167.0,0.453349,175784212.0,426991319.0,567623176.0,116108.0,7608017.0,,211709.0,,7370672.0,87507.0,-487126570.0,9812251.0,105485.0,289.0,,11492163.0,67861800.0,12880.0,UT,,140066101.0,941860015.0,,343473843.0,132.39,11816371.0,148.0,2017-12-31,44.0,2017,2017,379475454.0,155713523.250207,12880.0,0.11955431502677051,42996601.0,0.07574849445541315,inf,inf,inf,inf,0.0,0.0,1.0,,379475454.0,1.4958099924955883,3.571040589378323,non-profit
PRINCE GEORGES HOSPITAL (210003),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,39082000.0,12084.0,75653491.0,68882.0,1466.7,1.0,2017-07-01 00:00:00,217800000.0,86996769.0,35141000.0,80719980.0,,196.0,0.753964,117682813.0,248724958.0,299545068.0,6480564.0,3818000.0,,10495876.0,,3526369.0,213000.0,39082000.0,8750737.0,88695.0,243.0,,7622902.0,-8468035.0,2000.0,MD,,192517000.0,329889903.0,70000547.0,84083312.0,45.81,10124110.0,24184.0,2018-06-30,24.0,2017,2017,178718000.0,63395790.248767994,2000.0,-0.02826965256526941,-43848092.0,-0.1463822866213908,4.92597615270457,0.6825527608617779,4.82283404124661,5.1174453712706614e-05,0.21867970769592318,0.1794398530762167,0.8205601469237833,,178718000.0,1.3753217079889808,8.52409060641416,non-profit
PRINCETON BAPTIST MEDICAL CENTER (010103),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,67483505.0,13658.0,63382502.0,71252.0,1065.0,1.0,2017-01-01 00:00:00,146476999.0,64414499.0,82887457.0,11138608.0,1147635.0,221.0,0.116,69373336.0,216972039.0,249834757.0,13829734.0,7354810.0,,13847614.0,,12202132.0,671966.0,26045769.0,8589240.0,101590.0,278.0,,6991784.0,20442720.0,1328515.0,AL,-154657.0,44304137.0,1870455612.0,57821213.0,170156433.0,50.51,13480749.0,21013.0,2017-12-31,12.0,2017,2017,78993494.0,19738146.228,1328515.0,0.08182496401011169,15196137.0,0.060824751457620445,1.7010109012331331,4.018260777786979,1.3928312502502807,0.05100694089700327,0.854291937004331,0.46071059252108243,0.5392894074789175,19.333604325417053,78993494.0,1.7056244919381507,3.0141443113642636,non-profit
PRINCETON COMMUNITY HOSPITAL (510046),General Short Term (Acute Care Hospitals),Governmental-City,187421.0,83014498.0,5362.0,19147959.0,21099.0,949.32,2.0,2017-07-01 00:00:00,167639134.0,42426687.0,14463598.0,18592154.0,1054034.0,92.0,0.275622,53892788.0,107560693.0,127578518.0,10748326.0,4840188.0,,10977566.0,35138790.0,1250972.0,13957187.0,23365625.0,5853430.0,37960.0,104.0,,5845619.0,-6924386.0,16674619.0,WV,-119469.0,93547716.0,390246689.0,16451210.0,95354831.0,,2980970.0,10087.0,2018-06-30,1.0,2017,2017,84624636.0,26281889.229882,51813409.0,-0.05427548547005382,-16245041.0,-0.1273336707046558,4.003647067005484,1.036301618296108,3.199158635816504,0.7136389033034639,0.9809731766527184,0.495197607021759,0.504802392978241,-9.866306020488903,84624636.0,0.7610306433580121,8.820662604145939,govt
PRINCETON HEALTHCARE SYSTEM (310010),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,422423449.0,13572.0,63639449.0,55593.0,1966.81,1.0,2017-01-01 00:00:00,718926785.0,134227195.0,156869265.0,35057445.0,8575052.0,168.0,0.199601,162579062.0,374442880.0,431135985.0,23919400.0,4035133.0,,22876093.0,,6185494.0,5049772.0,77153049.0,11751000.0,75190.0,206.0,,37777155.0,16790342.0,40195429.0,NJ,-14469.0,103422040.0,1875954644.0,57433441.0,217435025.0,38.32,8582457.0,24034.0,2017-12-31,38.0,2017,2017,296503336.0,43400248.425025,40195429.0,0.038944422604854013,3404184.0,0.00789584752476646,1.3404789744602317,2.771828719303109,1.2227272443892658,0.5209830268665079,1.4246836298664782,0.5875750602337065,0.41242493976629346,4.802459390333726,296503336.0,0.5996938686878943,2.748377669774892,non-profit
PROCTOR HOSPITAL (140013),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,61909513.0,3224.0,13540711.0,12120.0,525.9,1.0,2017-01-01 00:00:00,94333549.0,25196120.0,17999986.0,3351509.0,,94.0,0.156015,29827203.0,80371222.0,116460368.0,10241815.0,2404479.0,,10103497.0,272086.0,1711902.0,523084.0,23224951.0,5578166.0,40150.0,110.0,,2454336.0,23037790.0,5467610.0,IL,-59377.0,41907591.0,515149757.0,11476321.0,47886684.0,,2688428.0,6361.0,2017-12-31,16.0,2017,2017,32424036.0,7471041.00426,5739696.0,0.1978165653744113,43287997.0,0.37169723695188733,1.8044210728367092,3.0915242835173258,1.6783685786893587,0.2354196570748416,1.9093709678832087,0.6562830896990847,0.34371691030091533,,32424036.0,1.2345593824737793,6.470025476686482,non-profit
PROFESSIONAL HOSPITAL GUAYNABO  INC (400122),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,1763960.0,1441.0,986163.0,5955.0,86.25,1.0,2017-07-01 00:00:00,9317426.0,2342304.0,5025860.0,,730.0,42.0,0.658618,2342304.0,9973935.0,14412502.0,97039.0,375516.0,,96544.0,,,87508.0,1119362.0,50355.0,16790.0,46.0,,,3103440.0,1207199.0,PR,,7613580.0,15143736.0,861076.0,,,24337.0,609.0,2018-06-30,4.0,2017,2017,7553466.0,,1207199.0,0.21532971860125327,2849429.0,0.19770536718745987,6.801713833415821,8.340911161894008,6.38806391498014,1.078470593069981,0.23352987886620527,0.18931838041965668,0.8106816195803433,,7553466.0,1.5468329987273308,2.8676688168791014,for-profit
PROFESSIONAL REHAB HOSPITAL (192028),General Long Term,Proprietary-Corporation,,7120929.0,485.0,,10523.0,106.0,2.0,2017-01-01 00:00:00,1727710.0,5068353.0,1442955.0,,,40.0,,5068353.0,11408512.0,10889125.0,267561.0,68260.0,,257793.0,,,43695.0,7120929.0,,14600.0,40.0,,42711.0,-451197.0,4338.0,LA,,1559248.0,36748560.0,,,,,9436.0,2017-12-31,,2017,2017,-5393219.0,,4338.0,-0.04143556070850504,-544011.0,-0.04995911058051037,0.2189669353535192,0.1398828720241418,0.20324496986278054,0.0006091901772928785,-1.3203485710481997,4.12159968976275,-3.1215996897627494,,-5393219.0,6.302634701425586,7.5464065060933985,for-profit
PROGRESS WEST HEALTHCARE CENTER (260219),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,10166462.0,3199.0,6719744.0,11665.0,349.24,1.0,2017-01-01 00:00:00,70730195.0,22288025.0,22136374.0,4028834.0,967537.0,72.0,0.313956,22973566.0,61516958.0,66456623.0,2757772.0,1100791.0,,2746278.0,,2100337.0,,10126462.0,6190800.0,26280.0,72.0,,6982618.0,-4749783.0,368630.0,MO,34868.0,11885951.0,195941491.0,5622978.0,13962442.0,,4049187.0,2845.0,2017-12-31,,2017,2017,60563733.0,4383592.440552,368630.0,-0.07147192838853698,1275075.0,0.019186575279336718,1.1737516024846586,2.3986210583716208,,0.03640264487241447,0.16786386004310533,0.14373581184103904,0.856264188158961,8.53475681033387,60563733.0,0.9395792419347918,3.002145834724332,non-profit
PROMISE HOSPITAL OF BATON ROUGE  INC (192049),General Long Term,Proprietary-Corporation,,3046592.0,344.0,,8943.0,77.0,1.0,2017-01-01 00:00:00,1859189.0,4715226.0,1464468.0,,,40.0,,4715226.0,12243885.0,10332084.0,3663.0,,,3590.0,,,29664.0,3046592.0,,14036.0,40.0,,78736.0,-1891959.0,69387.0,LA,,1563519.0,34408641.0,,,,,5254.0,2017-12-31,,2017,2017,-1187403.0,,69387.0,-0.18311494563923406,-2208735.0,-0.21377439440097468,0.5132026211583304,-0.11754248681805768,,0.022775284645925677,-2.565760740035186,1.6386671823036818,-0.6386671823036819,,-1187403.0,5.557306976321396,7.055179082096707,for-profit
PROMISE HOSPITAL OF BATON ROUGE (192004),General Long Term,Proprietary-Corporation,,22455571.0,569.0,,13967.0,198.0,1.0,2017-09-01 00:00:00,16861649.0,7814261.0,3191629.0,,,54.0,,7814261.0,18112661.0,16781564.0,4474.0,319022.0,,4385.0,,,22063.0,10482839.0,,19710.0,54.0,,804159.0,-1386314.0,12570.0,LA,,3545284.0,52335052.0,,,,,8214.0,2018-08-31,,2017,2017,-5593922.0,,12570.0,-0.08260934439722066,-1495003.0,-0.08908603512759597,0.3381988409819134,0.17341533147652083,0.30566137665569415,0.0011991026476701589,-4.01428032067662,1.331754148126319,-0.3317541481263191,,-5593922.0,0.9952504645304857,5.2579933319317504,for-profit
PROMISE HOSPITAL OF DALLAS (452067),General Long Term,Proprietary-Corporation,,10048411.0,226.0,,5696.0,110.0,1.0,2017-06-01 00:00:00,3106334.0,5657698.0,2563182.0,,,66.0,,5657698.0,11623699.0,7106484.0,5607.0,167097.0,,5469.0,,,25019.0,9960722.0,,24090.0,66.0,,241517.0,-3894998.0,-43659.0,TX,,2711639.0,18490062.0,,,,,3494.0,2018-05-31,,2017,2017,-6942077.0,,0.0,-0.5480907295365753,-3919399.0,-0.5515243543783396,0.2722331774744843,-0.1337067734648151,0.2529458205941296,0.0,-1.447464642066056,3.234813448907941,-2.234813448907941,,-6942077.0,2.2877398245005205,2.772524151620915,for-profit
PROMISE HOSPITAL OF EAST LOS ANGELES (052046),General Long Term,Proprietary-Corporation,,90141314.0,765.0,,33586.0,2134.0,1.0,2017-07-01 00:00:00,25373520.0,38835193.0,19205836.0,,,177.0,,38835193.0,76848733.0,69581927.0,749647.0,371976.0,,732985.0,,,246727.0,86146707.0,,69105.0,177.0,,1233598.0,-10039954.0,155366.0,CA,,19979905.0,322096478.0,,,,,21934.0,2018-06-30,,2017,2017,-64767794.0,,155366.0,-0.14428968027861602,-10333046.0,-0.14850186600897097,0.2319288304310924,0.10820202332284158,0.22474686118878578,0.0018035048048905687,-1.3917613744880672,3.5525742585183293,-2.5525742585183293,,-64767794.0,2.742304851672137,3.622957469802408,for-profit
PROMISE HOSPITAL OF FLORIDA AT THE V (102028),General Long Term,Proprietary-Corporation,,17395162.0,359.0,,11357.0,160.0,1.0,2017-07-01 00:00:00,21219207.0,8039937.0,4662225.0,,,40.0,,8039937.0,18277461.0,21997184.0,900516.0,190571.0,,882505.0,,,108339.0,17233403.0,,14600.0,40.0,,1071446.0,3223966.0,-24954.0,FL,,4936181.0,79267489.0,,,,,4794.0,2018-06-30,,2017,2017,3824045.0,,0.0,0.1465626691125555,3173073.0,0.1442490547881038,0.2864310084317067,0.45761078064500665,0.2690862042743386,0.0,4.54889050730313,0.8197837930512671,0.1802162069487328,,3824045.0,1.036663811234793,4.718172975349752,for-profit
PROMISE HOSPITAL OF FORT MYERS (102029),General Long Term,Proprietary-Corporation,,16647086.0,611.0,,15868.0,209.0,1.0,2017-09-01 00:00:00,22344720.0,9618476.0,5289288.0,,,60.0,,9618476.0,21679007.0,22741928.0,16263.0,293152.0,,15937.0,,,32050.0,16382338.0,,21900.0,60.0,,688602.0,977367.0,-208610.0,FL,,5405880.0,102359735.0,,,,,10657.0,2018-08-31,,2017,2017,5697634.0,,0.0,0.04297643541919577,935389.0,0.04113059367701806,0.32998220400531353,0.3825250705973714,0.31013143545200933,0.0,2.921754187790932,0.7450120654901918,0.2549879345098081,,5697634.0,1.0177763695405446,4.299619911035285,for-profit
PROMISE HOSPITAL OF LOUISIANA  INC. (192010),General Long Term,Proprietary-Corporation,,-11018560.0,1842.0,,42342.0,423.0,1.0,2017-01-01 00:00:00,20385195.0,20338366.0,6028956.0,,,196.0,,20338366.0,43225191.0,50913906.0,1175361.0,299492.0,,1151831.0,,,65248.0,-11659473.0,,71540.0,196.0,,545567.0,6096511.0,21729.0,LA,,6415425.0,153773085.0,,,,,37457.0,2017-12-31,,2017,2017,20385195.0,,21729.0,0.11974156922865042,5961857.0,0.11709683008803136,inf,inf,inf,inf,0.0,0.0,1.0,,20385195.0,2.4975922967624298,8.444895932231052,for-profit
PROMISE HOSPITAL OF MIAMI (102031),General Long Term,Proprietary-Corporation,,20217882.0,622.0,,16625.0,212.0,2.0,2017-04-01 00:00:00,22262637.0,10705568.0,5335265.0,,,60.0,,10705568.0,23851735.0,24743137.0,1024.0,257772.0,,1003.0,,,27985.0,19906217.0,,21900.0,60.0,,1152309.0,2500117.0,62935.0,FL,,5683957.0,101467610.0,,,,,9561.0,2018-03-31,,2017,2017,2044755.0,,62935.0,0.10104284674978763,2334220.0,0.09433807847404313,0.2855367747674006,0.39677639402805664,0.2711816112524042,0.0031615750998796005,9.887679453039606,0.9081530638082093,0.09184693619179075,,2044755.0,1.111419864591962,4.6376584855672585,for-profit
PROMISE HOSPITAL OF OVERLAND PARK (172004),General Long Term,Proprietary-Corporation,,3728055.0,387.0,,9555.0,140.0,1.0,2017-06-01 00:00:00,5988611.0,7326025.0,4638152.0,,,56.0,,8610121.0,18262567.0,17508883.0,,156738.0,,,,,46535.0,3338408.0,,20440.0,56.0,,146020.0,379205.0,63224.0,KS,,4904649.0,38387219.0,,,,,5705.0,2018-05-31,,2017,2017,2260556.0,,63224.0,0.021657863611288054,366629.0,0.02093959963065605,1.469158053778927,1.5218574242573106,1.4082688515004758,0.018938368228209376,1.6491761318896767,0.6225241545994555,0.37747584540054446,,2260556.0,2.923696830533825,3.774969643081986,for-profit
PROMISE HOSPITAL OF SALT LAKE (462004),General Long Term,Proprietary-Corporation,,-27502445.0,431.0,,11503.0,225.0,1.0,2017-02-01 00:00:00,5447523.0,8950520.0,4109415.0,,,41.0,,8950520.0,17599319.0,21913854.0,23719.0,334182.0,,23245.0,,,74904.0,-27813945.0,,13083.0,41.0,,237442.0,4318110.0,146.0,UT,,4518647.0,83810772.0,,,,,5752.0,2018-01-31,,2017,2017,5447523.0,,146.0,0.1970493186638918,4296736.0,0.19607395394712404,inf,inf,inf,inf,0.0,0.0,1.0,,5447523.0,4.022718949511549,5.332596975481912,for-profit
PROMISE HOSPITAL OF SAN DIEGO (052051),General Long Term,Proprietary-Corporation,,17163996.0,149.0,,3085.0,216.95,1.0,2017-01-01 00:00:00,14490409.0,2519260.0,2555047.0,,,57.0,,2519260.0,5186026.0,14246380.0,12014.0,450576.0,,11773.0,,,,17163996.0,,5187.0,57.0,,211055.0,9027664.0,-120597.0,CA,,2885026.0,14143918.0,,,,,1964.0,2017-03-31,,2017,2017,-2673587.0,,0.0,0.6336812579757103,8716452.0,0.6118362699857789,0.16808591658958671,0.674826013709162,,0.0,-6.41983821734621,1.1845073524149663,-0.18450735241496635,,-2673587.0,0.9831592745242732,5.575780015005595,for-profit
PROMISE HOSPITAL OF VICKSBURG (252008),General Long Term,Proprietary-Corporation,,1692250.0,352.0,,9022.0,98.0,2.0,2017-07-01 00:00:00,1903571.0,4795440.0,1440128.0,,,35.0,,4795440.0,10751267.0,10383077.0,42.0,136444.0,,41.0,,,20332.0,1692250.0,,12775.0,35.0,,82914.0,-323575.0,-46622.0,MS,,1550282.0,41761072.0,,,,,6855.0,2018-06-30,,2017,2017,211321.0,,0.0,-0.03116369068629656,-331861.0,-0.03196172001806401,0.9161069581917566,0.6598038114935737,0.8234634362535086,0.0,8.007959455047061,0.8889870669389269,0.11101293306107311,,211321.0,5.4545257308500705,7.209829265176428,for-profit
PROMISE HOSPITAL OF WICHITA FALLS (452068),General Long Term,Proprietary-Corporation,,-15663.0,332.0,,8057.0,104.0,1.0,2017-06-01 00:00:00,2726780.0,4776071.0,2474821.0,,,31.0,,4776071.0,10628918.0,10124433.0,,141343.0,,,,,20978.0,-69140.0,,11315.0,31.0,,48375.0,49004.0,-177134.0,TX,,2460008.0,29116068.0,,,,,6562.0,2018-05-31,,2017,2017,2726780.0,,0.0,0.004840172284215817,39288.0,0.0038805136050581797,inf,inf,inf,,0.0,0.0,1.0,,2726780.0,3.7129629086321594,4.090975872598463,for-profit
PROSSER MEMORIAL HOSPITAL (501312),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,11796530.0,986.0,,4838.0,223.1,2.0,2017-01-01 00:00:00,37844796.0,,16830908.0,11665023.0,178423.0,25.0,0.412791,20444314.0,38145714.0,47220568.0,2236140.0,291763.0,,2209134.0,,876830.0,304717.0,4234306.0,2281127.0,9125.0,25.0,,1424467.0,1600946.0,2282799.0,WA,,11195875.0,92409205.0,,34108601.0,,1810482.0,2675.0,2017-12-31,,2017,2017,26048266.0,14079723.515391001,2282799.0,0.03390357354447748,-832454.0,-0.017629055203232626,2.6440873663830624,4.892101090473858,2.503218945442299,0.5391199880216498,0.4528719877169559,0.3117081143732417,0.6882918856267582,3.318030747157037,26048266.0,1.2477427015328606,2.8055864841041256,govt
PROV REGL MED CENTER EVERETT (500014),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,452757667.0,30245.0,88183071.0,144643.0,3057.74,1.0,2017-01-01 00:00:00,697898206.0,238496361.0,99717570.0,81085180.0,17207902.0,390.0,0.263035,247874606.0,585114993.0,721677263.0,24137447.0,11747050.0,,24407263.0,,15767869.0,217494.0,39730793.0,10285651.0,170820.0,468.0,,40492311.0,4059595.0,4470.0,WA,112568.0,202255408.0,2224472659.0,80376140.0,400693896.0,3.04,18722057.0,35669.0,2017-12-31,49.0,2017,2017,245140539.0,105396518.93436001,4470.0,0.005625222253953704,-26771147.0,-0.03709573291628006,5.090646139381109,2.612120905817309,4.789505812280162,0.00011250719309831043,1.846931025145539,0.6487445634729143,0.35125543652708574,0.7973757637624854,245140539.0,1.034072385908956,7.237212689799802,non-profit
PROV SACRED HEART MEDICAL CENTER (500054),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,253085134.0,28838.0,175042137.0,166330.0,3315.82,1.0,2017-01-01 00:00:00,683393038.0,253766430.0,113375055.0,148318447.0,8228372.0,460.0,0.284476,296764904.0,689327483.0,863371109.0,46076497.0,15491891.0,,45892985.0,,10625704.0,1353730.0,64044888.0,6883006.0,216810.0,594.0,,32520394.0,7481705.0,60080.0,WA,-655703.0,149176919.0,2423148703.0,163812108.0,623001900.0,75.35,12795957.0,46304.0,2017-12-31,39.0,2017,2017,430307904.0,177229088.5044,60080.0,0.008665688395185807,-77403062.0,-0.0896521335878984,2.3292556776740714,1.8880014279984376,2.0662273310556807,0.0009380920456914532,0.5881489316078191,0.3703361315190922,0.6296638684809077,-5.4546231016293385,430307904.0,1.2633595324979006,7.6151769805095135,non-profit
PROV ST MARY MEDICAL CENTER (500002),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,32213682.0,5407.0,35547083.0,19486.0,677.47,1.0,2017-01-01 00:00:00,179007856.0,50032045.0,27207070.0,18620116.0,849433.0,71.0,0.292198,61869473.0,150630752.0,195513343.0,19319366.0,2201041.0,,19362787.0,,3548144.0,202646.0,11552253.0,1818313.0,36241.0,105.0,,8730014.0,15571904.0,9771.0,WA,204468.0,52444261.0,515508757.0,32610100.0,80969817.0,,4143583.0,9425.0,2017-12-31,28.0,2017,2017,146794174.0,23659218.587766003,9771.0,0.0796462469571706,4237970.0,0.021676116499117916,4.539743113313048,3.7039307397440138,4.331672272066756,0.0008458090382888948,0.21944795983524523,0.17995680591805982,0.8200431940819402,15.26663550862752,146794174.0,1.0922053778466572,7.186122687963092,non-profit
PROV. KODIAK ISLAND MEDICAL CENTER (021306),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,3401687.0,635.0,,2832.0,191.89,2.0,2017-01-01 00:00:00,54503457.0,,12207738.0,3367995.0,,24.0,0.495526,20594954.0,36944581.0,47026396.0,2176452.0,521092.0,,2036142.0,,1694727.0,160216.0,2870743.0,1001245.0,8760.0,24.0,,1591499.0,3574105.0,39281962.0,AK,,50746308.0,74556226.0,,,,2156025.0,1042.0,2017-12-31,,2017,2017,51101770.0,,39281962.0,0.0760021031592555,2721324.0,0.057868010978345014,17.677064091073287,19.181029092468396,17.439735984725907,13.683552306841818,0.06656691147880005,0.062412316341695535,0.9375876836583045,,51101770.0,0.8628149219965993,3.852179330847369,non-profit
PROVIDENCE ALASKA MEDICAL CENTER (020001),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,689341.0,194517282.0,16036.0,94727201.0,109232.0,2615.02,1.0,2017-01-01 00:00:00,1387502790.0,201612648.0,117185198.0,154589704.0,7029509.0,279.0,0.221499,213461872.0,507227749.0,677350141.0,33630975.0,12817449.0,,33590399.0,,22683047.0,251428.0,39164154.0,11049504.0,142715.0,391.0,,41098908.0,152390637.0,405746104.0,AK,-194260.0,569837195.0,2289972829.0,87290423.0,684733424.0,30.94,25513372.0,28671.0,2017-12-31,46.0,2017,2017,1192985508.0,151667768.682576,405746104.0,0.22498059389936703,80610892.0,0.11900919055097679,14.549968192853086,17.24336848946105,14.2162733299435,10.360139631766334,0.1630508339754283,0.14019235377537512,0.8598076462246249,17.3141253535631,1192985508.0,0.4881793001655874,5.7801680806137306,non-profit
PROVIDENCE CEDARS-SINAI TARZANA MEDI (050761),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,631684.0,191380711.0,13384.0,63454990.0,56555.0,1055.99,1.0,2017-01-01 00:00:00,206924818.0,108991867.0,37780385.0,27333263.0,3478033.0,201.0,0.176044,108155515.0,248381322.0,260098377.0,17662675.0,3076426.0,,17562459.0,,5615915.0,5620581.0,99586338.0,4430932.0,90885.0,249.0,,8520972.0,-47509832.0,-345678.0,CA,90794.0,56235062.0,1410906442.0,56625656.0,268022742.0,,6780182.0,21535.0,2017-12-31,27.0,2017,2017,15544107.0,47183795.592648,0.0,-0.1826610090688878,-50199061.0,-0.19300028542661762,0.5646865135255802,-0.0976986120325059,0.4773551870137046,0.0,12.312107154177465,0.9248804123631028,0.07511958763689719,-11.983235639224814,15544107.0,1.2569704277811664,6.884481907741279,non-profit
PROVIDENCE CENTRALIA HOSPITAL (500019),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,21810207.0,4933.0,21312594.0,18988.0,625.0,2.0,2017-01-01 00:00:00,146113250.0,49901113.0,24425403.0,19902793.0,567789.0,110.0,0.203794,51487990.0,134970443.0,175577159.0,24808164.0,2097670.0,,24947027.0,,4955853.0,427941.0,8037116.0,3252039.0,42340.0,116.0,,7533674.0,15246668.0,34255.0,WA,73141.0,91738864.0,662290135.0,19221854.0,152729630.0,0.63,5868924.0,8236.0,2017-12-31,6.0,2017,2017,124303043.0,31125382.21622,34255.0,0.08683742285635229,7830725.0,0.04459990721230431,11.414400887084373,4.940369903831176,11.100157444536075,0.00426210098249173,0.1754599603808573,0.1492691935878505,0.8507308064121495,27.06005047649743,124303043.0,1.2016511781101302,7.188301417176208,non-profit
